slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_363.000000.png,#00ffff,64,0.085663,0.003427,0.040000
z_0001_363.000000.png,#4363d8,180,0.240928,0.009637,0.040000
z_0001_363.000000.png,#822072,100,0.133849,0.005354,0.040000
z_0001_363.000000.png,#f58231,715,0.957020,0.038281,0.040000
z_0001_363.000000.png,#ff00ff,1831,2.450773,0.098031,0.040000
z_0002_364.005291.png,#00ffff,95,0.127156,0.005086,0.040000
z_0002_364.005291.png,#4363d8,177,0.236913,0.009477,0.040000
z_0002_364.005291.png,#822072,888,1.188578,0.047543,0.040000
z_0002_364.005291.png,#f58231,755,1.010559,0.040422,0.040000
z_0002_364.005291.png,#ff00ff,1971,2.638162,0.105526,0.040000
z_0003_365.010582.png,#00ffff,123,0.164634,0.006585,0.040000
z_0003_365.010582.png,#4363d8,171,0.228882,0.009155,0.040000
z_0003_365.010582.png,#822072,993,1.329120,0.053165,0.040000
z_0003_365.010582.png,#8a2be2,7,0.009369,0.000375,0.040000
z_0003_365.010582.png,#f58231,811,1.085515,0.043421,0.040000
z_0003_365.010582.png,#ff00ff,2152,2.880428,0.115217,0.040000
z_0004_366.015873.png,#00ffff,125,0.167311,0.006692,0.040000
z_0004_366.015873.png,#4363d8,170,0.227543,0.009102,0.040000
z_0004_366.015873.png,#822072,1007,1.347858,0.053914,0.040000
z_0004_366.015873.png,#8a2be2,8,0.010708,0.000428,0.040000
z_0004_366.015873.png,#f58231,814,1.089530,0.043581,0.040000
z_0004_366.015873.png,#ff00ff,2153,2.881767,0.115271,0.040000
z_0005_367.021164.png,#00ffff,180,0.240928,0.009637,0.040000
z_0005_367.021164.png,#4363d8,139,0.186050,0.007442,0.040000
z_0005_367.021164.png,#822072,1167,1.562017,0.062481,0.040000
z_0005_367.021164.png,#8a2be2,59,0.078971,0.003159,0.040000
z_0005_367.021164.png,#f58231,864,1.156454,0.046258,0.040000
z_0005_367.021164.png,#ff00ff,2476,3.314099,0.132564,0.040000
z_0006_368.026455.png,#00ffff,215,0.287775,0.011511,0.040000
z_0006_368.026455.png,#4363d8,112,0.149911,0.005996,0.040000
z_0006_368.026455.png,#822072,1320,1.766805,0.070672,0.040000
z_0006_368.026455.png,#8a2be2,80,0.107079,0.004283,0.040000
z_0006_368.026455.png,#f58231,899,1.203302,0.048132,0.040000
z_0006_368.026455.png,#ff00ff,2571,3.441255,0.137650,0.040000
z_0007_369.031746.png,#00ffff,242,0.323914,0.012957,0.040000
z_0007_369.031746.png,#32cd32,9,0.012046,0.000482,0.040000
z_0007_369.031746.png,#4363d8,116,0.155265,0.006211,0.040000
z_0007_369.031746.png,#822072,1287,1.722635,0.068905,0.040000
z_0007_369.031746.png,#8a2be2,125,0.167311,0.006692,0.040000
z_0007_369.031746.png,#f58231,928,1.242118,0.049685,0.040000
z_0007_369.031746.png,#ff00ff,2732,3.656752,0.146270,0.040000
z_0008_370.037037.png,#00ffff,329,0.440363,0.017615,0.040000
z_0008_370.037037.png,#32cd32,67,0.089679,0.003587,0.040000
z_0008_370.037037.png,#4363d8,107,0.143218,0.005729,0.040000
z_0008_370.037037.png,#822072,1324,1.772159,0.070886,0.040000
z_0008_370.037037.png,#8a2be2,165,0.220851,0.008834,0.040000
z_0008_370.037037.png,#f58231,968,1.295657,0.051826,0.040000
z_0008_370.037037.png,#ff00ff,2917,3.904372,0.156175,0.040000
z_0009_371.042328.png,#00ffff,380,0.508626,0.020345,0.040000
z_0009_371.042328.png,#32cd32,154,0.206127,0.008245,0.040000
z_0009_371.042328.png,#4363d8,107,0.143218,0.005729,0.040000
z_0009_371.042328.png,#822072,1347,1.802945,0.072118,0.040000
z_0009_371.042328.png,#8a2be2,195,0.261005,0.010440,0.040000
z_0009_371.042328.png,#f58231,956,1.279595,0.051184,0.040000
z_0009_371.042328.png,#ff00ff,3052,4.085068,0.163403,0.040000
z_0010_372.047619.png,#00ffff,490,0.655860,0.026234,0.040000
z_0010_372.047619.png,#4363d8,117,0.156603,0.006264,0.040000
z_0010_372.047619.png,#822072,1399,1.872546,0.074902,0.040000
z_0010_372.047619.png,#8a2be2,234,0.313206,0.012528,0.040000
z_0010_372.047619.png,#f58231,941,1.259518,0.050381,0.040000
z_0010_372.047619.png,#ff00ff,3553,4.755651,0.190226,0.040000
z_0011_373.052910.png,#00ffff,662,0.886080,0.035443,0.040000
z_0011_373.052910.png,#4363d8,123,0.164634,0.006585,0.040000
z_0011_373.052910.png,#822072,1387,1.856484,0.074259,0.040000
z_0011_373.052910.png,#8a2be2,403,0.539411,0.021576,0.040000
z_0011_373.052910.png,#f58231,983,1.315735,0.052629,0.040000
z_0011_373.052910.png,#ff00ff,3659,4.897531,0.195901,0.040000
z_0012_374.058201.png,#00ffff,852,1.140393,0.045616,0.040000
z_0012_374.058201.png,#4363d8,172,0.230220,0.009209,0.040000
z_0012_374.058201.png,#822072,1402,1.876562,0.075062,0.040000
z_0012_374.058201.png,#8a2be2,449,0.600982,0.024039,0.040000
z_0012_374.058201.png,#f58231,948,1.268888,0.050756,0.040000
z_0012_374.058201.png,#ff00ff,3995,5.347264,0.213891,0.040000
z_0013_375.063492.png,#00ffff,986,1.319750,0.052790,0.040000
z_0013_375.063492.png,#4363d8,206,0.275729,0.011029,0.040000
z_0013_375.063492.png,#822072,1302,1.742713,0.069709,0.040000
z_0013_375.063492.png,#8a2be2,488,0.653183,0.026127,0.040000
z_0013_375.063492.png,#f58231,928,1.242118,0.049685,0.040000
z_0013_375.063492.png,#ff00ff,4384,5.867936,0.234717,0.040000
z_0014_376.068783.png,#00ffff,1154,1.544616,0.061785,0.040000
z_0014_376.068783.png,#4363d8,246,0.329268,0.013171,0.040000
z_0014_376.068783.png,#822072,1244,1.665080,0.066603,0.040000
z_0014_376.068783.png,#8a2be2,527,0.705384,0.028215,0.040000
z_0014_376.068783.png,#f58231,907,1.214010,0.048560,0.040000
z_0014_376.068783.png,#ff00ff,4929,6.597412,0.263896,0.040000
z_0015_377.074074.png,#00ffff,1322,1.769482,0.070779,0.040000
z_0015_377.074074.png,#32cd32,48,0.064247,0.002570,0.040000
z_0015_377.074074.png,#4363d8,268,0.358715,0.014349,0.040000
z_0015_377.074074.png,#8080ff,1,0.001338,0.000054,0.040000
z_0015_377.074074.png,#822072,1189,1.591463,0.063659,0.040000
z_0015_377.074074.png,#8a2be2,546,0.730815,0.029233,0.040000
z_0015_377.074074.png,#f58231,901,1.205979,0.048239,0.040000
z_0015_377.074074.png,#ff00ff,5456,7.302796,0.292112,0.040000
z_0016_378.079365.png,#00ffff,1529,2.046550,0.081862,0.040000
z_0016_378.079365.png,#20b2aa,52,0.069601,0.002784,0.040000
z_0016_378.079365.png,#4363d8,273,0.365407,0.014616,0.040000
z_0016_378.079365.png,#8080ff,1,0.001338,0.000054,0.040000
z_0016_378.079365.png,#822072,1082,1.448245,0.057930,0.040000
z_0016_378.079365.png,#8a2be2,534,0.714753,0.028590,0.040000
z_0016_378.079365.png,#f58231,861,1.152439,0.046098,0.040000
z_0016_378.079365.png,#ff00ff,5888,7.881023,0.315241,0.040000
z_0017_379.084656.png,#00ffff,1693,2.266062,0.090642,0.040000
z_0017_379.084656.png,#20b2aa,165,0.220851,0.008834,0.040000
z_0017_379.084656.png,#4363d8,263,0.352023,0.014081,0.040000
z_0017_379.084656.png,#8080ff,1,0.001338,0.000054,0.040000
z_0017_379.084656.png,#822072,975,1.305027,0.052201,0.040000
z_0017_379.084656.png,#8a2be2,454,0.607674,0.024307,0.040000
z_0017_379.084656.png,#f58231,856,1.145747,0.045830,0.040000
z_0017_379.084656.png,#ff00ff,6490,8.686794,0.347472,0.040000
z_0018_380.089947.png,#00ffff,1819,2.434711,0.097388,0.040000
z_0018_380.089947.png,#20b2aa,323,0.432332,0.017293,0.040000
z_0018_380.089947.png,#4363d8,253,0.338638,0.013546,0.040000
z_0018_380.089947.png,#822072,912,1.220702,0.048828,0.040000
z_0018_380.089947.png,#8a2be2,391,0.523349,0.020934,0.040000
z_0018_380.089947.png,#f58231,843,1.128346,0.045134,0.040000
z_0018_380.089947.png,#ff00ff,7074,9.468471,0.378739,0.040000
z_0019_381.095238.png,#00ffff,1973,2.640839,0.105634,0.040000
z_0019_381.095238.png,#20b2aa,540,0.722784,0.028911,0.040000
z_0019_381.095238.png,#4363d8,244,0.326591,0.013064,0.040000
z_0019_381.095238.png,#822072,858,1.148424,0.045937,0.040000
z_0019_381.095238.png,#8a2be2,346,0.463117,0.018525,0.040000
z_0019_381.095238.png,#f58231,851,1.139054,0.045562,0.040000
z_0019_381.095238.png,#ff00ff,7749,10.371951,0.414878,0.040000
z_0020_382.100529.png,#00ffff,2164,2.896490,0.115860,0.040000
z_0020_382.100529.png,#20b2aa,812,1.086853,0.043474,0.040000
z_0020_382.100529.png,#4363d8,234,0.313206,0.012528,0.040000
z_0020_382.100529.png,#822072,777,1.040006,0.041600,0.040000
z_0020_382.100529.png,#8a2be2,324,0.433670,0.017347,0.040000
z_0020_382.100529.png,#f58231,867,1.160470,0.046419,0.040000
z_0020_382.100529.png,#ff00ff,7990,10.694527,0.427781,0.040000
z_0021_383.105820.png,#00ffff,2307,3.087894,0.123516,0.040000
z_0021_383.105820.png,#20b2aa,1000,1.338489,0.053540,0.040000
z_0021_383.105820.png,#4363d8,222,0.297145,0.011886,0.040000
z_0021_383.105820.png,#822072,700,0.936942,0.037478,0.040000
z_0021_383.105820.png,#8a2be2,256,0.342653,0.013706,0.040000
z_0021_383.105820.png,#f58231,950,1.271565,0.050863,0.040000
z_0021_383.105820.png,#ff00ff,9479,12.687537,0.507501,0.040000
z_0022_384.111111.png,#00ffff,2503,3.350238,0.134010,0.040000
z_0022_384.111111.png,#20b2aa,1727,2.311570,0.092463,0.040000
z_0022_384.111111.png,#4363d8,205,0.274390,0.010976,0.040000
z_0022_384.111111.png,#822072,646,0.864664,0.034587,0.040000
z_0022_384.111111.png,#8a2be2,185,0.247620,0.009905,0.040000
z_0022_384.111111.png,#f58231,1136,1.520523,0.060821,0.040000
z_0022_384.111111.png,#ff00ff,10763,14.406157,0.576246,0.040000
z_0023_385.116402.png,#00ffff,2708,3.624628,0.144985,0.040000
z_0023_385.116402.png,#20b2aa,2324,3.110648,0.124426,0.040000
z_0023_385.116402.png,#4363d8,200,0.267698,0.010708,0.040000
z_0023_385.116402.png,#822072,602,0.805770,0.032231,0.040000
z_0023_385.116402.png,#8a2be2,176,0.235574,0.009423,0.040000
z_0023_385.116402.png,#f58231,1167,1.562017,0.062481,0.040000
z_0023_385.116402.png,#ff00ff,12171,16.290750,0.651630,0.040000
