slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_476.000000.png,#03fc5a,638,0.968460,0.038738,0.040000
z_0001_476.000000.png,#365187,4090,6.208467,0.248339,0.040000
z_0001_476.000000.png,#374a29,213,0.323326,0.012933,0.040000
z_0001_476.000000.png,#47964c,79,0.119919,0.004797,0.040000
z_0001_476.000000.png,#75a832,114,0.173048,0.006922,0.040000
z_0001_476.000000.png,#8a4334,2852,4.329229,0.173169,0.040000
z_0001_476.000000.png,#a178ad,1451,2.202564,0.088103,0.040000
z_0001_476.000000.png,#b1d415,3479,5.280992,0.211240,0.040000
z_0001_476.000000.png,#c9fa5f,415,0.629954,0.025198,0.040000
z_0001_476.000000.png,#ed755c,1632,2.477315,0.099093,0.040000
z_0001_476.000000.png,#f0ed97,67,0.101703,0.004068,0.040000
z_0002_477.000000.png,#03fc5a,698,1.059538,0.042382,0.040000
z_0002_477.000000.png,#365187,4020,6.102209,0.244088,0.040000
z_0002_477.000000.png,#374a29,209,0.317254,0.012690,0.040000
z_0002_477.000000.png,#47964c,150,0.227694,0.009108,0.040000
z_0002_477.000000.png,#75a832,250,0.379491,0.015180,0.040000
z_0002_477.000000.png,#8a4334,2669,4.051442,0.162058,0.040000
z_0002_477.000000.png,#a178ad,1527,2.317929,0.092717,0.040000
z_0002_477.000000.png,#b1d415,3194,4.848372,0.193935,0.040000
z_0002_477.000000.png,#c9fa5f,323,0.490302,0.019612,0.040000
z_0002_477.000000.png,#ed755c,1614,2.449992,0.098000,0.040000
z_0002_477.000000.png,#f0ed97,66,0.100186,0.004007,0.040000
z_0003_478.000000.png,#03fc5a,782,1.187047,0.047482,0.040000
z_0003_478.000000.png,#365187,4561,6.923427,0.276937,0.040000
z_0003_478.000000.png,#374a29,226,0.343060,0.013722,0.040000
z_0003_478.000000.png,#47964c,292,0.443245,0.017730,0.040000
z_0003_478.000000.png,#75a832,434,0.658796,0.026352,0.040000
z_0003_478.000000.png,#8a4334,2406,3.652218,0.146089,0.040000
z_0003_478.000000.png,#a178ad,1620,2.459099,0.098364,0.040000
z_0003_478.000000.png,#b1d415,2879,4.370214,0.174809,0.040000
z_0003_478.000000.png,#c9fa5f,268,0.406814,0.016273,0.040000
z_0003_478.000000.png,#ed755c,1625,2.466689,0.098668,0.040000
z_0003_478.000000.png,#f0ed97,69,0.104739,0.004190,0.040000
z_0004_479.000000.png,#03fc5a,758,1.150616,0.046025,0.040000
z_0004_479.000000.png,#365187,5130,7.787148,0.311486,0.040000
z_0004_479.000000.png,#374a29,240,0.364311,0.014572,0.040000
z_0004_479.000000.png,#47964c,421,0.639062,0.025562,0.040000
z_0004_479.000000.png,#75a832,600,0.910778,0.036431,0.040000
z_0004_479.000000.png,#8a4334,2279,3.459437,0.138377,0.040000
z_0004_479.000000.png,#a178ad,1785,2.709563,0.108383,0.040000
z_0004_479.000000.png,#b1d415,2481,3.766065,0.150643,0.040000
z_0004_479.000000.png,#c9fa5f,263,0.399224,0.015969,0.040000
z_0004_479.000000.png,#ed755c,1595,2.421150,0.096846,0.040000
z_0004_479.000000.png,#f0ed97,73,0.110811,0.004432,0.040000
z_0005_480.000000.png,#03fc5a,852,1.293304,0.051732,0.040000
z_0005_480.000000.png,#365187,5696,8.646315,0.345853,0.040000
z_0005_480.000000.png,#374a29,250,0.379491,0.015180,0.040000
z_0005_480.000000.png,#47964c,569,0.863721,0.034549,0.040000
z_0005_480.000000.png,#75a832,769,1.167313,0.046693,0.040000
z_0005_480.000000.png,#8a4334,2119,3.216563,0.128663,0.040000
z_0005_480.000000.png,#a178ad,1960,2.975207,0.119008,0.040000
z_0005_480.000000.png,#b1d415,2340,3.552032,0.142081,0.040000
z_0005_480.000000.png,#c9fa5f,258,0.391634,0.015665,0.040000
z_0005_480.000000.png,#ed755c,1621,2.460617,0.098425,0.040000
z_0005_480.000000.png,#f0ed97,76,0.115365,0.004615,0.040000
z_0006_481.000000.png,#03fc5a,910,1.381346,0.055254,0.040000
z_0006_481.000000.png,#365187,6216,9.435655,0.377426,0.040000
z_0006_481.000000.png,#374a29,246,0.373419,0.014937,0.040000
z_0006_481.000000.png,#47964c,689,1.045876,0.041835,0.040000
z_0006_481.000000.png,#6c1273,89,0.135099,0.005404,0.040000
z_0006_481.000000.png,#75a832,922,1.399561,0.055982,0.040000
z_0006_481.000000.png,#8a4334,2034,3.087536,0.123501,0.040000
z_0006_481.000000.png,#a178ad,2162,3.281835,0.131273,0.040000
z_0006_481.000000.png,#b1d415,2202,3.342554,0.133702,0.040000
z_0006_481.000000.png,#c9fa5f,259,0.393152,0.015726,0.040000
z_0006_481.000000.png,#ed755c,1659,2.518300,0.100732,0.040000
z_0006_481.000000.png,#f0ed97,80,0.121437,0.004857,0.040000
z_0007_482.000000.png,#03fc5a,951,1.443582,0.057743,0.040000
z_0007_482.000000.png,#365187,6505,9.874346,0.394974,0.040000
z_0007_482.000000.png,#374a29,233,0.353685,0.014147,0.040000
z_0007_482.000000.png,#47964c,776,1.177939,0.047118,0.040000
z_0007_482.000000.png,#6c1273,174,0.264125,0.010565,0.040000
z_0007_482.000000.png,#75a832,1008,1.530106,0.061204,0.040000
z_0007_482.000000.png,#8a4334,2003,3.040479,0.121619,0.040000
z_0007_482.000000.png,#a178ad,2537,3.851071,0.154043,0.040000
z_0007_482.000000.png,#b1d415,2048,3.108787,0.124351,0.040000
z_0007_482.000000.png,#c9fa5f,246,0.373419,0.014937,0.040000
