slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-08-02 23-04-12-500.png,z_0001_427.000000.png,427.000000
2,bandicam 2026-08-02 23-04-20-379.png,z_0002_428.022727.png,428.022727
3,bandicam 2026-08-02 23-04-24-657.png,z_0003_429.045455.png,429.045455
4,bandicam 2026-08-02 23-04-26-341.png,z_0004_430.068182.png,430.068182
5,bandicam 2026-08-02 23-04-27-412.png,z_0005_431.090909.png,431.090909
6,bandicam 2026-08-02 23-04-28-512.png,z_0006_432.113636.png,432.113636
7,bandicam 2026-08-02 23-05-10-649.png,z_0007_433.136364.png,433.136364
8,bandicam 2026-08-02 23-05-12-373.png,z_0008_434.159091.png,434.159091
9,bandicam 2026-08-02 23-05-13-966.png,z_0009_435.181818.png,435.181818
10,bandicam 2026-08-02 23-05-15-299.png,z_0010_436.204545.png,436.204545
11,bandicam 2026-08-02 23-05-16-619.png,z_0011_437.227273.png,437.227273
12,bandicam 2026-08-02 23-05-17-939.png,z_0012_438.250000.png,438.250000
13,bandicam 2026-08-02 23-05-19-335.png,z_0013_439.272727.png,439.272727
14,bandicam 2026-08-02 23-05-20-588.png,z_0014_440.295455.png,440.295455
15,bandicam 2026-08-02 23-05-21-934.png,z_0015_441.318182.png,441.318182
16,bandicam 2026-08-02 23-05-23-351.png,z_0016_442.340909.png,442.340909
17,bandicam 2026-08-02 23-05-24-636.png,z_0017_443.363636.png,443.363636
18,bandicam 2026-08-02 23-05-25-927.png,z_0018_444.386364.png,444.386364
19,bandicam 2026-08-02 23-05-27-669.png,z_0019_445.409091.png,445.409091
20,bandicam 2026-08-02 23-05-29-755.png,z_0020_446.431818.png,446.431818
21,bandicam 2026-08-02 23-05-31-226.png,z_0021_447.454545.png,447.454545
22,bandicam 2026-08-02 23-05-39-303.png,z_0022_448.477273.png,448.477273
23,bandicam 2026-08-02 23-05-43-226.png,z_0023_449.500000.png,449.500000
24,bandicam 2026-08-02 23-05-44-508.png,z_0024_450.522727.png,450.522727
25,bandicam 2026-08-02 23-05-45-733.png,z_0025_451.545455.png,451.545455
26,bandicam 2026-08-02 23-05-46-888.png,z_0026_452.568182.png,452.568182
27,bandicam 2026-08-02 23-05-48-083.png,z_0027_453.590909.png,453.590909
28,bandicam 2026-08-02 23-05-49-349.png,z_0028_454.613636.png,454.613636
29,bandicam 2026-08-02 23-05-50-717.png,z_0029_455.636364.png,455.636364
30,bandicam 2026-08-02 23-05-52-510.png,z_0030_456.659091.png,456.659091
31,bandicam 2026-08-02 23-05-53-743.png,z_0031_457.681818.png,457.681818
32,bandicam 2026-08-02 23-05-55-116.png,z_0032_458.704545.png,458.704545
33,bandicam 2026-08-02 23-05-56-539.png,z_0033_459.727273.png,459.727273
34,bandicam 2026-08-02 23-05-58-000.png,z_0034_460.750000.png,460.750000
35,bandicam 2026-08-02 23-05-59-269.png,z_0035_461.772727.png,461.772727
36,bandicam 2026-08-02 23-06-00-570.png,z_0036_462.795455.png,462.795455
37,bandicam 2026-08-02 23-06-01-891.png,z_0037_463.818182.png,463.818182
38,bandicam 2026-08-02 23-06-03-216.png,z_0038_464.840909.png,464.840909
39,bandicam 2026-08-02 23-06-04-542.png,z_0039_465.863636.png,465.863636
40,bandicam 2026-08-02 23-06-05-899.png,z_0040_466.886364.png,466.886364
41,bandicam 2026-08-02 23-06-07-168.png,z_0041_467.909091.png,467.909091
42,bandicam 2026-08-02 23-06-08-374.png,z_0042_468.931818.png,468.931818
43,bandicam 2026-08-02 23-06-09-621.png,z_0043_469.954545.png,469.954545
44,bandicam 2026-08-02 23-06-10-892.png,z_0044_470.977273.png,470.977273
45,bandicam 2026-08-02 23-06-12-117.png,z_0045_472.000000.png,472.000000
46,bandicam 2026-08-02 23-06-13-384.png,z_0046_473.022727.png,473.022727
47,bandicam 2026-08-02 23-06-15-117.png,z_0047_474.045455.png,474.045455
48,bandicam 2026-08-02 23-06-16-443.png,z_0048_475.068182.png,475.068182
