slice_file,color_hex,blob_count,perimeter_px,perimeter_um,slice_area_um2,slice_thickness_um
z_0001_476.000000.png,#74b59b,1,72.183766,2.379685,0.095187,0.040000
z_0001_476.000000.png,#8f82c4,3,706.198052,23.281254,0.931250,0.040000
z_0001_476.000000.png,#96d4ba,5,604.256926,19.920558,0.796822,0.040000
z_0001_476.000000.png,#a8329d,4,514.558441,16.963465,0.678539,0.040000
z_0001_476.000000.png,#a9ebc4,1,56.627417,1.866838,0.074674,0.040000
z_0001_476.000000.png,#aeeff2,2,334.776695,11.036594,0.441464,0.040000
z_0001_476.000000.png,#b5748e,1,66.041631,2.177197,0.087088,0.040000
z_0001_476.000000.png,#b57a36,5,644.173665,21.236494,0.849460,0.040000
z_0001_476.000000.png,#cacc5e,1,64.284271,2.119262,0.084770,0.040000
z_0001_476.000000.png,#cc1f00,2,183.095454,6.036114,0.241445,0.040000
z_0001_476.000000.png,#f06e8a,1,60.284271,1.987394,0.079496,0.040000
z_0002_476.964706.png,#74b59b,1,73.941125,2.437620,0.097505,0.040000
z_0002_476.964706.png,#8f82c4,3,703.955411,23.207321,0.928293,0.040000
z_0002_476.964706.png,#96d4ba,5,577.913780,19.052103,0.762084,0.040000
z_0002_476.964706.png,#a8329d,4,505.730014,16.672418,0.666897,0.040000
z_0002_476.964706.png,#a9ebc4,1,71.455844,2.355687,0.094227,0.040000
z_0002_476.964706.png,#aeeff2,2,340.776695,11.234397,0.449376,0.040000
z_0002_476.964706.png,#b5748e,1,74.041631,2.440933,0.097637,0.040000
z_0002_476.964706.png,#b57a36,5,643.587878,21.217183,0.848687,0.040000
z_0002_476.964706.png,#cacc5e,1,77.941125,2.569488,0.102780,0.040000
z_0002_476.964706.png,#cc1f00,2,182.509668,6.016802,0.240672,0.040000
z_0002_476.964706.png,#f06e8a,1,73.941125,2.437620,0.097505,0.040000
z_0003_477.929412.png,#74b59b,1,76.769553,2.530864,0.101235,0.040000
z_0003_477.929412.png,#8f82c4,3,694.984848,22.911588,0.916464,0.040000
z_0003_477.929412.png,#96d4ba,5,556.114790,18.333455,0.733338,0.040000
z_0003_477.929412.png,#a8329d,5,381.504617,12.577075,0.503083,0.040000
z_0003_477.929412.png,#a9ebc4,1,75.112698,2.476243,0.099050,0.040000
z_0003_477.929412.png,#aeeff2,2,350.433550,11.552754,0.462110,0.040000
z_0003_477.929412.png,#b54136,1,22.727922,0.749272,0.029971,0.040000
z_0003_477.929412.png,#b5748e,1,80.284271,2.646734,0.105869,0.040000
z_0003_477.929412.png,#b57a36,6,638.315801,21.043378,0.841735,0.040000
z_0003_477.929412.png,#cacc5e,2,103.840620,3.423317,0.136933,0.040000
z_0003_477.929412.png,#cc1f00,2,182.409163,6.013489,0.240540,0.040000
z_0003_477.929412.png,#f06e8a,1,88.083261,2.903844,0.116154,0.040000
z_0004_478.894118.png,#74b59b,1,78.183766,2.577487,0.103099,0.040000
z_0004_478.894118.png,#8f82c4,3,690.641702,22.768408,0.910736,0.040000
z_0004_478.894118.png,#96d4ba,5,539.043723,17.770672,0.710827,0.040000
z_0004_478.894118.png,#a8329d,5,314.149278,10.356570,0.414263,0.040000
z_0004_478.894118.png,#a9ebc4,1,72.526912,2.390997,0.095640,0.040000
z_0004_478.894118.png,#aeeff2,2,360.776695,11.893737,0.475749,0.040000
z_0004_478.894118.png,#b54136,1,36.142136,1.191499,0.047660,0.040000
z_0004_478.894118.png,#b5748e,1,88.769553,2.926469,0.117059,0.040000
z_0004_478.894118.png,#b57a36,6,621.386868,20.485281,0.819411,0.040000
z_0004_478.894118.png,#cacc5e,2,159.882251,5.270843,0.210834,0.040000
z_0004_478.894118.png,#cc1f00,2,177.681241,5.857623,0.234305,0.040000
z_0004_478.894118.png,#f06e8a,1,95.740115,3.156268,0.126251,0.040000
z_0005_479.858824.png,#157d0b,1,95.840620,3.159581,0.126383,0.040000
z_0005_479.858824.png,#74b59b,1,79.840620,2.632108,0.105284,0.040000
z_0005_479.858824.png,#8f82c4,3,684.884343,22.578605,0.903144,0.040000
z_0005_479.858824.png,#96d4ba,5,513.043723,16.913529,0.676541,0.040000
z_0005_479.858824.png,#a8329d,3,272.249783,8.975268,0.359011,0.040000
