slice_file,color_hex,blob_count,perimeter_px,perimeter_um,slice_area_um2,slice_thickness_um
z_0001_476.000000.png,#74b59b,1,62.769553,2.445567,0.097823,0.040000
z_0001_476.000000.png,#8f82c4,3,597.428499,23.276435,0.931057,0.040000
z_0001_476.000000.png,#96d4ba,5,520.315801,20.272044,0.810882,0.040000
z_0001_476.000000.png,#a8329d,5,519.185858,20.228020,0.809121,0.040000
z_0001_476.000000.png,#a9ebc4,1,47.213203,1.839475,0.073579,0.040000
z_0001_476.000000.png,#aeeff2,2,277.078210,10.795255,0.431810,0.040000
z_0001_476.000000.png,#b5748e,1,53.798990,2.096065,0.083843,0.040000
z_0001_476.000000.png,#b57a36,5,540.475180,21.057475,0.842299,0.040000
z_0001_476.000000.png,#cacc5e,1,54.627417,2.128341,0.085134,0.040000
z_0001_476.000000.png,#cc1f00,2,152.367532,5.936397,0.237456,0.040000
z_0001_476.000000.png,#f06e8a,1,52.041631,2.027596,0.081104,0.040000
z_0002_477.000000.png,#74b59b,1,63.112698,2.458936,0.098357,0.040000
z_0002_477.000000.png,#8f82c4,3,589.872150,22.982032,0.919281,0.040000
z_0002_477.000000.png,#96d4ba,5,494.901587,19.281880,0.771275,0.040000
z_0002_477.000000.png,#a8329d,5,497.043723,19.365340,0.774614,0.040000
z_0002_477.000000.png,#a9ebc4,1,59.213203,2.307008,0.092280,0.040000
z_0002_477.000000.png,#aeeff2,2,283.563492,11.047928,0.441917,0.040000
z_0002_477.000000.png,#b5748e,1,62.041631,2.417206,0.096688,0.040000
z_0002_477.000000.png,#b57a36,5,542.475180,21.135397,0.845416,0.040000
z_0002_477.000000.png,#cacc5e,1,66.284271,2.582504,0.103300,0.040000
z_0002_477.000000.png,#cc1f00,2,150.953319,5.881298,0.235252,0.040000
z_0002_477.000000.png,#f06e8a,1,61.698485,2.403837,0.096153,0.040000
z_0003_478.000000.png,#74b59b,1,64.526912,2.514036,0.100561,0.040000
z_0003_478.000000.png,#8f82c4,3,584.801082,22.784458,0.911378,0.040000
z_0003_478.000000.png,#96d4ba,5,471.688384,18.377469,0.735099,0.040000
z_0003_478.000000.png,#a8329d,6,382.232539,14.892177,0.595687,0.040000
z_0003_478.000000.png,#a9ebc4,1,64.526912,2.514036,0.100561,0.040000
z_0003_478.000000.png,#aeeff2,2,296.391919,11.547737,0.461909,0.040000
z_0003_478.000000.png,#b54136,1,18.485281,0.720206,0.028808,0.040000
z_0003_478.000000.png,#b5748e,1,67.455844,2.628150,0.105126,0.040000
z_0003_478.000000.png,#b57a36,6,539.102597,21.003997,0.840160,0.040000
z_0003_478.000000.png,#cacc5e,2,91.355339,3.559299,0.142372,0.040000
z_0003_478.000000.png,#cc1f00,2,155.438600,6.056049,0.242242,0.040000
z_0003_478.000000.png,#f06e8a,1,73.254834,2.854084,0.114163,0.040000
z_0004_479.000000.png,#74b59b,1,66.526912,2.591958,0.103678,0.040000
z_0004_479.000000.png,#8f82c4,3,581.629509,22.660890,0.906436,0.040000
z_0004_479.000000.png,#96d4ba,5,455.788889,17.758009,0.710320,0.040000
z_0004_479.000000.png,#a8329d,5,321.705627,12.533985,0.501359,0.040000
z_0004_479.000000.png,#a9ebc4,1,62.041631,2.417206,0.096688,0.040000
z_0004_479.000000.png,#aeeff2,2,302.977705,11.804326,0.472173,0.040000
z_0004_479.000000.png,#b54136,1,28.142136,1.096447,0.043858,0.040000
z_0004_479.000000.png,#b5748e,1,74.526912,2.903646,0.116146,0.040000
z_0004_479.000000.png,#b57a36,6,518.960461,20.219239,0.808770,0.040000
z_0004_479.000000.png,#cacc5e,2,131.497475,5.123278,0.204931,0.040000
z_0004_479.000000.png,#cc1f00,2,150.953319,5.881298,0.235252,0.040000
z_0004_479.000000.png,#f06e8a,1,81.497475,3.175226,0.127009,0.040000
z_0005_480.000000.png,#157d0b,2,87.597980,3.412908,0.136516,0.040000
z_0005_480.000000.png,#74b59b,1,68.769553,2.679333,0.107173,0.040000
z_0005_480.000000.png,#8f82c4,3,572.073160,22.288565,0.891543,0.040000
z_0005_480.000000.png,#96d4ba,5,433.788889,16.900866,0.676035,0.040000
z_0005_480.000000.png,#a8329d,4,286.735065,11.171496,0.446860,0.040000
z_0005_480.000000.png,#a9ebc4,1,59.455844,2.316461,0.092658,0.040000
z_0005_480.000000.png,#aeeff2,2,302.391919,11.781503,0.471260,0.040000
z_0005_480.000000.png,#b54136,1,33.798990,1.316844,0.052674,0.040000
z_0005_480.000000.png,#b5748e,1,82.183766,3.201965,0.128079,0.040000
z_0005_480.000000.png,#b57a36,6,519.830519,20.253137,0.810125,0.040000
z_0005_480.000000.png,#cacc5e,2,189.296465,7.375187,0.295007,0.040000
z_0005_480.000000.png,#cc1f00,2,150.953319,5.881298,0.235252,0.040000
z_0005_480.000000.png,#f06e8a,1,88.325902,3.441269,0.137651,0.040000
z_0006_481.000000.png,#157d0b,1,81.355339,3.169689,0.126788,0.040000
z_0006_481.000000.png,#74b59b,1,71.012193,2.766709,0.110668,0.040000
z_0006_481.000000.png,#8f82c4,3,594.315801,23.155161,0.926206,0.040000
z_0006_481.000000.png,#96d4ba,6,454.374675,17.702909,0.708116,0.040000
z_0006_481.000000.png,#a8329d,5,310.149278,12.083738,0.483350,0.040000
z_0006_481.000000.png,#a9ebc4,1,54.870058,2.137794,0.085512,0.040000
z_0006_481.000000.png,#aeeff2,2,311.220346,12.125468,0.485019,0.040000
z_0006_481.000000.png,#b54136,1,42.041631,1.637986,0.065519,0.040000
z_0006_481.000000.png,#b5748e,1,84.526912,3.293256,0.131730,0.040000
z_0006_481.000000.png,#b57a36,7,495.688384,19.312534,0.772501,0.040000
z_0006_481.000000.png,#cacc5e,1,222.468037,8.667586,0.346703,0.040000
z_0006_481.000000.png,#cc1f00,2,146.710678,5.716000,0.228640,0.040000
z_0006_481.000000.png,#f06e8a,1,94.911688,3.697858,0.147914,0.040000
z_0007_482.000000.png,#157d0b,2,93.597980,3.646675,0.145867,0.040000
z_0007_482.000000.png,#74b59b,1,71.597980,2.789532,0.111581,0.040000
z_0007_482.000000.png,#8f82c4,3,603.529004,23.514117,0.940565,0.040000
z_0007_482.000000.png,#96d4ba,6,478.516811,18.643512,0.745740,0.040000
z_0007_482.000000.png,#a8329d,5,348.918831,13.594240,0.543770,0.040000
z_0007_482.000000.png,#a9ebc4,1,51.455844,2.004773,0.080191,0.040000
z_0007_482.000000.png,#aeeff2,2,317.948268,12.387595,0.495504,0.040000
z_0007_482.000000.png,#b54136,1,46.870058,1.826106,0.073044,0.040000
z_0007_482.000000.png,#b5748e,1,87.597980,3.412908,0.136516,0.040000
z_0007_482.000000.png,#b57a36,8,486.859956,18.968570,0.758743,0.040000
z_0007_482.000000.png,#cacc5e,1,231.195959,9.007635,0.360305,0.040000
z_0007_482.000000.png,#cc1f00,2,143.882251,5.605802,0.224232,0.040000
z_0007_482.000000.png,#f06e8a,1,99.154329,3.863156,0.154526,0.040000
z_0008_483.000000.png,#157d0b,2,99.154329,3.863156,0.154526,0.040000
z_0008_483.000000.png,#74b59b,1,71.597980,2.789532,0.111581,0.040000
z_0008_483.000000.png,#8f82c4,3,607.043723,23.651054,0.946042,0.040000
z_0008_483.000000.png,#96d4ba,6,484.315801,18.869447,0.754778,0.040000
z_0008_483.000000.png,#a8329d,5,396.918831,15.464370,0.618575,0.040000
z_0008_483.000000.png,#a9ebc4,1,47.798990,1.862298,0.074492,0.040000
z_0008_483.000000.png,#aeeff2,2,324.433550,12.640268,0.505611,0.040000
z_0008_483.000000.png,#b54136,1,50.041631,1.949674,0.077987,0.040000
z_0008_483.000000.png,#b5748e,1,89.012193,3.468008,0.138720,0.040000
z_0008_483.000000.png,#b57a36,6,444.818326,17.330584,0.693223,0.040000
z_0008_483.000000.png,#cacc5e,2,251.195959,9.786856,0.391474,0.040000
z_0008_483.000000.png,#cc1f00,2,145.539105,5.670355,0.226814,0.040000
z_0008_483.000000.png,#f06e8a,2,117.639610,4.583361,0.183334,0.040000
z_0009_484.000000.png,#157d0b,1,94.568542,3.684489,0.147380,0.040000
z_0009_484.000000.png,#74b59b,1,73.355339,2.858000,0.114320,0.040000
z_0009_484.000000.png,#8f82c4,3,615.043723,23.962742,0.958510,0.040000
z_0009_484.000000.png,#96d4ba,6,490.073160,19.093759,0.763750,0.040000
z_0009_484.000000.png,#a8329d,5,397.546248,15.488815,0.619553,0.040000
z_0009_484.000000.png,#a9ebc4,1,36.727922,1.430958,0.057238,0.040000
z_0009_484.000000.png,#aeeff2,4,361.747258,14.094049,0.563762,0.040000
z_0009_484.000000.png,#b54136,1,53.213203,2.073242,0.082930,0.040000
z_0009_484.000000.png,#b5748e,1,94.669048,3.688404,0.147536,0.040000
z_0009_484.000000.png,#b57a36,6,451.788889,17.602164,0.704087,0.040000
z_0009_484.000000.png,#cacc5e,2,275.681241,10.740828,0.429633,0.040000
z_0009_484.000000.png,#cc1f00,2,140.124892,5.459411,0.218376,0.040000
z_0009_484.000000.png,#f06e8a,2,154.953319,6.037142,0.241486,0.040000
z_0010_485.000000.png,#157d0b,1,91.740115,3.574290,0.142972,0.040000
z_0010_485.000000.png,#74b59b,1,75.012193,2.922553,0.116902,0.040000
z_0010_485.000000.png,#8f82c4,3,622.600072,24.257146,0.970286,0.040000
z_0010_485.000000.png,#96d4ba,6,483.487373,18.837170,0.753487,0.040000
z_0010_485.000000.png,#a8329d,5,385.161472,15.006291,0.600252,0.040000
z_0010_485.000000.png,#a9ebc4,2,25.556349,0.995702,0.039828,0.040000
z_0010_485.000000.png,#aeeff2,2,332.575685,12.957494,0.518300,0.040000
z_0010_485.000000.png,#b54136,1,59.698485,2.325915,0.093037,0.040000
z_0010_485.000000.png,#b5748e,1,98.669048,3.844249,0.153770,0.040000
z_0010_485.000000.png,#b57a36,6,450.717821,17.560435,0.702417,0.040000
z_0010_485.000000.png,#cacc5e,2,293.923882,11.451580,0.458063,0.040000
z_0010_485.000000.png,#cc1f00,2,138.468037,5.394859,0.215794,0.040000
z_0010_485.000000.png,#f06e8a,2,178.166522,6.941553,0.277662,0.040000
z_0011_486.000000.png,#157d0b,1,90.911688,3.542014,0.141681,0.040000
