slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-09-09 01-15-23-851.png,z_0001_345.000000.png,345.000000
2,bandicam 2026-09-09 01-15-25-133.png,z_0002_346.008264.png,346.008264
3,bandicam 2026-09-09 01-15-26-032.png,z_0003_347.016529.png,347.016529
4,bandicam 2026-09-09 01-15-26-861.png,z_0004_348.024793.png,348.024793
5,bandicam 2026-09-09 01-15-27-701.png,z_0005_349.033058.png,349.033058
6,bandicam 2026-09-09 01-15-28-493.png,z_0006_350.041322.png,350.041322
7,bandicam 2026-09-09 01-15-29-748.png,z_0007_351.049587.png,351.049587
8,bandicam 2026-09-09 01-15-30-643.png,z_0008_352.057851.png,352.057851
9,bandicam 2026-09-09 01-15-31-442.png,z_0009_353.066116.png,353.066116
10,bandicam 2026-09-09 01-15-32-400.png,z_0010_354.074380.png,354.074380
11,bandicam 2026-09-09 01-15-33-424.png,z_0011_355.082645.png,355.082645
12,bandicam 2026-09-09 01-15-34-418.png,z_0012_356.090909.png,356.090909
13,bandicam 2026-09-09 01-15-35-513.png,z_0013_357.099174.png,357.099174
14,bandicam 2026-09-09 01-15-36-445.png,z_0014_358.107438.png,358.107438
15,bandicam 2026-09-09 01-15-37-387.png,z_0015_359.115702.png,359.115702
16,bandicam 2026-09-09 01-15-38-396.png,z_0016_360.123967.png,360.123967
17,bandicam 2026-09-09 01-15-39-332.png,z_0017_361.132231.png,361.132231
18,bandicam 2026-09-09 01-15-40-372.png,z_0018_362.140496.png,362.140496
19,bandicam 2026-09-09 01-15-41-526.png,z_0019_363.148760.png,363.148760
20,bandicam 2026-09-09 01-15-42-611.png,z_0020_364.157025.png,364.157025
21,bandicam 2026-09-09 01-15-43-648.png,z_0021_365.165289.png,365.165289
22,bandicam 2026-09-09 01-15-44-608.png,z_0022_366.173554.png,366.173554
23,bandicam 2026-09-09 01-15-45-517.png,z_0023_367.181818.png,367.181818
24,bandicam 2026-09-09 01-15-46-451.png,z_0024_368.190083.png,368.190083
25,bandicam 2026-09-09 01-15-47-407.png,z_0025_369.198347.png,369.198347
26,bandicam 2026-09-09 01-15-48-402.png,z_0026_370.206612.png,370.206612
27,bandicam 2026-09-09 01-15-49-266.png,z_0027_371.214876.png,371.214876
28,bandicam 2026-09-09 01-15-50-110.png,z_0028_372.223140.png,372.223140
29,bandicam 2026-09-09 01-15-50-944.png,z_0029_373.231405.png,373.231405
30,bandicam 2026-09-09 01-15-51-685.png,z_0030_374.239669.png,374.239669
31,bandicam 2026-09-09 01-15-52-467.png,z_0031_375.247934.png,375.247934
32,bandicam 2026-09-09 01-15-53-425.png,z_0032_376.256198.png,376.256198
33,bandicam 2026-09-09 01-15-54-324.png,z_0033_377.264463.png,377.264463
34,bandicam 2026-09-09 01-15-55-126.png,z_0034_378.272727.png,378.272727
35,bandicam 2026-09-09 01-15-56-093.png,z_0035_379.280992.png,379.280992
36,bandicam 2026-09-09 01-15-57-034.png,z_0036_380.289256.png,380.289256
37,bandicam 2026-09-09 01-15-57-885.png,z_0037_381.297521.png,381.297521
38,bandicam 2026-09-09 01-15-58-815.png,z_0038_382.305785.png,382.305785
39,bandicam 2026-09-09 01-15-59-765.png,z_0039_383.314050.png,383.314050
40,bandicam 2026-09-09 01-16-00-777.png,z_0040_384.322314.png,384.322314
41,bandicam 2026-09-09 01-16-01-499.png,z_0041_385.330579.png,385.330579
42,bandicam 2026-09-09 01-16-02-405.png,z_0042_386.338843.png,386.338843
43,bandicam 2026-09-09 01-16-03-364.png,z_0043_387.347107.png,387.347107
44,bandicam 2026-09-09 01-16-04-567.png,z_0044_388.355372.png,388.355372
45,bandicam 2026-09-09 01-16-05-572.png,z_0045_389.363636.png,389.363636
46,bandicam 2026-09-09 01-16-06-490.png,z_0046_390.371901.png,390.371901
47,bandicam 2026-09-09 01-16-07-504.png,z_0047_391.380165.png,391.380165
48,bandicam 2026-09-09 01-16-08-478.png,z_0048_392.388430.png,392.388430
49,bandicam 2026-09-09 01-16-09-530.png,z_0049_393.396694.png,393.396694
50,bandicam 2026-09-09 01-16-10-534.png,z_0050_394.404959.png,394.404959
51,bandicam 2026-09-09 01-16-11-418.png,z_0051_395.413223.png,395.413223
52,bandicam 2026-09-09 01-16-12-395.png,z_0052_396.421488.png,396.421488
53,bandicam 2026-09-09 01-16-13-262.png,z_0053_397.429752.png,397.429752
54,bandicam 2026-09-09 01-16-14-236.png,z_0054_398.438017.png,398.438017
55,bandicam 2026-09-09 01-16-15-226.png,z_0055_399.446281.png,399.446281
56,bandicam 2026-09-09 01-16-16-046.png,z_0056_400.454545.png,400.454545
57,bandicam 2026-09-09 01-16-16-982.png,z_0057_401.462810.png,401.462810
58,bandicam 2026-09-09 01-16-17-920.png,z_0058_402.471074.png,402.471074
59,bandicam 2026-09-09 01-16-18-766.png,z_0059_403.479339.png,403.479339
60,bandicam 2026-09-09 01-16-19-813.png,z_0060_404.487603.png,404.487603
61,bandicam 2026-09-09 01-16-20-795.png,z_0061_405.495868.png,405.495868
62,bandicam 2026-09-09 01-16-21-762.png,z_0062_406.504132.png,406.504132
63,bandicam 2026-09-09 01-16-22-659.png,z_0063_407.512397.png,407.512397
64,bandicam 2026-09-09 01-16-23-449.png,z_0064_408.520661.png,408.520661
65,bandicam 2026-09-09 01-16-24-381.png,z_0065_409.528926.png,409.528926
66,bandicam 2026-09-09 01-16-25-250.png,z_0066_410.537190.png,410.537190
67,bandicam 2026-09-09 01-16-26-231.png,z_0067_411.545455.png,411.545455
68,bandicam 2026-09-09 01-16-27-099.png,z_0068_412.553719.png,412.553719
69,bandicam 2026-09-09 01-16-28-133.png,z_0069_413.561983.png,413.561983
70,bandicam 2026-09-09 01-16-29-111.png,z_0070_414.570248.png,414.570248
71,bandicam 2026-09-09 01-16-30-031.png,z_0071_415.578512.png,415.578512
72,bandicam 2026-09-09 01-16-31-081.png,z_0072_416.586777.png,416.586777
73,bandicam 2026-09-09 01-16-32-114.png,z_0073_417.595041.png,417.595041
74,bandicam 2026-09-09 01-16-33-116.png,z_0074_418.603306.png,418.603306
75,bandicam 2026-09-09 01-16-34-085.png,z_0075_419.611570.png,419.611570
76,bandicam 2026-09-09 01-16-35-014.png,z_0076_420.619835.png,420.619835
77,bandicam 2026-09-09 01-16-36-063.png,z_0077_421.628099.png,421.628099
78,bandicam 2026-09-09 01-16-37-079.png,z_0078_422.636364.png,422.636364
79,bandicam 2026-09-09 01-16-37-997.png,z_0079_423.644628.png,423.644628
80,bandicam 2026-09-09 01-16-38-921.png,z_0080_424.652893.png,424.652893
81,bandicam 2026-09-09 01-16-39-989.png,z_0081_425.661157.png,425.661157
82,bandicam 2026-09-09 01-16-41-003.png,z_0082_426.669421.png,426.669421
83,bandicam 2026-09-09 01-16-42-023.png,z_0083_427.677686.png,427.677686
84,bandicam 2026-09-09 01-16-42-997.png,z_0084_428.685950.png,428.685950
85,bandicam 2026-09-09 01-16-44-098.png,z_0085_429.694215.png,429.694215
86,bandicam 2026-09-09 01-16-45-112.png,z_0086_430.702479.png,430.702479
87,bandicam 2026-09-09 01-16-46-221.png,z_0087_431.710744.png,431.710744
88,bandicam 2026-09-09 01-16-47-189.png,z_0088_432.719008.png,432.719008
89,bandicam 2026-09-09 01-16-48-172.png,z_0089_433.727273.png,433.727273
90,bandicam 2026-09-09 01-16-49-306.png,z_0090_434.735537.png,434.735537
91,bandicam 2026-09-09 01-16-50-355.png,z_0091_435.743802.png,435.743802
92,bandicam 2026-09-09 01-16-51-408.png,z_0092_436.752066.png,436.752066
93,bandicam 2026-09-09 01-16-52-378.png,z_0093_437.760331.png,437.760331
94,bandicam 2026-09-09 01-16-53-436.png,z_0094_438.768595.png,438.768595
95,bandicam 2026-09-09 01-16-54-452.png,z_0095_439.776860.png,439.776860
96,bandicam 2026-09-09 01-16-55-350.png,z_0096_440.785124.png,440.785124
97,bandicam 2026-09-09 01-16-56-403.png,z_0097_441.793388.png,441.793388
98,bandicam 2026-09-09 01-16-57-403.png,z_0098_442.801653.png,442.801653
99,bandicam 2026-09-09 01-16-58-349.png,z_0099_443.809917.png,443.809917
100,bandicam 2026-09-09 01-16-59-306.png,z_0100_444.818182.png,444.818182
101,bandicam 2026-09-09 01-17-00-328.png,z_0101_445.826446.png,445.826446
102,bandicam 2026-09-09 01-17-01-327.png,z_0102_446.834711.png,446.834711
103,bandicam 2026-09-09 01-17-02-255.png,z_0103_447.842975.png,447.842975
104,bandicam 2026-09-09 01-17-03-121.png,z_0104_448.851240.png,448.851240
105,bandicam 2026-09-09 01-17-04-156.png,z_0105_449.859504.png,449.859504
106,bandicam 2026-09-09 01-17-04-975.png,z_0106_450.867769.png,450.867769
107,bandicam 2026-09-09 01-17-05-981.png,z_0107_451.876033.png,451.876033
108,bandicam 2026-09-09 01-17-06-997.png,z_0108_452.884298.png,452.884298
109,bandicam 2026-09-09 01-17-08-076.png,z_0109_453.892562.png,453.892562
110,bandicam 2026-09-09 01-17-08-943.png,z_0110_454.900826.png,454.900826
111,bandicam 2026-09-09 01-17-10-011.png,z_0111_455.909091.png,455.909091
112,bandicam 2026-09-09 01-17-10-970.png,z_0112_456.917355.png,456.917355
113,bandicam 2026-09-09 01-17-12-017.png,z_0113_457.925620.png,457.925620
114,bandicam 2026-09-09 01-17-13-192.png,z_0114_458.933884.png,458.933884
115,bandicam 2026-09-09 01-17-14-287.png,z_0115_459.942149.png,459.942149
116,bandicam 2026-09-09 01-17-15-325.png,z_0116_460.950413.png,460.950413
117,bandicam 2026-09-09 01-17-16-378.png,z_0117_461.958678.png,461.958678
118,bandicam 2026-09-09 01-17-17-341.png,z_0118_462.966942.png,462.966942
119,bandicam 2026-09-09 01-17-18-287.png,z_0119_463.975207.png,463.975207
120,bandicam 2026-09-09 01-17-19-305.png,z_0120_464.983471.png,464.983471
121,bandicam 2026-09-09 01-17-20-282.png,z_0121_465.991736.png,465.991736
122,bandicam 2026-09-09 01-17-21-339.png,z_0122_467.000000.png,467.000000
123,bandicam 2026-09-09 01-17-22-291.png,z_0123_468.008264.png,468.008264
124,bandicam 2026-09-09 01-17-23-445.png,z_0124_469.016529.png,469.016529
125,bandicam 2026-09-09 01-17-24-598.png,z_0125_470.024793.png,470.024793
126,bandicam 2026-09-09 01-17-25-710.png,z_0126_471.033058.png,471.033058
127,bandicam 2026-09-09 01-17-26-757.png,z_0127_472.041322.png,472.041322
128,bandicam 2026-09-09 01-17-27-883.png,z_0128_473.049587.png,473.049587
129,bandicam 2026-09-09 01-17-29-089.png,z_0129_474.057851.png,474.057851
130,bandicam 2026-09-09 01-17-30-236.png,z_0130_475.066116.png,475.066116
131,bandicam 2026-09-09 01-17-31-368.png,z_0131_476.074380.png,476.074380
132,bandicam 2026-09-09 01-17-32-532.png,z_0132_477.082645.png,477.082645
