slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_345.000000.png,#00ffff,62,0.107639,0.004844,0.045000
z_0001_345.000000.png,#32cd32,478,0.829861,0.037344,0.045000
z_0001_345.000000.png,#4363d8,1146,1.989583,0.089531,0.045000
z_0001_345.000000.png,#822072,780,1.354167,0.060937,0.045000
z_0001_345.000000.png,#ff00ff,55,0.095486,0.004297,0.045000
z_0002_346.008264.png,#00ffff,53,0.092014,0.004141,0.045000
z_0002_346.008264.png,#32cd32,520,0.902778,0.040625,0.045000
z_0002_346.008264.png,#4363d8,1092,1.895833,0.085312,0.045000
z_0002_346.008264.png,#822072,783,1.359375,0.061172,0.045000
z_0002_346.008264.png,#ff00ff,57,0.098958,0.004453,0.045000
z_0003_347.016529.png,#00ffff,54,0.093750,0.004219,0.045000
z_0003_347.016529.png,#32cd32,522,0.906250,0.040781,0.045000
z_0003_347.016529.png,#4363d8,1095,1.901042,0.085547,0.045000
z_0003_347.016529.png,#822072,786,1.364583,0.061406,0.045000
z_0003_347.016529.png,#ff00ff,57,0.098958,0.004453,0.045000
z_0004_348.024793.png,#00ffff,52,0.090278,0.004063,0.045000
z_0004_348.024793.png,#32cd32,543,0.942708,0.042422,0.045000
z_0004_348.024793.png,#4363d8,1047,1.817708,0.081797,0.045000
z_0004_348.024793.png,#822072,767,1.331597,0.059922,0.045000
z_0004_348.024793.png,#ff00ff,68,0.118056,0.005312,0.045000
z_0005_349.033058.png,#00ffff,50,0.086806,0.003906,0.045000
z_0005_349.033058.png,#32cd32,565,0.980903,0.044141,0.045000
z_0005_349.033058.png,#4363d8,995,1.727431,0.077734,0.045000
z_0005_349.033058.png,#822072,737,1.279514,0.057578,0.045000
z_0005_349.033058.png,#ff00ff,80,0.138889,0.006250,0.045000
z_0006_350.041322.png,#00ffff,47,0.081597,0.003672,0.045000
z_0006_350.041322.png,#32cd32,603,1.046875,0.047109,0.045000
z_0006_350.041322.png,#4363d8,934,1.621528,0.072969,0.045000
z_0006_350.041322.png,#822072,695,1.206597,0.054297,0.045000
z_0006_350.041322.png,#ff00ff,88,0.152778,0.006875,0.045000
z_0007_351.049587.png,#00ffff,1,0.001736,0.000078,0.045000
z_0007_351.049587.png,#4363d8,1248,2.166667,0.097500,0.045000
z_0007_351.049587.png,#ff00ff,45,0.078125,0.003516,0.045000
z_0008_352.057851.png,#00ffff,33,0.057292,0.002578,0.045000
z_0008_352.057851.png,#32cd32,646,1.121528,0.050469,0.045000
z_0008_352.057851.png,#4363d8,841,1.460069,0.065703,0.045000
z_0008_352.057851.png,#822072,513,0.890625,0.040078,0.045000
z_0008_352.057851.png,#f58231,166,0.288194,0.012969,0.045000
z_0008_352.057851.png,#ff00ff,162,0.281250,0.012656,0.045000
z_0009_353.066116.png,#00ffff,34,0.059028,0.002656,0.045000
z_0009_353.066116.png,#32cd32,684,1.187500,0.053437,0.045000
z_0009_353.066116.png,#4363d8,791,1.373264,0.061797,0.045000
z_0009_353.066116.png,#822072,652,1.131944,0.050937,0.045000
z_0009_353.066116.png,#f58231,158,0.274306,0.012344,0.045000
z_0009_353.066116.png,#ff00ff,199,0.345486,0.015547,0.045000
z_0010_354.074380.png,#00ffff,60,0.104167,0.004687,0.045000
z_0010_354.074380.png,#32cd32,709,1.230903,0.055391,0.045000
z_0010_354.074380.png,#4363d8,753,1.307292,0.058828,0.045000
z_0010_354.074380.png,#822072,834,1.447917,0.065156,0.045000
z_0010_354.074380.png,#f58231,154,0.267361,0.012031,0.045000
z_0010_354.074380.png,#ff00ff,208,0.361111,0.016250,0.045000
z_0011_355.082645.png,#00ffff,106,0.184028,0.008281,0.045000
z_0011_355.082645.png,#32cd32,744,1.291667,0.058125,0.045000
z_0011_355.082645.png,#4363d8,710,1.232639,0.055469,0.045000
z_0011_355.082645.png,#822072,1005,1.744792,0.078516,0.045000
z_0011_355.082645.png,#f58231,173,0.300347,0.013516,0.045000
z_0011_355.082645.png,#ff00ff,269,0.467014,0.021016,0.045000
z_0012_356.090909.png,#00ffff,128,0.222222,0.010000,0.045000
