slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_391.000000.png,#0f0a80,4193,6.364817,0.254593,0.040000
z_0001_391.000000.png,#13ca98,2243,3.404790,0.136192,0.040000
z_0001_391.000000.png,#1ab153,1501,2.278462,0.091138,0.040000
z_0001_391.000000.png,#1fa2b1,544,0.825772,0.033031,0.040000
z_0001_391.000000.png,#53281f,286,0.434137,0.017365,0.040000
z_0001_391.000000.png,#588255,500,0.758981,0.030359,0.040000
z_0001_391.000000.png,#5ba53b,656,0.995783,0.039831,0.040000
z_0001_391.000000.png,#5f41ec,546,0.828808,0.033152,0.040000
z_0001_391.000000.png,#64735a,207,0.314218,0.012569,0.040000
z_0001_391.000000.png,#70ad51,1188,1.803340,0.072134,0.040000
z_0001_391.000000.png,#82a6de,110,0.166976,0.006679,0.040000
z_0001_391.000000.png,#946c15,615,0.933547,0.037342,0.040000
z_0001_391.000000.png,#a17b6e,327,0.496374,0.019855,0.040000
z_0001_391.000000.png,#a8d11c,90,0.136617,0.005465,0.040000
z_0001_391.000000.png,#b6384c,2394,3.634002,0.145360,0.040000
z_0001_391.000000.png,#b6f82c,2440,3.703829,0.148153,0.040000
z_0001_391.000000.png,#d6c90f,304,0.461461,0.018458,0.040000
z_0001_391.000000.png,#fea3e5,266,0.403778,0.016151,0.040000
z_0002_392.027586.png,#0f0a80,3862,5.862371,0.234495,0.040000
z_0002_392.027586.png,#13ca98,2256,3.424524,0.136981,0.040000
z_0002_392.027586.png,#1ab153,1572,2.386237,0.095449,0.040000
z_0002_392.027586.png,#1fa2b1,525,0.796930,0.031877,0.040000
z_0002_392.027586.png,#53281f,257,0.390116,0.015605,0.040000
z_0002_392.027586.png,#588255,498,0.755945,0.030238,0.040000
z_0002_392.027586.png,#5ba53b,637,0.966942,0.038678,0.040000
z_0002_392.027586.png,#5f41ec,522,0.792376,0.031695,0.040000
z_0002_392.027586.png,#64735a,200,0.303593,0.012144,0.040000
z_0002_392.027586.png,#70ad51,1124,1.706190,0.068248,0.040000
z_0002_392.027586.png,#82a6de,118,0.179120,0.007165,0.040000
z_0002_392.027586.png,#946c15,606,0.919885,0.036795,0.040000
z_0002_392.027586.png,#a17b6e,365,0.554056,0.022162,0.040000
z_0002_392.027586.png,#a8d11c,90,0.136617,0.005465,0.040000
z_0002_392.027586.png,#b6384c,2417,3.668916,0.146757,0.040000
z_0002_392.027586.png,#b6f82c,2072,3.145218,0.125809,0.040000
z_0002_392.027586.png,#d6c90f,362,0.549502,0.021980,0.040000
z_0002_392.027586.png,#e89f84,18,0.027323,0.001093,0.040000
z_0002_392.027586.png,#fea3e5,248,0.376455,0.015058,0.040000
z_0003_393.055172.png,#0f0a80,3851,5.845674,0.233827,0.040000
z_0003_393.055172.png,#13ca98,2258,3.427559,0.137102,0.040000
z_0003_393.055172.png,#1ab153,1574,2.389273,0.095571,0.040000
z_0003_393.055172.png,#1fa2b1,522,0.792376,0.031695,0.040000
z_0003_393.055172.png,#53281f,254,0.385562,0.015422,0.040000
z_0003_393.055172.png,#588255,496,0.752909,0.030116,0.040000
