slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-08-10 12-20-06-588.png,z_0001_518.000000.png,518.000000
2,bandicam 2026-08-10 12-20-12-129.png,z_0002_519.010152.png,519.010152
3,bandicam 2026-08-10 12-20-14-199.png,z_0003_520.020305.png,520.020305
4,bandicam 2026-08-10 12-20-16-841.png,z_0004_521.030457.png,521.030457
5,bandicam 2026-08-10 12-20-20-512.png,z_0005_522.040609.png,522.040609
6,bandicam 2026-08-10 12-20-23-895.png,z_0006_523.050761.png,523.050761
7,bandicam 2026-08-10 12-20-26-875.png,z_0007_524.060914.png,524.060914
8,bandicam 2026-08-10 12-20-31-956.png,z_0008_525.071066.png,525.071066
9,bandicam 2026-08-10 12-20-34-976.png,z_0009_526.081218.png,526.081218
10,bandicam 2026-08-10 12-20-37-677.png,z_0010_527.091371.png,527.091371
11,bandicam 2026-08-10 12-20-40-020.png,z_0011_528.101523.png,528.101523
12,bandicam 2026-08-10 12-20-42-156.png,z_0012_529.111675.png,529.111675
13,bandicam 2026-08-10 12-20-46-056.png,z_0013_530.121827.png,530.121827
14,bandicam 2026-08-10 12-20-50-033.png,z_0014_531.131980.png,531.131980
15,bandicam 2026-08-10 12-20-53-180.png,z_0015_532.142132.png,532.142132
16,bandicam 2026-08-10 12-20-57-107.png,z_0016_533.152284.png,533.152284
17,bandicam 2026-08-10 12-21-00-421.png,z_0017_534.162437.png,534.162437
18,bandicam 2026-08-10 12-21-05-037.png,z_0018_535.172589.png,535.172589
19,bandicam 2026-08-10 12-21-06-863.png,z_0019_536.182741.png,536.182741
20,bandicam 2026-08-10 12-21-08-768.png,z_0020_537.192893.png,537.192893
21,bandicam 2026-08-10 12-21-22-074.png,z_0021_538.203046.png,538.203046
22,bandicam 2026-08-10 12-21-23-382.png,z_0022_539.213198.png,539.213198
23,bandicam 2026-08-10 12-21-24-897.png,z_0023_540.223350.png,540.223350
24,bandicam 2026-08-10 12-21-26-335.png,z_0024_541.233503.png,541.233503
25,bandicam 2026-08-10 12-21-28-036.png,z_0025_542.243655.png,542.243655
26,bandicam 2026-08-10 12-21-30-249.png,z_0026_543.253807.png,543.253807
27,bandicam 2026-08-10 12-21-31-630.png,z_0027_544.263959.png,544.263959
28,bandicam 2026-08-10 12-21-32-750.png,z_0028_545.274112.png,545.274112
29,bandicam 2026-08-10 12-21-33-986.png,z_0029_546.284264.png,546.284264
30,bandicam 2026-08-10 12-21-35-510.png,z_0030_547.294416.png,547.294416
31,bandicam 2026-08-10 12-21-36-840.png,z_0031_548.304569.png,548.304569
32,bandicam 2026-08-10 12-21-38-070.png,z_0032_549.314721.png,549.314721
33,bandicam 2026-08-10 12-21-39-473.png,z_0033_550.324873.png,550.324873
34,bandicam 2026-08-10 12-21-42-315.png,z_0034_551.335025.png,551.335025
35,bandicam 2026-08-10 12-21-43-992.png,z_0035_552.345178.png,552.345178
36,bandicam 2026-08-10 12-21-46-007.png,z_0036_553.355330.png,553.355330
37,bandicam 2026-08-10 12-21-48-687.png,z_0037_554.365482.png,554.365482
38,bandicam 2026-08-10 12-21-50-864.png,z_0038_555.375635.png,555.375635
39,bandicam 2026-08-10 12-21-54-254.png,z_0039_556.385787.png,556.385787
40,bandicam 2026-08-10 12-21-57-482.png,z_0040_557.395939.png,557.395939
41,bandicam 2026-08-10 12-21-58-923.png,z_0041_558.406091.png,558.406091
42,bandicam 2026-08-10 12-22-00-710.png,z_0042_559.416244.png,559.416244
43,bandicam 2026-08-10 12-22-02-990.png,z_0043_560.426396.png,560.426396
44,bandicam 2026-08-10 12-22-04-815.png,z_0044_561.436548.png,561.436548
45,bandicam 2026-08-10 12-22-06-595.png,z_0045_562.446701.png,562.446701
46,bandicam 2026-08-10 12-22-08-227.png,z_0046_563.456853.png,563.456853
47,bandicam 2026-08-10 12-22-09-939.png,z_0047_564.467005.png,564.467005
48,bandicam 2026-08-10 12-22-11-524.png,z_0048_565.477157.png,565.477157
49,bandicam 2026-08-10 12-22-14-132.png,z_0049_566.487310.png,566.487310
50,bandicam 2026-08-10 12-22-15-622.png,z_0050_567.497462.png,567.497462
51,bandicam 2026-08-10 12-22-17-438.png,z_0051_568.507614.png,568.507614
52,bandicam 2026-08-10 12-22-19-262.png,z_0052_569.517766.png,569.517766
53,bandicam 2026-08-10 12-22-21-425.png,z_0053_570.527919.png,570.527919
54,bandicam 2026-08-10 12-22-23-486.png,z_0054_571.538071.png,571.538071
55,bandicam 2026-08-10 12-22-25-511.png,z_0055_572.548223.png,572.548223
56,bandicam 2026-08-10 12-22-27-329.png,z_0056_573.558376.png,573.558376
57,bandicam 2026-08-10 12-22-29-376.png,z_0057_574.568528.png,574.568528
58,bandicam 2026-08-10 12-22-31-063.png,z_0058_575.578680.png,575.578680
59,bandicam 2026-08-10 12-22-32-687.png,z_0059_576.588832.png,576.588832
60,bandicam 2026-08-10 12-22-34-406.png,z_0060_577.598985.png,577.598985
61,bandicam 2026-08-10 12-22-36-116.png,z_0061_578.609137.png,578.609137
62,bandicam 2026-08-10 12-22-37-388.png,z_0062_579.619289.png,579.619289
63,bandicam 2026-08-10 12-22-38-933.png,z_0063_580.629442.png,580.629442
64,bandicam 2026-08-10 12-22-40-744.png,z_0064_581.639594.png,581.639594
65,bandicam 2026-08-10 12-22-42-843.png,z_0065_582.649746.png,582.649746
66,bandicam 2026-08-10 12-22-44-772.png,z_0066_583.659898.png,583.659898
67,bandicam 2026-08-10 12-22-47-033.png,z_0067_584.670051.png,584.670051
68,bandicam 2026-08-10 12-22-49-871.png,z_0068_585.680203.png,585.680203
69,bandicam 2026-08-10 12-22-51-789.png,z_0069_586.690355.png,586.690355
70,bandicam 2026-08-10 12-22-54-127.png,z_0070_587.700508.png,587.700508
71,bandicam 2026-08-10 12-22-55-469.png,z_0071_588.710660.png,588.710660
72,bandicam 2026-08-10 12-22-57-013.png,z_0072_589.720812.png,589.720812
73,bandicam 2026-08-10 12-22-59-085.png,z_0073_590.730964.png,590.730964
74,bandicam 2026-08-10 12-23-00-554.png,z_0074_591.741117.png,591.741117
75,bandicam 2026-08-10 12-23-03-024.png,z_0075_592.751269.png,592.751269
76,bandicam 2026-08-10 12-23-05-309.png,z_0076_593.761421.png,593.761421
77,bandicam 2026-08-10 12-23-07-550.png,z_0077_594.771574.png,594.771574
78,bandicam 2026-08-10 12-23-09-453.png,z_0078_595.781726.png,595.781726
79,bandicam 2026-08-10 12-23-11-358.png,z_0079_596.791878.png,596.791878
80,bandicam 2026-08-10 12-23-12-809.png,z_0080_597.802030.png,597.802030
81,bandicam 2026-08-10 12-23-14-144.png,z_0081_598.812183.png,598.812183
82,bandicam 2026-08-10 12-23-15-388.png,z_0082_599.822335.png,599.822335
83,bandicam 2026-08-10 12-23-16-776.png,z_0083_600.832487.png,600.832487
84,bandicam 2026-08-10 12-23-17-951.png,z_0084_601.842640.png,601.842640
85,bandicam 2026-08-10 12-23-19-194.png,z_0085_602.852792.png,602.852792
86,bandicam 2026-08-10 12-23-21-321.png,z_0086_603.862944.png,603.862944
87,bandicam 2026-08-10 12-23-22-911.png,z_0087_604.873096.png,604.873096
88,bandicam 2026-08-10 12-23-24-442.png,z_0088_605.883249.png,605.883249
89,bandicam 2026-08-10 12-23-26-086.png,z_0089_606.893401.png,606.893401
90,bandicam 2026-08-10 12-23-27-494.png,z_0090_607.903553.png,607.903553
91,bandicam 2026-08-10 12-23-28-767.png,z_0091_608.913706.png,608.913706
92,bandicam 2026-08-10 12-23-30-061.png,z_0092_609.923858.png,609.923858
93,bandicam 2026-08-10 12-23-31-427.png,z_0093_610.934010.png,610.934010
94,bandicam 2026-08-10 12-23-32-882.png,z_0094_611.944162.png,611.944162
95,bandicam 2026-08-10 12-23-34-227.png,z_0095_612.954315.png,612.954315
96,bandicam 2026-08-10 12-23-35-717.png,z_0096_613.964467.png,613.964467
97,bandicam 2026-08-10 12-23-37-130.png,z_0097_614.974619.png,614.974619
98,bandicam 2026-08-10 12-23-38-285.png,z_0098_615.984772.png,615.984772
99,bandicam 2026-08-10 12-23-39-636.png,z_0099_616.994924.png,616.994924
100,bandicam 2026-08-10 12-23-40-837.png,z_0100_618.005076.png,618.005076
101,bandicam 2026-08-10 12-23-42-501.png,z_0101_619.015228.png,619.015228
102,bandicam 2026-08-10 12-23-50-205.png,z_0102_620.025381.png,620.025381
103,bandicam 2026-08-10 12-23-51-871.png,z_0103_621.035533.png,621.035533
104,bandicam 2026-08-10 12-23-53-465.png,z_0104_622.045685.png,622.045685
105,bandicam 2026-08-10 12-23-55-248.png,z_0105_623.055838.png,623.055838
106,bandicam 2026-08-10 12-23-56-825.png,z_0106_624.065990.png,624.065990
107,bandicam 2026-08-10 12-23-58-264.png,z_0107_625.076142.png,625.076142
108,bandicam 2026-08-10 12-23-59-566.png,z_0108_626.086294.png,626.086294
109,bandicam 2026-08-10 12-24-00-810.png,z_0109_627.096447.png,627.096447
110,bandicam 2026-08-10 12-24-02-295.png,z_0110_628.106599.png,628.106599
111,bandicam 2026-08-10 12-24-03-763.png,z_0111_629.116751.png,629.116751
112,bandicam 2026-08-10 12-24-05-124.png,z_0112_630.126904.png,630.126904
113,bandicam 2026-08-10 12-24-06-650.png,z_0113_631.137056.png,631.137056
114,bandicam 2026-08-10 12-24-08-029.png,z_0114_632.147208.png,632.147208
115,bandicam 2026-08-10 12-24-09-565.png,z_0115_633.157360.png,633.157360
116,bandicam 2026-08-10 12-24-10-852.png,z_0116_634.167513.png,634.167513
117,bandicam 2026-08-10 12-24-14-373.png,z_0117_635.177665.png,635.177665
118,bandicam 2026-08-10 12-24-16-197.png,z_0118_636.187817.png,636.187817
119,bandicam 2026-08-10 12-24-18-345.png,z_0119_637.197970.png,637.197970
120,bandicam 2026-08-10 12-24-20-396.png,z_0120_638.208122.png,638.208122
121,bandicam 2026-08-10 12-24-21-928.png,z_0121_639.218274.png,639.218274
122,bandicam 2026-08-10 12-24-23-553.png,z_0122_640.228426.png,640.228426
123,bandicam 2026-08-10 12-24-25-924.png,z_0123_641.238579.png,641.238579
124,bandicam 2026-08-10 12-24-27-564.png,z_0124_642.248731.png,642.248731
125,bandicam 2026-08-10 12-24-29-129.png,z_0125_643.258883.png,643.258883
126,bandicam 2026-08-10 12-24-31-165.png,z_0126_644.269036.png,644.269036
127,bandicam 2026-08-10 12-24-32-625.png,z_0127_645.279188.png,645.279188
128,bandicam 2026-08-10 12-24-34-021.png,z_0128_646.289340.png,646.289340
129,bandicam 2026-08-10 12-24-36-453.png,z_0129_647.299492.png,647.299492
130,bandicam 2026-08-10 12-24-38-264.png,z_0130_648.309645.png,648.309645
131,bandicam 2026-08-10 12-24-40-540.png,z_0131_649.319797.png,649.319797
132,bandicam 2026-08-10 12-24-42-260.png,z_0132_650.329949.png,650.329949
133,bandicam 2026-08-10 12-24-44-105.png,z_0133_651.340102.png,651.340102
134,bandicam 2026-08-10 12-24-45-752.png,z_0134_652.350254.png,652.350254
135,bandicam 2026-08-10 12-24-47-318.png,z_0135_653.360406.png,653.360406
136,bandicam 2026-08-10 12-24-49-106.png,z_0136_654.370558.png,654.370558
137,bandicam 2026-08-10 12-24-51-008.png,z_0137_655.380711.png,655.380711
138,bandicam 2026-08-10 12-24-52-728.png,z_0138_656.390863.png,656.390863
139,bandicam 2026-08-10 12-24-54-089.png,z_0139_657.401015.png,657.401015
140,bandicam 2026-08-10 12-24-55-700.png,z_0140_658.411168.png,658.411168
141,bandicam 2026-08-10 12-24-57-209.png,z_0141_659.421320.png,659.421320
142,bandicam 2026-08-10 12-24-58-469.png,z_0142_660.431472.png,660.431472
143,bandicam 2026-08-10 12-24-59-760.png,z_0143_661.441624.png,661.441624
144,bandicam 2026-08-10 12-25-05-227.png,z_0144_662.451777.png,662.451777
145,bandicam 2026-08-10 12-25-06-653.png,z_0145_663.461929.png,663.461929
146,bandicam 2026-08-10 12-25-08-473.png,z_0146_664.472081.png,664.472081
147,bandicam 2026-08-10 12-25-09-854.png,z_0147_665.482234.png,665.482234
148,bandicam 2026-08-10 12-25-11-570.png,z_0148_666.492386.png,666.492386
149,bandicam 2026-08-10 12-25-13-270.png,z_0149_667.502538.png,667.502538
150,bandicam 2026-08-10 12-25-15-730.png,z_0150_668.512690.png,668.512690
151,bandicam 2026-08-10 12-25-16-824.png,z_0151_669.522843.png,669.522843
152,bandicam 2026-08-10 12-25-17-911.png,z_0152_670.532995.png,670.532995
153,bandicam 2026-08-10 12-25-19-437.png,z_0153_671.543147.png,671.543147
154,bandicam 2026-08-10 12-25-21-639.png,z_0154_672.553299.png,672.553299
155,bandicam 2026-08-10 12-25-22-821.png,z_0155_673.563452.png,673.563452
156,bandicam 2026-08-10 12-25-24-472.png,z_0156_674.573604.png,674.573604
157,bandicam 2026-08-10 12-25-26-455.png,z_0157_675.583756.png,675.583756
158,bandicam 2026-08-10 12-25-27-930.png,z_0158_676.593909.png,676.593909
159,bandicam 2026-08-10 12-25-29-720.png,z_0159_677.604061.png,677.604061
160,bandicam 2026-08-10 12-25-31-654.png,z_0160_678.614213.png,678.614213
161,bandicam 2026-08-10 12-25-33-642.png,z_0161_679.624365.png,679.624365
162,bandicam 2026-08-10 12-25-35-140.png,z_0162_680.634518.png,680.634518
163,bandicam 2026-08-10 12-25-36-955.png,z_0163_681.644670.png,681.644670
164,bandicam 2026-08-10 12-25-38-419.png,z_0164_682.654822.png,682.654822
165,bandicam 2026-08-10 12-25-40-020.png,z_0165_683.664975.png,683.664975
166,bandicam 2026-08-10 12-25-41-452.png,z_0166_684.675127.png,684.675127
167,bandicam 2026-08-10 12-25-43-075.png,z_0167_685.685279.png,685.685279
168,bandicam 2026-08-10 12-25-44-402.png,z_0168_686.695431.png,686.695431
169,bandicam 2026-08-10 12-25-46-696.png,z_0169_687.705584.png,687.705584
170,bandicam 2026-08-10 12-25-48-016.png,z_0170_688.715736.png,688.715736
171,bandicam 2026-08-10 12-25-49-189.png,z_0171_689.725888.png,689.725888
172,bandicam 2026-08-10 12-25-50-675.png,z_0172_690.736041.png,690.736041
173,bandicam 2026-08-10 12-25-51-931.png,z_0173_691.746193.png,691.746193
174,bandicam 2026-08-10 12-25-53-126.png,z_0174_692.756345.png,692.756345
175,bandicam 2026-08-10 12-25-55-513.png,z_0175_693.766497.png,693.766497
176,bandicam 2026-08-10 12-25-56-844.png,z_0176_694.776650.png,694.776650
177,bandicam 2026-08-10 12-25-58-613.png,z_0177_695.786802.png,695.786802
178,bandicam 2026-08-10 12-26-05-367.png,z_0178_696.796954.png,696.796954
179,bandicam 2026-08-10 12-26-06-469.png,z_0179_697.807107.png,697.807107
180,bandicam 2026-08-10 12-26-07-566.png,z_0180_698.817259.png,698.817259
181,bandicam 2026-08-10 12-26-08-730.png,z_0181_699.827411.png,699.827411
182,bandicam 2026-08-10 12-26-09-882.png,z_0182_700.837563.png,700.837563
183,bandicam 2026-08-10 12-26-10-929.png,z_0183_701.847716.png,701.847716
184,bandicam 2026-08-10 12-26-12-003.png,z_0184_702.857868.png,702.857868
185,bandicam 2026-08-10 12-26-13-067.png,z_0185_703.868020.png,703.868020
186,bandicam 2026-08-10 12-26-14-328.png,z_0186_704.878173.png,704.878173
187,bandicam 2026-08-10 12-26-15-510.png,z_0187_705.888325.png,705.888325
188,bandicam 2026-08-10 12-26-16-829.png,z_0188_706.898477.png,706.898477
189,bandicam 2026-08-10 12-26-18-043.png,z_0189_707.908629.png,707.908629
190,bandicam 2026-08-10 12-26-19-296.png,z_0190_708.918782.png,708.918782
191,bandicam 2026-08-10 12-26-20-482.png,z_0191_709.928934.png,709.928934
192,bandicam 2026-08-10 12-26-22-241.png,z_0192_710.939086.png,710.939086
193,bandicam 2026-08-10 12-26-23-692.png,z_0193_711.949239.png,711.949239
194,bandicam 2026-08-10 12-29-35-551.png,z_0194_712.959391.png,712.959391
195,bandicam 2026-08-10 12-29-37-539.png,z_0195_713.969543.png,713.969543
196,bandicam 2026-08-10 12-29-38-580.png,z_0196_714.979695.png,714.979695
197,bandicam 2026-08-10 12-29-39-755.png,z_0197_715.989848.png,715.989848
198,bandicam 2026-08-10 12-29-41-253.png,z_0198_717.000000.png,717.000000
