slice_file,color_hex,blob_count,perimeter_px,perimeter_um,slice_area_um2,slice_thickness_um
z_0001_518.000000.png,#374a29,5,296.249783,10.838407,0.433536,0.040000
z_0001_518.000000.png,#45818e,7,325.705627,11.916060,0.476642,0.040000
z_0001_518.000000.png,#47964c,5,845.754401,30.942234,1.237689,0.040000
z_0001_518.000000.png,#630024,2,192.450793,7.040883,0.281635,0.040000
z_0001_518.000000.png,#85b066,1,39.798990,1.456061,0.058242,0.040000
z_0001_518.000000.png,#93a0c7,5,374.918831,13.716543,0.548662,0.040000
z_0001_518.000000.png,#a85e32,8,572.256926,20.936229,0.837449,0.040000
z_0001_518.000000.png,#b1d415,4,157.781746,5.772503,0.230900,0.040000
z_0001_518.000000.png,#c9fa5f,7,357.462987,13.077914,0.523117,0.040000
z_0001_518.000000.png,#ce24d4,2,60.526912,2.214399,0.088576,0.040000
z_0001_518.000000.png,#ed755c,6,862.264069,31.546246,1.261850,0.040000
z_0001_518.000000.png,#f0ed97,2,145.296465,5.315724,0.212629,0.040000
z_0001_518.000000.png,#fcba03,1,48.627417,1.779052,0.071162,0.040000
z_0001_518.000000.png,#fcbf79,2,181.923882,6.655752,0.266230,0.040000
z_0002_519.010152.png,#374a29,4,291.421356,10.661757,0.426470,0.040000
z_0002_519.010152.png,#45818e,6,354.190909,12.958204,0.518328,0.040000
z_0002_519.010152.png,#47964c,4,862.666089,31.560954,1.262438,0.040000
z_0002_519.010152.png,#630024,2,183.965512,6.730446,0.269218,0.040000
z_0002_519.010152.png,#85b066,1,39.213203,1.434629,0.057385,0.040000
z_0002_519.010152.png,#93a0c7,5,383.989899,14.048411,0.561936,0.040000
z_0002_519.010152.png,#a85e32,8,494.759451,18.100956,0.724038,0.040000
z_0002_519.010152.png,#b1d415,3,159.195959,5.824242,0.232970,0.040000
z_0002_519.010152.png,#c9fa5f,6,318.977705,11.669916,0.466797,0.040000
z_0002_519.010152.png,#ce24d4,1,43.213203,1.580971,0.063239,0.040000
z_0002_519.010152.png,#ed755c,6,870.021428,31.830052,1.273202,0.040000
z_0002_519.010152.png,#f0ed97,4,179.095454,6.552273,0.262091,0.040000
z_0002_519.010152.png,#fcba03,1,50.627417,1.852223,0.074089,0.040000
z_0002_519.010152.png,#fcbf79,2,183.923882,6.728922,0.269157,0.040000
z_0003_520.020305.png,#374a29,4,220.308658,8.060073,0.322403,0.040000
z_0003_520.020305.png,#45818e,6,379.261977,13.875438,0.555018,0.040000
z_0003_520.020305.png,#47964c,4,880.808225,32.224691,1.288988,0.040000
z_0003_520.020305.png,#630024,2,179.965512,6.584104,0.263364,0.040000
z_0003_520.020305.png,#85b066,1,38.384776,1.404321,0.056173,0.040000
z_0003_520.020305.png,#93a0c7,6,373.261977,13.655926,0.546237,0.040000
z_0003_520.020305.png,#a85e32,5,356.977705,13.060160,0.522406,0.040000
z_0003_520.020305.png,#b1d415,3,167.681241,6.134680,0.245387,0.040000
z_0003_520.020305.png,#c9fa5f,8,331.119841,12.114141,0.484566,0.040000
z_0003_520.020305.png,#ce24d4,1,41.213203,1.507800,0.060312,0.040000
z_0003_520.020305.png,#ed755c,7,900.749350,32.954245,1.318170,0.040000
z_0003_520.020305.png,#f0ed97,3,222.208153,8.129567,0.325183,0.040000
z_0003_520.020305.png,#fcba03,1,51.213203,1.873654,0.074946,0.040000
z_0003_520.020305.png,#fcbf79,2,189.438600,6.930680,0.277227,0.040000
z_0004_521.030457.png,#374a29,4,219.137085,8.017210,0.320688,0.040000
z_0004_521.030457.png,#45818e,6,382.090404,13.978917,0.559157,0.040000
z_0004_521.030457.png,#47964c,5,882.322943,32.280108,1.291204,0.040000
z_0004_521.030457.png,#630024,2,180.793939,6.614412,0.264576,0.040000
z_0004_521.030457.png,#85b066,1,38.384776,1.404321,0.056173,0.040000
z_0004_521.030457.png,#93a0c7,6,372.433550,13.625618,0.545025,0.040000
z_0004_521.030457.png,#a85e32,5,356.735065,13.051283,0.522051,0.040000
z_0004_521.030457.png,#b1d415,3,168.267027,6.156111,0.246244,0.040000
z_0004_521.030457.png,#c9fa5f,8,329.948268,12.071278,0.482851,0.040000
z_0004_521.030457.png,#ce24d4,1,40.627417,1.486369,0.059455,0.040000
z_0004_521.030457.png,#ed755c,7,903.577777,33.057724,1.322309,0.040000
z_0004_521.030457.png,#f0ed97,4,225.622366,8.254477,0.330179,0.040000
z_0004_521.030457.png,#fcba03,1,51.213203,1.873654,0.074946,0.040000
z_0004_521.030457.png,#fcbf79,2,189.438600,6.930680,0.277227,0.040000
z_0005_522.040609.png,#374a29,6,571.671140,20.914798,0.836592,0.040000
