slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_271.000000.png,#3281a8,1258,2.378072,0.095123,0.040000
z_0001_271.000000.png,#61d1be,3516,6.646503,0.265860,0.040000
z_0001_271.000000.png,#86bdb0,1796,3.395085,0.135803,0.040000
z_0001_271.000000.png,#ce24d4,486,0.918715,0.036749,0.040000
z_0002_272.000000.png,#3281a8,1352,2.555766,0.102231,0.040000
z_0002_272.000000.png,#61d1be,3452,6.525520,0.261021,0.040000
z_0002_272.000000.png,#86bdb0,1934,3.655955,0.146238,0.040000
z_0002_272.000000.png,#ce24d4,366,0.691871,0.027675,0.040000
z_0003_273.000000.png,#3281a8,1474,2.786389,0.111456,0.040000
z_0003_273.000000.png,#61d1be,3374,6.378072,0.255123,0.040000
z_0003_273.000000.png,#86bdb0,2176,4.113422,0.164537,0.040000
z_0003_273.000000.png,#ce24d4,312,0.589792,0.023592,0.040000
z_0004_274.000000.png,#3281a8,1563,2.954631,0.118185,0.040000
z_0004_274.000000.png,#61d1be,3271,6.183365,0.247335,0.040000
z_0004_274.000000.png,#86bdb0,2322,4.389414,0.175577,0.040000
z_0004_274.000000.png,#ce24d4,261,0.493384,0.019735,0.040000
z_0005_275.000000.png,#3281a8,1596,3.017013,0.120681,0.040000
z_0005_275.000000.png,#61d1be,3152,5.958412,0.238336,0.040000
z_0005_275.000000.png,#86bdb0,2453,4.637051,0.185482,0.040000
z_0005_275.000000.png,#ce24d4,230,0.434783,0.017391,0.040000
z_0006_276.000000.png,#3281a8,1581,2.988658,0.119546,0.040000
z_0006_276.000000.png,#61d1be,3156,5.965974,0.238639,0.040000
z_0006_276.000000.png,#86bdb0,2453,4.637051,0.185482,0.040000
z_0006_276.000000.png,#ce24d4,230,0.434783,0.017391,0.040000
z_0007_277.000000.png,#3281a8,1451,2.742911,0.109716,0.040000
z_0007_277.000000.png,#61d1be,2978,5.629490,0.225180,0.040000
z_0007_277.000000.png,#86bdb0,2982,5.637051,0.225482,0.040000
z_0007_277.000000.png,#ce24d4,193,0.364839,0.014594,0.040000
z_0008_278.000000.png,#3281a8,1374,2.597353,0.103894,0.040000
z_0008_278.000000.png,#61d1be,2928,5.534972,0.221399,0.040000
