slice_file,color_hex,blob_count,perimeter_px,perimeter_um,slice_area_um2,slice_thickness_um
z_0001_1.000000.png,#076011,4,424.274170,16.530162,0.661206,0.040000
z_0001_1.000000.png,#319dc2,1,111.355339,4.338520,0.173541,0.040000
z_0001_1.000000.png,#5465b8,9,857.210245,33.397802,1.335912,0.040000
z_0001_1.000000.png,#5a0007,2,233.823376,9.110002,0.364400,0.040000
z_0001_1.000000.png,#70dc4a,14,1740.042856,67.793878,2.711755,0.040000
z_0001_1.000000.png,#780ef7,2,157.438600,6.133971,0.245359,0.040000
z_0001_1.000000.png,#a1bfd9,2,505.244733,19.684860,0.787394,0.040000
z_0001_1.000000.png,#a6d986,16,1694.184992,66.007207,2.640288,0.040000
z_0001_1.000000.png,#c5e8ff,5,561.185858,21.864384,0.874575,0.040000
z_0001_1.000000.png,#c5ffc8,2,153.681241,5.987581,0.239503,0.040000
z_0001_1.000000.png,#cc9966,10,925.761543,36.068632,1.442745,0.040000
z_0001_1.000000.png,#dc674a,2,296.492424,11.551653,0.462066,0.040000
z_0001_1.000000.png,#dcd84a,4,477.244733,18.593951,0.743758,0.040000
z_0001_1.000000.png,#de9c9e,4,824.950360,32.140923,1.285637,0.040000
z_0001_1.000000.png,#e3c5ff,1,61.597980,2.399921,0.095997,0.040000
z_0001_1.000000.png,#e92923,6,1195.785930,46.589062,1.863562,0.040000
z_0001_1.000000.png,#f70e98,9,981.661038,38.246534,1.529861,0.040000
z_0001_1.000000.png,#f7510e,6,781.695526,30.455670,1.218227,0.040000
z_0001_1.000000.png,#fcba03,2,128.568542,5.009164,0.200367,0.040000
z_0002_2.000000.png,#076011,5,844.264069,32.893405,1.315736,0.040000
z_0002_2.000000.png,#319dc2,1,111.698485,4.351889,0.174076,0.040000
z_0002_2.000000.png,#5465b8,5,509.303607,19.842998,0.793720,0.040000
z_0002_2.000000.png,#5a0007,1,76.426407,2.977652,0.119106,0.040000
z_0002_2.000000.png,#70dc4a,10,1235.827561,48.149126,1.925965,0.040000
z_0002_2.000000.png,#780ef7,4,554.783838,21.614955,0.864598,0.040000
z_0002_2.000000.png,#990099,1,170.752309,6.652687,0.266107,0.040000
z_0002_2.000000.png,#a1bfd9,3,513.629509,20.011539,0.800462,0.040000
z_0002_2.000000.png,#a6d986,17,2314.199277,90.163608,3.606544,0.040000
z_0002_2.000000.png,#c5e8ff,4,564.399062,21.989574,0.879583,0.040000
z_0002_2.000000.png,#c5ffc8,1,42.284271,1.647439,0.065898,0.040000
z_0002_2.000000.png,#cc9966,13,1518.520995,59.163156,2.366526,0.040000
z_0002_2.000000.png,#dc674a,3,522.558441,20.359420,0.814377,0.040000
z_0002_2.000000.png,#dcd84a,1,106.325902,4.142568,0.165703,0.040000
z_0002_2.000000.png,#de9c9e,2,366.090404,14.263262,0.570530,0.040000
z_0002_2.000000.png,#e3c5ff,3,444.173665,17.305467,0.692219,0.040000
z_0002_2.000000.png,#e92923,5,925.050865,36.040943,1.441638,0.040000
z_0002_2.000000.png,#f70e98,7,1069.058008,41.651611,1.666064,0.040000
z_0002_2.000000.png,#f7510e,4,567.126984,22.095857,0.883834,0.040000
z_0002_2.000000.png,#fcba03,3,657.470129,25.615719,1.024629,0.040000
z_0003_3.000000.png,#076011,1,140.468037,5.472781,0.218911,0.040000
z_0003_3.000000.png,#5465b8,2,134.568542,5.242930,0.209717,0.040000
z_0003_3.000000.png,#70dc4a,9,1193.643794,46.505602,1.860224,0.040000
z_0003_3.000000.png,#780ef7,2,164.124892,6.394476,0.255779,0.040000
z_0003_3.000000.png,#990099,1,170.610173,6.647150,0.265886,0.040000
z_0003_3.000000.png,#a1bfd9,1,236.894444,9.229654,0.369186,0.040000
z_0003_3.000000.png,#a6d986,8,800.322943,31.181413,1.247257,0.040000
z_0003_3.000000.png,#c5e8ff,3,355.747258,13.860283,0.554411,0.040000
z_0003_3.000000.png,#cc9966,12,1279.383910,49.846126,1.993845,0.040000
z_0003_3.000000.png,#dc674a,4,422.232539,16.450618,0.658025,0.040000
z_0003_3.000000.png,#dcd84a,2,164.124892,6.394476,0.255779,0.040000
z_0003_3.000000.png,#de9c9e,1,54.384776,2.118887,0.084755,0.040000
z_0003_3.000000.png,#e92923,3,613.529004,23.903727,0.956149,0.040000
z_0003_3.000000.png,#f70e98,2,159.539105,6.215809,0.248632,0.040000
z_0003_3.000000.png,#f7510e,4,541.470129,21.096239,0.843850,0.040000
z_0003_3.000000.png,#fcba03,5,336.007143,13.091187,0.523647,0.040000
z_0004_4.000000.png,#076011,2,305.948268,11.920062,0.476802,0.040000
z_0004_4.000000.png,#319dc2,1,104.526912,4.072477,0.162899,0.040000
z_0004_4.000000.png,#5465b8,3,253.622366,9.881391,0.395256,0.040000
z_0004_4.000000.png,#5a0007,1,80.669048,3.142950,0.125718,0.040000
z_0004_4.000000.png,#70dc4a,6,1247.626550,48.608827,1.944353,0.040000
z_0004_4.000000.png,#780ef7,3,248.267027,9.672741,0.386910,0.040000
z_0004_4.000000.png,#a1bfd9,2,421.688384,16.429418,0.657177,0.040000
z_0004_4.000000.png,#a6d986,9,1289.408296,50.236687,2.009467,0.040000
z_0004_4.000000.png,#c5e8ff,4,585.227489,22.801071,0.912043,0.040000
z_0004_4.000000.png,#cc9966,13,1397.023520,54.429488,2.177180,0.040000
z_0004_4.000000.png,#dc674a,2,206.651804,8.051369,0.322055,0.040000
z_0004_4.000000.png,#dcd84a,3,347.261977,13.529687,0.541187,0.040000
z_0004_4.000000.png,#de9c9e,1,52.870058,2.059872,0.082395,0.040000
z_0004_4.000000.png,#e92923,3,633.570635,24.684570,0.987383,0.040000
z_0004_4.000000.png,#f70e98,4,284.249783,11.074667,0.442987,0.040000
z_0004_4.000000.png,#f7510e,4,519.671140,20.246928,0.809877,0.040000
z_0004_4.000000.png,#fcba03,6,381.261977,14.854363,0.594175,0.040000
