slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_1.000000.png,#076011,2787,4.230562,0.169222,0.040000
z_0001_1.000000.png,#319dc2,547,0.830326,0.033213,0.040000
z_0001_1.000000.png,#5465b8,5646,8.570417,0.342817,0.040000
z_0001_1.000000.png,#5a0007,2110,3.202901,0.128116,0.040000
z_0001_1.000000.png,#70dc4a,13894,21.090572,0.843623,0.040000
z_0001_1.000000.png,#780ef7,894,1.357059,0.054282,0.040000
z_0001_1.000000.png,#a1bfd9,5237,7.949570,0.317983,0.040000
z_0001_1.000000.png,#a6d986,11070,16.803846,0.672154,0.040000
z_0001_1.000000.png,#c5e8ff,4406,6.688143,0.267526,0.040000
z_0001_1.000000.png,#c5ffc8,794,1.205262,0.048210,0.040000
z_0001_1.000000.png,#cc9966,4249,6.449823,0.257993,0.040000
z_0001_1.000000.png,#dc674a,1964,2.981278,0.119251,0.040000
z_0001_1.000000.png,#dcd84a,3841,5.830494,0.233220,0.040000
z_0001_1.000000.png,#de9c9e,7037,10.681903,0.427276,0.040000
z_0001_1.000000.png,#e3c5ff,252,0.382527,0.015301,0.040000
z_0001_1.000000.png,#e92923,8968,13.613088,0.544524,0.040000
z_0001_1.000000.png,#f70e98,6935,10.527070,0.421083,0.040000
z_0001_1.000000.png,#f7510e,6677,10.135436,0.405417,0.040000
z_0001_1.000000.png,#fcba03,527,0.799966,0.031999,0.040000
z_0002_2.000000.png,#076011,6510,9.881936,0.395277,0.040000
z_0002_2.000000.png,#319dc2,560,0.850059,0.034002,0.040000
z_0002_2.000000.png,#5465b8,3889,5.903356,0.236134,0.040000
z_0002_2.000000.png,#5a0007,347,0.526733,0.021069,0.040000
z_0002_2.000000.png,#70dc4a,10067,15.281329,0.611253,0.040000
z_0002_2.000000.png,#780ef7,5424,8.233429,0.329337,0.040000
z_0002_2.000000.png,#990099,1477,2.242031,0.089681,0.040000
z_0002_2.000000.png,#a1bfd9,4856,7.371226,0.294849,0.040000
z_0002_2.000000.png,#a6d986,22067,33.496880,1.339875,0.040000
z_0002_2.000000.png,#c5e8ff,4511,6.847529,0.273901,0.040000
z_0002_2.000000.png,#c5ffc8,120,0.182156,0.007286,0.040000
z_0002_2.000000.png,#cc9966,13861,21.040479,0.841619,0.040000
z_0002_2.000000.png,#dc674a,3363,5.104908,0.204196,0.040000
z_0002_2.000000.png,#dcd84a,578,0.877382,0.035095,0.040000
z_0002_2.000000.png,#de9c9e,3969,6.024793,0.240992,0.040000
z_0002_2.000000.png,#e3c5ff,6114,9.280823,0.371233,0.040000
z_0002_2.000000.png,#e92923,7610,11.551695,0.462068,0.040000
z_0002_2.000000.png,#f70e98,10754,16.324169,0.652967,0.040000
z_0002_2.000000.png,#f7510e,6567,9.968460,0.398738,0.040000
z_0002_2.000000.png,#fcba03,6217,9.437173,0.377487,0.040000
z_0003_3.000000.png,#076011,915,1.388936,0.055557,0.040000
z_0003_3.000000.png,#5465b8,602,0.913813,0.036553,0.040000
z_0003_3.000000.png,#70dc4a,8406,12.759993,0.510400,0.040000
z_0003_3.000000.png,#780ef7,1001,1.519481,0.060779,0.040000
z_0003_3.000000.png,#990099,1432,2.173722,0.086949,0.040000
z_0003_3.000000.png,#a1bfd9,1659,2.518300,0.100732,0.040000
z_0003_3.000000.png,#a6d986,9063,13.757295,0.550292,0.040000
z_0003_3.000000.png,#c5e8ff,2783,4.224490,0.168980,0.040000
z_0003_3.000000.png,#cc9966,11232,17.049755,0.681990,0.040000
z_0003_3.000000.png,#dc674a,2319,3.520155,0.140806,0.040000
z_0003_3.000000.png,#dcd84a,825,1.252319,0.050093,0.040000
z_0003_3.000000.png,#de9c9e,190,0.288413,0.011537,0.040000
z_0003_3.000000.png,#e92923,5275,8.007252,0.320290,0.040000
z_0003_3.000000.png,#f70e98,938,1.423849,0.056954,0.040000
z_0003_3.000000.png,#f7510e,6200,9.411368,0.376455,0.040000
z_0003_3.000000.png,#fcba03,1647,2.500084,0.100003,0.040000
z_0004_4.000000.png,#076011,2435,3.696239,0.147850,0.040000
z_0004_4.000000.png,#319dc2,526,0.798448,0.031938,0.040000
z_0004_4.000000.png,#5465b8,1357,2.059875,0.082395,0.040000
z_0004_4.000000.png,#5a0007,422,0.640580,0.025623,0.040000
z_0004_4.000000.png,#70dc4a,8770,13.312532,0.532501,0.040000
z_0004_4.000000.png,#780ef7,1400,2.125148,0.085006,0.040000
z_0004_4.000000.png,#a1bfd9,4070,6.178108,0.247124,0.040000
z_0004_4.000000.png,#a6d986,14745,22.382358,0.895294,0.040000
z_0004_4.000000.png,#c5e8ff,4524,6.867263,0.274691,0.040000
z_0004_4.000000.png,#cc9966,11844,17.978749,0.719150,0.040000
z_0004_4.000000.png,#dc674a,1217,1.847360,0.073894,0.040000
z_0004_4.000000.png,#dcd84a,2721,4.130376,0.165215,0.040000
z_0004_4.000000.png,#de9c9e,183,0.277787,0.011111,0.040000
z_0004_4.000000.png,#e92923,5433,8.247091,0.329884,0.040000
z_0004_4.000000.png,#f70e98,1421,2.157025,0.086281,0.040000
z_0004_4.000000.png,#f7510e,6209,9.425030,0.377001,0.040000
z_0004_4.000000.png,#fcba03,1676,2.544105,0.101764,0.040000
