slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_449.000000.png,#1f618d,733,0.851885,0.034075,0.040000
z_0001_449.000000.png,#5dade2,1907,2.216296,0.088652,0.040000
z_0001_449.000000.png,#7d6608,726,0.843750,0.033750,0.040000
z_0001_449.000000.png,#aed6f1,1,0.001162,0.000046,0.040000
z_0001_449.000000.png,#f5b041,519,0.603177,0.024127,0.040000
z_0002_450.011583.png,#1abc9c,672,0.780992,0.031240,0.040000
z_0002_450.011583.png,#1f618d,761,0.884427,0.035377,0.040000
z_0002_450.011583.png,#5dade2,1850,2.150052,0.086002,0.040000
z_0002_450.011583.png,#7d6608,716,0.832128,0.033285,0.040000
z_0002_450.011583.png,#f5b041,630,0.732180,0.029287,0.040000
z_0003_451.023166.png,#1abc9c,672,0.780992,0.031240,0.040000
z_0003_451.023166.png,#1f618d,770,0.894886,0.035795,0.040000
z_0003_451.023166.png,#5dade2,1801,2.093104,0.083724,0.040000
z_0003_451.023166.png,#7d6608,717,0.833290,0.033332,0.040000
z_0003_451.023166.png,#aed6f1,1,0.001162,0.000046,0.040000
z_0003_451.023166.png,#f5b041,781,0.907670,0.036307,0.040000
z_0004_452.034749.png,#1abc9c,632,0.734504,0.029380,0.040000
z_0004_452.034749.png,#1f618d,776,0.901860,0.036074,0.040000
z_0004_452.034749.png,#5dade2,1686,1.959452,0.078378,0.040000
z_0004_452.034749.png,#7d6608,717,0.833290,0.033332,0.040000
z_0004_452.034749.png,#aed6f1,2,0.002324,0.000093,0.040000
z_0004_452.034749.png,#f5b041,927,1.077350,0.043094,0.040000
z_0005_453.046332.png,#1abc9c,627,0.728693,0.029148,0.040000
z_0005_453.046332.png,#1f618d,811,0.942536,0.037701,0.040000
z_0005_453.046332.png,#5dade2,1596,1.854855,0.074194,0.040000
z_0005_453.046332.png,#7d6608,712,0.827479,0.033099,0.040000
z_0005_453.046332.png,#aed6f1,1,0.001162,0.000046,0.040000
z_0005_453.046332.png,#f5b041,1020,1.185434,0.047417,0.040000
z_0006_454.057915.png,#1abc9c,564,0.655475,0.026219,0.040000
z_0006_454.057915.png,#1f618d,819,0.951834,0.038073,0.040000
z_0006_454.057915.png,#5dade2,1471,1.709582,0.068383,0.040000
z_0006_454.057915.png,#7d6608,731,0.849561,0.033982,0.040000
z_0006_454.057915.png,#aed6f1,1,0.001162,0.000046,0.040000
z_0006_454.057915.png,#f5b041,1121,1.302815,0.052113,0.040000
z_0007_455.069498.png,#1abc9c,483,0.561338,0.022454,0.040000
z_0007_455.069498.png,#1f618d,853,0.991348,0.039654,0.040000
z_0007_455.069498.png,#5dade2,1408,1.636364,0.065455,0.040000
