slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-09-09 03-48-11-070.png,z_0001_345.000000.png,345.000000
2,bandicam 2026-09-09 03-48-12-467.png,z_0002_346.012448.png,346.012448
3,bandicam 2026-09-09 03-48-13-450.png,z_0003_347.024896.png,347.024896
4,bandicam 2026-09-09 03-48-14-378.png,z_0004_348.037344.png,348.037344
5,bandicam 2026-09-09 03-48-15-244.png,z_0005_349.049793.png,349.049793
6,bandicam 2026-09-09 03-48-16-059.png,z_0006_350.062241.png,350.062241
7,bandicam 2026-09-09 03-48-18-120.png,z_0007_351.074689.png,351.074689
8,bandicam 2026-09-09 03-48-29-985.png,z_0008_352.087137.png,352.087137
9,bandicam 2026-09-09 03-48-30-878.png,z_0009_353.099585.png,353.099585
10,bandicam 2026-09-09 03-48-31-627.png,z_0010_354.112033.png,354.112033
11,bandicam 2026-09-09 03-48-32-419.png,z_0011_355.124481.png,355.124481
12,bandicam 2026-09-09 03-48-33-180.png,z_0012_356.136929.png,356.136929
13,bandicam 2026-09-09 03-48-33-940.png,z_0013_357.149378.png,357.149378
14,bandicam 2026-09-09 03-48-34-745.png,z_0014_358.161826.png,358.161826
15,bandicam 2026-09-09 03-48-35-523.png,z_0015_359.174274.png,359.174274
16,bandicam 2026-09-09 03-48-36-354.png,z_0016_360.186722.png,360.186722
17,bandicam 2026-09-09 03-48-37-218.png,z_0017_361.199170.png,361.199170
18,bandicam 2026-09-09 03-48-38-066.png,z_0018_362.211618.png,362.211618
19,bandicam 2026-09-09 03-48-38-975.png,z_0019_363.224066.png,363.224066
20,bandicam 2026-09-09 03-48-39-808.png,z_0020_364.236515.png,364.236515
21,bandicam 2026-09-09 03-48-40-802.png,z_0021_365.248963.png,365.248963
22,bandicam 2026-09-09 03-48-41-664.png,z_0022_366.261411.png,366.261411
23,bandicam 2026-09-09 03-48-42-569.png,z_0023_367.273859.png,367.273859
24,bandicam 2026-09-09 03-48-43-505.png,z_0024_368.286307.png,368.286307
25,bandicam 2026-09-09 03-48-44-414.png,z_0025_369.298755.png,369.298755
26,bandicam 2026-09-09 03-48-45-362.png,z_0026_370.311203.png,370.311203
27,bandicam 2026-09-09 03-48-46-368.png,z_0027_371.323651.png,371.323651
28,bandicam 2026-09-09 03-48-47-286.png,z_0028_372.336100.png,372.336100
29,bandicam 2026-09-09 03-48-48-175.png,z_0029_373.348548.png,373.348548
30,bandicam 2026-09-09 03-48-49-082.png,z_0030_374.360996.png,374.360996
31,bandicam 2026-09-09 03-48-49-991.png,z_0031_375.373444.png,375.373444
32,bandicam 2026-09-09 03-48-50-889.png,z_0032_376.385892.png,376.385892
