slice_file,color_hex,blob_count,perimeter_px,perimeter_um,slice_area_um2,slice_thickness_um
z_0001_345.000000.png,#00ffff,1,46.384776,1.253643,0.056414,0.045000
z_0001_345.000000.png,#32cd32,1,143.781746,3.885993,0.174870,0.045000
z_0001_345.000000.png,#4363d8,4,421.847763,11.401291,0.513058,0.045000
z_0002_346.012448.png,#00ffff,1,44.870058,1.212704,0.054572,0.045000
z_0002_346.012448.png,#32cd32,1,144.710678,3.911099,0.175999,0.045000
z_0002_346.012448.png,#4363d8,3,383.705627,10.370422,0.466669,0.045000
z_0003_347.024896.png,#00ffff,1,44.870058,1.212704,0.054572,0.045000
z_0003_347.024896.png,#32cd32,1,144.124892,3.895267,0.175287,0.045000
z_0003_347.024896.png,#4363d8,3,386.048773,10.433751,0.469519,0.045000
z_0004_348.037344.png,#00ffff,1,44.627417,1.206146,0.054277,0.045000
z_0004_348.037344.png,#32cd32,1,147.539105,3.987543,0.179439,0.045000
z_0004_348.037344.png,#4363d8,3,384.634560,10.395529,0.467799,0.045000
z_0005_349.049793.png,#00ffff,1,40.970563,1.107313,0.049829,0.045000
z_0005_349.049793.png,#32cd32,1,154.124892,4.165538,0.187449,0.045000
z_0005_349.049793.png,#4363d8,3,383.320851,10.360023,0.466201,0.045000
z_0005_349.049793.png,#822072,1,149.237590,4.033448,0.181505,0.045000
z_0006_350.062241.png,#00ffff,1,40.384776,1.091480,0.049117,0.045000
z_0006_350.062241.png,#32cd32,1,153.781746,4.156263,0.187032,0.045000
z_0006_350.062241.png,#4363d8,5,381.078210,10.299411,0.463473,0.045000
z_0006_350.062241.png,#822072,1,147.580736,3.988669,0.179490,0.045000
z_0007_351.074689.png,#00ffff,1,36.142136,0.976814,0.043957,0.045000
z_0007_351.074689.png,#32cd32,1,158.610173,4.286761,0.192904,0.045000
z_0007_351.074689.png,#4363d8,3,400.048773,10.812129,0.486546,0.045000
z_0007_351.074689.png,#822072,3,305.948268,8.268872,0.372099,0.045000
z_0007_351.074689.png,#f58231,2,126.669048,3.423488,0.154057,0.045000
z_0008_352.087137.png,#00ffff,1,38.142136,1.030869,0.046389,0.045000
z_0008_352.087137.png,#32cd32,1,162.367532,4.388312,0.197474,0.045000
z_0008_352.087137.png,#4363d8,3,374.291414,10.115984,0.455219,0.045000
z_0008_352.087137.png,#822072,4,383.203102,10.356841,0.466058,0.045000
z_0008_352.087137.png,#f58231,2,121.740115,3.290273,0.148062,0.045000
z_0009_353.099585.png,#00ffff,2,71.112698,1.921965,0.086488,0.045000
z_0009_353.099585.png,#32cd32,1,169.681241,4.585979,0.206369,0.045000
z_0009_353.099585.png,#4363d8,3,360.735065,9.749596,0.438732,0.045000
z_0009_353.099585.png,#822072,5,450.416306,12.173414,0.547804,0.045000
z_0009_353.099585.png,#f58231,2,123.154329,3.328495,0.149782,0.045000
z_0010_354.112033.png,#00ffff,2,101.740115,2.749733,0.123738,0.045000
z_0010_354.112033.png,#32cd32,2,198.409163,5.362410,0.241308,0.045000
z_0010_354.112033.png,#4363d8,3,362.048773,9.785102,0.440330,0.045000
z_0010_354.112033.png,#822072,4,492.943218,13.322790,0.599526,0.045000
z_0010_354.112033.png,#f58231,2,127.053824,3.433887,0.154525,0.045000
z_0011_355.124481.png,#00ffff,2,111.740115,3.020003,0.135900,0.045000
z_0011_355.124481.png,#32cd32,2,256.007143,6.919112,0.311360,0.045000
z_0011_355.124481.png,#4363d8,4,348.007143,9.405598,0.423252,0.045000
z_0011_355.124481.png,#8080ff,1,2.828427,0.076444,0.003440,0.045000
z_0011_355.124481.png,#822072,2,516.298557,13.954015,0.627931,0.045000
z_0011_355.124481.png,#f58231,2,137.053824,3.704157,0.166687,0.045000
z_0012_356.136929.png,#00ffff,2,129.396970,3.497215,0.157375,0.045000
z_0012_356.136929.png,#32cd32,1,267.421356,7.227604,0.325242,0.045000
z_0012_356.136929.png,#4363d8,3,268.793939,7.264701,0.326912,0.045000
z_0012_356.136929.png,#822072,2,514.884343,13.915793,0.626211,0.045000
z_0012_356.136929.png,#f58231,2,142.225397,3.843930,0.172977,0.045000
z_0012_356.136929.png,#ff00ff,1,92.669048,2.504569,0.112706,0.045000
z_0013_357.149378.png,#00ffff,2,135.296465,3.656661,0.164550,0.045000
z_0013_357.149378.png,#32cd32,1,283.462987,7.661162,0.344752,0.045000
z_0013_357.149378.png,#4363d8,2,258.409163,6.984031,0.314281,0.045000
z_0013_357.149378.png,#8080ff,1,2.828427,0.076444,0.003440,0.045000
z_0013_357.149378.png,#822072,4,566.683333,15.315766,0.689209,0.045000
z_0013_357.149378.png,#f58231,2,147.982756,3.999534,0.179979,0.045000
z_0013_357.149378.png,#ff00ff,3,232.308658,6.278612,0.282538,0.045000
z_0014_358.161826.png,#00ffff,2,142.568542,3.853204,0.173394,0.045000
z_0014_358.161826.png,#32cd32,2,303.320851,8.197861,0.368904,0.045000
z_0014_358.161826.png,#4363d8,2,256.793939,6.940377,0.312317,0.045000
z_0014_358.161826.png,#822072,3,584.482323,15.796820,0.710857,0.045000
z_0014_358.161826.png,#f58231,2,158.710678,4.289478,0.193027,0.045000
z_0014_358.161826.png,#ff00ff,2,276.208153,7.465085,0.335929,0.045000
z_0015_359.174274.png,#00ffff,2,136.568542,3.691042,0.166097,0.045000
z_0015_359.174274.png,#20b2aa,1,22.485281,0.607710,0.027347,0.045000
z_0015_359.174274.png,#32cd32,3,356.190909,9.626781,0.433205,0.045000
z_0015_359.174274.png,#4363d8,2,261.965512,7.080149,0.318607,0.045000
z_0015_359.174274.png,#8080ff,1,6.828427,0.184552,0.008305,0.045000
z_0015_359.174274.png,#822072,3,575.796031,15.562055,0.700292,0.045000
z_0015_359.174274.png,#f58231,2,176.509668,4.770532,0.214674,0.045000
z_0015_359.174274.png,#ff00ff,2,287.722871,7.776294,0.349933,0.045000
z_0016_360.186722.png,#00ffff,1,109.840620,2.968665,0.133590,0.045000
