slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_480.000000.png,#03fc5a,564,0.702561,0.031615,0.045000
z_0001_480.000000.png,#365187,1398,1.741453,0.078365,0.045000
z_0001_480.000000.png,#374a29,286,0.356263,0.016032,0.045000
z_0001_480.000000.png,#47964c,939,1.169689,0.052636,0.045000
z_0001_480.000000.png,#75a832,98,0.122076,0.005493,0.045000
z_0001_480.000000.png,#8a4334,448,0.558062,0.025113,0.045000
z_0001_480.000000.png,#a178ad,2522,3.141592,0.141372,0.045000
z_0002_481.009615.png,#365187,1195,1.488581,0.066986,0.045000
z_0002_481.009615.png,#374a29,84,0.104637,0.004709,0.045000
z_0002_481.009615.png,#47964c,1076,1.340346,0.060316,0.045000
z_0002_481.009615.png,#8a4334,511,0.636540,0.028644,0.045000
z_0002_481.009615.png,#a178ad,3121,3.887751,0.174949,0.045000
z_0003_482.019231.png,#365187,1015,1.264360,0.056896,0.045000
z_0003_482.019231.png,#374a29,282,0.351280,0.015808,0.045000
z_0003_482.019231.png,#47964c,1166,1.452457,0.065361,0.045000
z_0003_482.019231.png,#8a4334,681,0.848304,0.038174,0.045000
z_0003_482.019231.png,#a178ad,3499,4.358616,0.196138,0.045000
z_0004_483.028846.png,#365187,882,1.098685,0.049441,0.045000
z_0004_483.028846.png,#374a29,287,0.357509,0.016088,0.045000
z_0004_483.028846.png,#47964c,1259,1.568304,0.070574,0.045000
z_0004_483.028846.png,#75a832,71,0.088443,0.003980,0.045000
z_0004_483.028846.png,#8a4334,981,1.222007,0.054990,0.045000
z_0004_483.028846.png,#a178ad,3764,4.688720,0.210992,0.045000
z_0004_483.028846.png,#c9fa5f,42,0.052318,0.002354,0.045000
z_0005_484.038462.png,#365187,791,0.985329,0.044340,0.045000
z_0005_484.038462.png,#374a29,268,0.333841,0.015023,0.045000
z_0005_484.038462.png,#47964c,1371,1.707820,0.076852,0.045000
z_0005_484.038462.png,#75a832,56,0.069758,0.003139,0.045000
z_0005_484.038462.png,#8a4334,1320,1.644291,0.073993,0.045000
z_0005_484.038462.png,#a178ad,3901,4.859377,0.218672,0.045000
z_0005_484.038462.png,#b452ff,24,0.029896,0.001345,0.045000
z_0005_484.038462.png,#c9fa5f,199,0.247889,0.011155,0.045000
z_0006_485.048077.png,#365187,698,0.869481,0.039127,0.045000
z_0006_485.048077.png,#374a29,250,0.311419,0.014014,0.045000
z_0006_485.048077.png,#47964c,1402,1.746436,0.078590,0.045000
z_0006_485.048077.png,#75a832,54,0.067266,0.003027,0.045000
z_0006_485.048077.png,#8a4334,1679,2.091488,0.094117,0.045000
z_0006_485.048077.png,#a178ad,3999,4.981453,0.224165,0.045000
z_0006_485.048077.png,#b452ff,71,0.088443,0.003980,0.045000
z_0006_485.048077.png,#c9fa5f,334,0.416055,0.018722,0.045000
z_0007_486.057692.png,#365187,695,0.865744,0.038958,0.045000
z_0007_486.057692.png,#374a29,210,0.261592,0.011772,0.045000
z_0007_486.057692.png,#47964c,1468,1.828651,0.082289,0.045000
z_0007_486.057692.png,#75a832,42,0.052318,0.002354,0.045000
z_0007_486.057692.png,#8a4334,1968,2.451488,0.110317,0.045000
z_0007_486.057692.png,#a178ad,4003,4.986436,0.224390,0.045000
z_0007_486.057692.png,#b452ff,152,0.189343,0.008520,0.045000
z_0007_486.057692.png,#c9fa5f,581,0.723737,0.032568,0.045000
z_0008_487.067308.png,#365187,730,0.909343,0.040920,0.045000
z_0008_487.067308.png,#374a29,210,0.261592,0.011772,0.045000
z_0008_487.067308.png,#47964c,1464,1.823668,0.082065,0.045000
z_0008_487.067308.png,#75a832,31,0.038616,0.001738,0.045000
z_0008_487.067308.png,#8a4334,2197,2.736747,0.123154,0.045000
z_0008_487.067308.png,#a178ad,3975,4.951557,0.222820,0.045000
z_0008_487.067308.png,#b452ff,224,0.279031,0.012556,0.045000
z_0008_487.067308.png,#c9fa5f,718,0.894394,0.040248,0.045000
z_0009_488.076923.png,#365187,645,0.803460,0.036156,0.045000
z_0009_488.076923.png,#374a29,204,0.254118,0.011435,0.045000
z_0009_488.076923.png,#47964c,1469,1.829896,0.082345,0.045000
z_0009_488.076923.png,#75a832,22,0.027405,0.001233,0.045000
z_0009_488.076923.png,#8a4334,2456,3.059377,0.137672,0.045000
z_0009_488.076923.png,#a178ad,3830,4.770934,0.214692,0.045000
z_0009_488.076923.png,#b452ff,285,0.355017,0.015976,0.045000
z_0009_488.076923.png,#c9fa5f,905,1.127336,0.050730,0.045000
z_0009_488.076923.png,#ed755c,605,0.753633,0.033913,0.045000
z_0010_489.086538.png,#365187,641,0.798478,0.035931,0.045000
z_0010_489.086538.png,#374a29,193,0.240415,0.010819,0.045000
z_0010_489.086538.png,#47964c,1450,1.806228,0.081280,0.045000
z_0010_489.086538.png,#75a832,10,0.012457,0.000561,0.045000
z_0010_489.086538.png,#8a4334,2599,3.237509,0.145688,0.045000
z_0010_489.086538.png,#a178ad,3758,4.681246,0.210656,0.045000
z_0010_489.086538.png,#b1d415,349,0.434740,0.019563,0.045000
z_0010_489.086538.png,#b452ff,506,0.630311,0.028364,0.045000
z_0010_489.086538.png,#c9fa5f,988,1.230727,0.055383,0.045000
z_0010_489.086538.png,#ed755c,698,0.869481,0.039127,0.045000
z_0011_490.096154.png,#365187,623,0.776055,0.034922,0.045000
z_0011_490.096154.png,#374a29,169,0.210519,0.009473,0.045000
z_0011_490.096154.png,#47964c,1440,1.793772,0.080720,0.045000
z_0011_490.096154.png,#75a832,10,0.012457,0.000561,0.045000
z_0011_490.096154.png,#8a4334,2691,3.352111,0.150845,0.045000
z_0011_490.096154.png,#a178ad,3682,4.586574,0.206396,0.045000
z_0011_490.096154.png,#b452ff,700,0.871972,0.039239,0.045000
z_0011_490.096154.png,#c9fa5f,1025,1.276817,0.057457,0.045000
z_0011_490.096154.png,#ed755c,755,0.940484,0.042322,0.045000
z_0012_491.105769.png,#365187,617,0.768581,0.034586,0.045000
z_0012_491.105769.png,#374a29,157,0.195571,0.008801,0.045000
z_0012_491.105769.png,#47964c,1455,1.812457,0.081561,0.045000
z_0012_491.105769.png,#75a832,16,0.019931,0.000897,0.045000
z_0012_491.105769.png,#8a4334,2802,3.490381,0.157067,0.045000
z_0012_491.105769.png,#a178ad,3594,4.476955,0.201463,0.045000
z_0012_491.105769.png,#b452ff,894,1.113633,0.050113,0.045000
z_0012_491.105769.png,#c9fa5f,1017,1.266851,0.057008,0.045000
z_0012_491.105769.png,#ed755c,793,0.987820,0.044452,0.045000
z_0013_492.115385.png,#365187,614,0.764844,0.034418,0.045000
z_0013_492.115385.png,#374a29,171,0.213010,0.009585,0.045000
z_0013_492.115385.png,#47964c,1344,1.674187,0.075338,0.045000
z_0013_492.115385.png,#75a832,26,0.032388,0.001457,0.045000
z_0013_492.115385.png,#8a4334,2965,3.693426,0.166204,0.045000
z_0013_492.115385.png,#a178ad,3577,4.455779,0.200510,0.045000
z_0013_492.115385.png,#b452ff,1014,1.263114,0.056840,0.045000
z_0013_492.115385.png,#c9fa5f,966,1.203322,0.054149,0.045000
z_0013_492.115385.png,#ed755c,1043,1.299239,0.058466,0.045000
z_0014_493.125000.png,#365187,613,0.763599,0.034362,0.045000
z_0014_493.125000.png,#374a29,175,0.217993,0.009810,0.045000
z_0014_493.125000.png,#47964c,1348,1.679170,0.075563,0.045000
z_0014_493.125000.png,#75a832,26,0.032388,0.001457,0.045000
z_0014_493.125000.png,#8a4334,2966,3.694671,0.166260,0.045000
z_0014_493.125000.png,#a178ad,3579,4.458270,0.200622,0.045000
z_0014_493.125000.png,#b452ff,1001,1.246920,0.056111,0.045000
z_0014_493.125000.png,#c9fa5f,968,1.205813,0.054262,0.045000
z_0014_493.125000.png,#ed755c,1044,1.300484,0.058522,0.045000
z_0015_494.134615.png,#365187,634,0.789758,0.035539,0.045000
z_0015_494.134615.png,#374a29,198,0.246644,0.011099,0.045000
z_0015_494.134615.png,#47964c,373,0.464637,0.020909,0.045000
z_0015_494.134615.png,#75a832,32,0.039862,0.001794,0.045000
z_0015_494.134615.png,#8a4334,2821,3.514048,0.158132,0.045000
z_0015_494.134615.png,#a178ad,3503,4.363599,0.196362,0.045000
z_0015_494.134615.png,#b452ff,1102,1.372734,0.061773,0.045000
z_0015_494.134615.png,#c9fa5f,898,1.118616,0.050338,0.045000
z_0015_494.134615.png,#ed755c,1236,1.539654,0.069284,0.045000
z_0016_495.144231.png,#365187,657,0.818408,0.036828,0.045000
z_0016_495.144231.png,#374a29,221,0.275294,0.012388,0.045000
z_0016_495.144231.png,#47964c,319,0.397370,0.017882,0.045000
z_0016_495.144231.png,#75a832,34,0.042353,0.001906,0.045000
z_0016_495.144231.png,#8a4334,2518,3.136609,0.141147,0.045000
z_0016_495.144231.png,#a178ad,3459,4.308789,0.193896,0.045000
z_0016_495.144231.png,#b1d415,167,0.208028,0.009361,0.045000
z_0016_495.144231.png,#b452ff,1076,1.340346,0.060316,0.045000
z_0016_495.144231.png,#c9fa5f,934,1.163460,0.052356,0.045000
z_0016_495.144231.png,#ed755c,1318,1.641799,0.073881,0.045000
z_0017_496.153846.png,#365187,644,0.802215,0.036100,0.045000
z_0017_496.153846.png,#374a29,221,0.275294,0.012388,0.045000
z_0017_496.153846.png,#47964c,316,0.393633,0.017713,0.045000
z_0017_496.153846.png,#75a832,34,0.042353,0.001906,0.045000
z_0017_496.153846.png,#8a4334,2508,3.124152,0.140587,0.045000
z_0017_496.153846.png,#a178ad,3458,4.307543,0.193839,0.045000
z_0017_496.153846.png,#b1d415,164,0.204291,0.009193,0.045000
z_0017_496.153846.png,#b452ff,1072,1.335363,0.060091,0.045000
z_0017_496.153846.png,#c9fa5f,936,1.165952,0.052468,0.045000
z_0017_496.153846.png,#ed755c,1317,1.640554,0.073825,0.045000
z_0018_497.163462.png,#365187,671,0.835848,0.037613,0.045000
z_0018_497.163462.png,#374a29,247,0.307682,0.013846,0.045000
z_0018_497.163462.png,#47964c,289,0.360000,0.016200,0.045000
z_0018_497.163462.png,#75a832,41,0.051073,0.002298,0.045000
z_0018_497.163462.png,#85150b,160,0.199308,0.008969,0.045000
z_0018_497.163462.png,#8a4334,1439,1.792526,0.080664,0.045000
z_0018_497.163462.png,#a178ad,3534,4.402215,0.198100,0.045000
z_0018_497.163462.png,#b452ff,845,1.052595,0.047367,0.045000
z_0018_497.163462.png,#c9fa5f,888,1.106159,0.049777,0.045000
z_0018_497.163462.png,#ed755c,1388,1.728997,0.077805,0.045000
z_0019_498.173077.png,#365187,668,0.832111,0.037445,0.045000
z_0019_498.173077.png,#374a29,247,0.307682,0.013846,0.045000
z_0019_498.173077.png,#47964c,289,0.360000,0.016200,0.045000
z_0019_498.173077.png,#75a832,36,0.044844,0.002018,0.045000
z_0019_498.173077.png,#85150b,164,0.204291,0.009193,0.045000
z_0019_498.173077.png,#8a4334,1429,1.780069,0.080103,0.045000
z_0019_498.173077.png,#a178ad,3536,4.404706,0.198212,0.045000
z_0019_498.173077.png,#b452ff,832,1.036401,0.046638,0.045000
z_0019_498.173077.png,#c9fa5f,887,1.104913,0.049721,0.045000
z_0019_498.173077.png,#ed755c,1390,1.731488,0.077917,0.045000
z_0020_499.182692.png,#365187,675,0.840830,0.037837,0.045000
z_0020_499.182692.png,#374a29,267,0.332595,0.014967,0.045000
z_0020_499.182692.png,#47964c,562,0.700069,0.031503,0.045000
z_0020_499.182692.png,#75a832,34,0.042353,0.001906,0.045000
z_0020_499.182692.png,#85150b,249,0.310173,0.013958,0.045000
z_0020_499.182692.png,#8a4334,1440,1.793772,0.080720,0.045000
z_0020_499.182692.png,#a178ad,3499,4.358616,0.196138,0.045000
z_0020_499.182692.png,#b452ff,738,0.919308,0.041369,0.045000
z_0020_499.182692.png,#c9fa5f,821,1.022699,0.046021,0.045000
z_0020_499.182692.png,#ed755c,1436,1.788789,0.080496,0.045000
z_0021_500.192308.png,#365187,698,0.869481,0.039127,0.045000
z_0021_500.192308.png,#374a29,284,0.353772,0.015920,0.045000
z_0021_500.192308.png,#47964c,460,0.573010,0.025785,0.045000
z_0021_500.192308.png,#6c1273,65,0.080969,0.003644,0.045000
z_0021_500.192308.png,#75a832,43,0.053564,0.002410,0.045000
z_0021_500.192308.png,#85150b,324,0.403599,0.018162,0.045000
z_0021_500.192308.png,#8a4334,1430,1.781315,0.080159,0.045000
z_0021_500.192308.png,#a178ad,3447,4.293841,0.193223,0.045000
z_0021_500.192308.png,#b1d415,210,0.261592,0.011772,0.045000
z_0021_500.192308.png,#b452ff,750,0.934256,0.042042,0.045000
z_0021_500.192308.png,#c9fa5f,774,0.964152,0.043387,0.045000
z_0021_500.192308.png,#ed755c,1374,1.711557,0.077020,0.045000
z_0022_501.201923.png,#03fc5a,3,0.003737,0.000168,0.045000
z_0022_501.201923.png,#365187,729,0.908097,0.040864,0.045000
z_0022_501.201923.png,#374a29,302,0.376194,0.016929,0.045000
z_0022_501.201923.png,#47964c,423,0.526920,0.023711,0.045000
z_0022_501.201923.png,#6c1273,57,0.071003,0.003195,0.045000
z_0022_501.201923.png,#75a832,40,0.049827,0.002242,0.045000
z_0022_501.201923.png,#85150b,404,0.503253,0.022646,0.045000
z_0022_501.201923.png,#8a4334,1321,1.645536,0.074049,0.045000
z_0022_501.201923.png,#a178ad,3453,4.301315,0.193559,0.045000
z_0022_501.201923.png,#b1d415,188,0.234187,0.010538,0.045000
z_0022_501.201923.png,#b452ff,734,0.914325,0.041145,0.045000
z_0022_501.201923.png,#c9fa5f,720,0.896886,0.040360,0.045000
z_0022_501.201923.png,#ce24d4,19,0.023668,0.001065,0.045000
z_0022_501.201923.png,#ed755c,1319,1.643045,0.073937,0.045000
z_0023_502.211538.png,#03fc5a,33,0.041107,0.001850,0.045000
z_0023_502.211538.png,#365187,796,0.991557,0.044620,0.045000
z_0023_502.211538.png,#374a29,320,0.398616,0.017938,0.045000
z_0023_502.211538.png,#47964c,360,0.448443,0.020180,0.045000
z_0023_502.211538.png,#6c1273,77,0.095917,0.004316,0.045000
z_0023_502.211538.png,#75a832,46,0.057301,0.002579,0.045000
z_0023_502.211538.png,#85150b,478,0.595433,0.026794,0.045000
z_0023_502.211538.png,#8a4334,1228,1.529689,0.068836,0.045000
z_0023_502.211538.png,#a178ad,3427,4.268927,0.192102,0.045000
z_0023_502.211538.png,#b1d415,165,0.205536,0.009249,0.045000
z_0023_502.211538.png,#b452ff,725,0.903114,0.040640,0.045000
z_0023_502.211538.png,#c9fa5f,664,0.827128,0.037221,0.045000
z_0023_502.211538.png,#ce24d4,27,0.033633,0.001513,0.045000
z_0023_502.211538.png,#ed755c,1310,1.631834,0.073433,0.045000
z_0024_503.221154.png,#03fc5a,114,0.142007,0.006390,0.045000
z_0024_503.221154.png,#365187,793,0.987820,0.044452,0.045000
z_0024_503.221154.png,#374a29,331,0.412318,0.018554,0.045000
z_0024_503.221154.png,#47964c,329,0.409827,0.018442,0.045000
z_0024_503.221154.png,#6c1273,72,0.089689,0.004036,0.045000
z_0024_503.221154.png,#75a832,69,0.085952,0.003868,0.045000
z_0024_503.221154.png,#85150b,498,0.620346,0.027916,0.045000
z_0024_503.221154.png,#8a4334,1149,1.431280,0.064408,0.045000
z_0024_503.221154.png,#a178ad,3238,4.033495,0.181507,0.045000
z_0024_503.221154.png,#b1d415,158,0.196817,0.008857,0.045000
z_0024_503.221154.png,#b452ff,731,0.910588,0.040976,0.045000
z_0024_503.221154.png,#c9fa5f,625,0.778547,0.035035,0.045000
z_0024_503.221154.png,#ce24d4,94,0.117093,0.005269,0.045000
z_0024_503.221154.png,#ed755c,1286,1.601938,0.072087,0.045000
z_0025_504.230769.png,#03fc5a,164,0.204291,0.009193,0.045000
z_0025_504.230769.png,#365187,804,1.001522,0.045069,0.045000
z_0025_504.230769.png,#374a29,380,0.473356,0.021301,0.045000
z_0025_504.230769.png,#47964c,328,0.408581,0.018386,0.045000
z_0025_504.230769.png,#6c1273,82,0.102145,0.004597,0.045000
z_0025_504.230769.png,#75a832,70,0.087197,0.003924,0.045000
z_0025_504.230769.png,#85150b,484,0.602907,0.027131,0.045000
z_0025_504.230769.png,#8a4334,1012,1.260623,0.056728,0.045000
z_0025_504.230769.png,#a178ad,3143,3.915156,0.176182,0.045000
z_0025_504.230769.png,#b1d415,140,0.174394,0.007848,0.045000
z_0025_504.230769.png,#b452ff,693,0.863253,0.038846,0.045000
z_0025_504.230769.png,#c9fa5f,551,0.686367,0.030887,0.045000
z_0025_504.230769.png,#ce24d4,244,0.303945,0.013678,0.045000
z_0025_504.230769.png,#ed755c,1345,1.675433,0.075394,0.045000
z_0026_505.240385.png,#03fc5a,178,0.221730,0.009978,0.045000
z_0026_505.240385.png,#365187,810,1.008997,0.045405,0.045000
z_0026_505.240385.png,#374a29,395,0.492042,0.022142,0.045000
z_0026_505.240385.png,#47964c,300,0.373702,0.016817,0.045000
z_0026_505.240385.png,#6c1273,87,0.108374,0.004877,0.045000
z_0026_505.240385.png,#75a832,63,0.078478,0.003531,0.045000
z_0026_505.240385.png,#85150b,490,0.610381,0.027467,0.045000
z_0026_505.240385.png,#8a4334,952,1.185882,0.053365,0.045000
z_0026_505.240385.png,#a178ad,3015,3.755709,0.169007,0.045000
z_0026_505.240385.png,#b1d415,144,0.179377,0.008072,0.045000
z_0026_505.240385.png,#b452ff,653,0.813426,0.036604,0.045000
z_0026_505.240385.png,#c9fa5f,507,0.631557,0.028420,0.045000
z_0026_505.240385.png,#ce24d4,528,0.657716,0.029597,0.045000
z_0026_505.240385.png,#ed755c,1309,1.630588,0.073376,0.045000
z_0027_506.250000.png,#365187,807,1.005260,0.045237,0.045000
z_0027_506.250000.png,#374a29,446,0.555571,0.025001,0.045000
z_0027_506.250000.png,#47964c,293,0.364983,0.016424,0.045000
z_0027_506.250000.png,#6c1273,96,0.119585,0.005381,0.045000
z_0027_506.250000.png,#75a832,57,0.071003,0.003195,0.045000
z_0027_506.250000.png,#85150b,467,0.581730,0.026178,0.045000
z_0027_506.250000.png,#8a4334,836,1.041384,0.046862,0.045000
z_0027_506.250000.png,#a178ad,2680,3.338408,0.150228,0.045000
z_0027_506.250000.png,#b1d415,136,0.169412,0.007624,0.045000
z_0027_506.250000.png,#b452ff,588,0.732457,0.032961,0.045000
z_0027_506.250000.png,#c9fa5f,436,0.543114,0.024440,0.045000
z_0027_506.250000.png,#ce24d4,907,1.129827,0.050842,0.045000
z_0027_506.250000.png,#ed755c,1357,1.690381,0.076067,0.045000
z_0028_507.259615.png,#365187,803,1.000277,0.045012,0.045000
z_0028_507.259615.png,#374a29,446,0.555571,0.025001,0.045000
z_0028_507.259615.png,#47964c,297,0.369965,0.016648,0.045000
z_0028_507.259615.png,#6c1273,96,0.119585,0.005381,0.045000
z_0028_507.259615.png,#75a832,59,0.073495,0.003307,0.045000
z_0028_507.259615.png,#85150b,467,0.581730,0.026178,0.045000
z_0028_507.259615.png,#8a4334,837,1.042630,0.046918,0.045000
z_0028_507.259615.png,#a178ad,2669,3.324706,0.149612,0.045000
z_0028_507.259615.png,#b1d415,137,0.170657,0.007680,0.045000
z_0028_507.259615.png,#b452ff,583,0.726228,0.032680,0.045000
z_0028_507.259615.png,#c9fa5f,436,0.543114,0.024440,0.045000
z_0028_507.259615.png,#ce24d4,908,1.131073,0.050898,0.045000
z_0028_507.259615.png,#ed755c,1356,1.689135,0.076011,0.045000
z_0029_508.269231.png,#365187,786,0.979100,0.044060,0.045000
z_0029_508.269231.png,#374a29,505,0.629066,0.028308,0.045000
z_0029_508.269231.png,#47964c,591,0.736194,0.033129,0.045000
z_0029_508.269231.png,#6c1273,122,0.151972,0.006839,0.045000
z_0029_508.269231.png,#75a832,33,0.041107,0.001850,0.045000
z_0029_508.269231.png,#85150b,470,0.585467,0.026346,0.045000
z_0029_508.269231.png,#8a4334,489,0.609135,0.027411,0.045000
z_0029_508.269231.png,#a178ad,2421,3.015779,0.135710,0.045000
z_0029_508.269231.png,#b1d415,158,0.196817,0.008857,0.045000
z_0029_508.269231.png,#b452ff,460,0.573010,0.025785,0.045000
z_0029_508.269231.png,#c9fa5f,246,0.306436,0.013790,0.045000
z_0029_508.269231.png,#ce24d4,1416,1.763875,0.079374,0.045000
z_0029_508.269231.png,#ed755c,2083,2.594740,0.116763,0.045000
z_0030_509.278846.png,#365187,784,0.976609,0.043947,0.045000
z_0030_509.278846.png,#374a29,504,0.627820,0.028252,0.045000
