slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_223.000000.png,#00ffaa,660,0.733333,0.029333,0.040000
z_0001_223.000000.png,#1f1945,682,0.757778,0.030311,0.040000
z_0001_223.000000.png,#2600ff,817,0.907778,0.036311,0.040000
z_0001_223.000000.png,#2727e8,122,0.135556,0.005422,0.040000
z_0001_223.000000.png,#388c00,229,0.254444,0.010178,0.040000
z_0001_223.000000.png,#44ff00,1709,1.898889,0.075956,0.040000
z_0001_223.000000.png,#687550,2971,3.301111,0.132044,0.040000
z_0001_223.000000.png,#8f7cfc,725,0.805556,0.032222,0.040000
z_0001_223.000000.png,#9486bd,901,1.001111,0.040044,0.040000
z_0001_223.000000.png,#9786eb,2206,2.451111,0.098044,0.040000
z_0001_223.000000.png,#9c0027,1768,1.964444,0.078578,0.040000
z_0001_223.000000.png,#c003ff,785,0.872222,0.034889,0.040000
z_0001_223.000000.png,#d432ed,167,0.185556,0.007422,0.040000
z_0001_223.000000.png,#db7770,387,0.430000,0.017200,0.040000
z_0001_223.000000.png,#ff0055,3806,4.228889,0.169156,0.040000
z_0002_224.000000.png,#00ffaa,689,0.765556,0.030622,0.040000
z_0002_224.000000.png,#1f1945,681,0.756667,0.030267,0.040000
z_0002_224.000000.png,#2600ff,793,0.881111,0.035244,0.040000
z_0002_224.000000.png,#2727e8,138,0.153333,0.006133,0.040000
z_0002_224.000000.png,#388c00,270,0.300000,0.012000,0.040000
z_0002_224.000000.png,#44ff00,2043,2.270000,0.090800,0.040000
z_0002_224.000000.png,#687550,3063,3.403333,0.136133,0.040000
z_0002_224.000000.png,#8f7cfc,637,0.707778,0.028311,0.040000
z_0002_224.000000.png,#9486bd,932,1.035556,0.041422,0.040000
z_0002_224.000000.png,#9786eb,2110,2.344444,0.093778,0.040000
z_0002_224.000000.png,#9c0027,1989,2.210000,0.088400,0.040000
z_0002_224.000000.png,#c003ff,747,0.830000,0.033200,0.040000
z_0002_224.000000.png,#d432ed,380,0.422222,0.016889,0.040000
z_0002_224.000000.png,#db7770,361,0.401111,0.016044,0.040000
z_0002_224.000000.png,#ff0055,4121,4.578889,0.183156,0.040000
z_0003_225.000000.png,#00ffaa,694,0.771111,0.030844,0.040000
z_0003_225.000000.png,#1f1945,654,0.726667,0.029067,0.040000
z_0003_225.000000.png,#2600ff,721,0.801111,0.032044,0.040000
z_0003_225.000000.png,#2727e8,165,0.183333,0.007333,0.040000
z_0003_225.000000.png,#388c00,309,0.343333,0.013733,0.040000
z_0003_225.000000.png,#44ff00,2230,2.477778,0.099111,0.040000
z_0003_225.000000.png,#687550,3414,3.793333,0.151733,0.040000
z_0003_225.000000.png,#8f7cfc,518,0.575556,0.023022,0.040000
z_0003_225.000000.png,#9486bd,952,1.057778,0.042311,0.040000
z_0003_225.000000.png,#9786eb,1978,2.197778,0.087911,0.040000
z_0003_225.000000.png,#9c0027,2180,2.422222,0.096889,0.040000
z_0003_225.000000.png,#b0d4ff,202,0.224444,0.008978,0.040000
