slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_480.000000.png,#157d0b,444,0.553080,0.024889,0.045000
z_0001_480.000000.png,#74b59b,364,0.453426,0.020404,0.045000
z_0001_480.000000.png,#8f82c4,7352,9.158201,0.412119,0.045000
z_0001_480.000000.png,#96d4ba,2859,3.561384,0.160262,0.045000
z_0001_480.000000.png,#a8329d,1329,1.655502,0.074498,0.045000
z_0001_480.000000.png,#a9ebc4,235,0.292734,0.013173,0.045000
z_0001_480.000000.png,#aeeff2,2130,2.653287,0.119398,0.045000
z_0001_480.000000.png,#b54136,106,0.132042,0.005942,0.045000
z_0001_480.000000.png,#b5748e,494,0.615363,0.027691,0.045000
z_0001_480.000000.png,#b57a36,3339,4.159308,0.187169,0.045000
z_0001_480.000000.png,#cacc5e,770,0.959170,0.043163,0.045000
z_0001_480.000000.png,#cc1f00,957,1.192111,0.053645,0.045000
z_0001_480.000000.png,#f06e8a,617,0.768581,0.034586,0.045000
z_0002_481.004785.png,#157d0b,432,0.538131,0.024216,0.045000
z_0002_481.004785.png,#74b59b,380,0.473356,0.021301,0.045000
z_0002_481.004785.png,#8f82c4,7208,8.978824,0.404047,0.045000
z_0002_481.004785.png,#96d4ba,2826,3.520277,0.158412,0.045000
z_0002_481.004785.png,#a8329d,1292,1.609412,0.072424,0.045000
z_0002_481.004785.png,#a9ebc4,204,0.254118,0.011435,0.045000
z_0002_481.004785.png,#aeeff2,2167,2.699377,0.121472,0.045000
z_0002_481.004785.png,#b54136,144,0.179377,0.008072,0.045000
z_0002_481.004785.png,#b5748e,544,0.677647,0.030494,0.045000
z_0002_481.004785.png,#b57a36,3020,3.761938,0.169287,0.045000
z_0002_481.004785.png,#cacc5e,998,1.243183,0.055943,0.045000
z_0002_481.004785.png,#cc1f00,912,1.136055,0.051122,0.045000
z_0002_481.004785.png,#f06e8a,713,0.888166,0.039967,0.045000
z_0003_482.009569.png,#157d0b,419,0.521938,0.023487,0.045000
z_0003_482.009569.png,#74b59b,397,0.494533,0.022254,0.045000
z_0003_482.009569.png,#8f82c4,7004,8.724706,0.392612,0.045000
z_0003_482.009569.png,#96d4ba,2835,3.531488,0.158917,0.045000
z_0003_482.009569.png,#a8329d,1197,1.491073,0.067098,0.045000
z_0003_482.009569.png,#a9ebc4,184,0.229204,0.010314,0.045000
z_0003_482.009569.png,#aeeff2,2181,2.716817,0.122257,0.045000
z_0003_482.009569.png,#b54136,163,0.203045,0.009137,0.045000
z_0003_482.009569.png,#b5748e,587,0.731211,0.032904,0.045000
z_0003_482.009569.png,#b57a36,2929,3.648581,0.164186,0.045000
z_0003_482.009569.png,#cacc5e,1090,1.357785,0.061100,0.045000
z_0003_482.009569.png,#cc1f00,893,1.112388,0.050057,0.045000
z_0003_482.009569.png,#f06e8a,781,0.972872,0.043779,0.045000
z_0004_483.014354.png,#157d0b,422,0.525675,0.023655,0.045000
z_0004_483.014354.png,#74b59b,403,0.502007,0.022590,0.045000
z_0004_483.014354.png,#8f82c4,6898,8.592664,0.386670,0.045000
z_0004_483.014354.png,#96d4ba,2860,3.562630,0.160318,0.045000
z_0004_483.014354.png,#a8329d,1200,1.494810,0.067266,0.045000
z_0004_483.014354.png,#a9ebc4,164,0.204291,0.009193,0.045000
z_0004_483.014354.png,#aeeff2,2225,2.771626,0.124723,0.045000
z_0004_483.014354.png,#b54136,183,0.227958,0.010258,0.045000
z_0004_483.014354.png,#b5748e,621,0.773564,0.034810,0.045000
z_0004_483.014354.png,#b57a36,2853,3.553910,0.159926,0.045000
z_0004_483.014354.png,#cacc5e,1144,1.425052,0.064127,0.045000
z_0004_483.014354.png,#cc1f00,876,1.091211,0.049104,0.045000
z_0004_483.014354.png,#f06e8a,876,1.091211,0.049104,0.045000
z_0005_484.019139.png,#157d0b,415,0.516955,0.023263,0.045000
z_0005_484.019139.png,#74b59b,432,0.538131,0.024216,0.045000
z_0005_484.019139.png,#8f82c4,6730,8.383391,0.377253,0.045000
z_0005_484.019139.png,#96d4ba,2870,3.575087,0.160879,0.045000
z_0005_484.019139.png,#a8329d,1177,1.466159,0.065977,0.045000
z_0005_484.019139.png,#a9ebc4,98,0.122076,0.005493,0.045000
z_0005_484.019139.png,#aeeff2,2241,2.791557,0.125620,0.045000
z_0005_484.019139.png,#b54136,228,0.284014,0.012781,0.045000
z_0005_484.019139.png,#b5748e,640,0.797232,0.035875,0.045000
z_0005_484.019139.png,#b57a36,2867,3.571349,0.160711,0.045000
z_0005_484.019139.png,#cacc5e,1215,1.513495,0.068107,0.045000
z_0005_484.019139.png,#cc1f00,856,1.066298,0.047983,0.045000
z_0005_484.019139.png,#f06e8a,1035,1.289273,0.058017,0.045000
z_0006_485.023923.png,#157d0b,392,0.488304,0.021974,0.045000
z_0006_485.023923.png,#74b59b,431,0.536886,0.024160,0.045000
z_0006_485.023923.png,#8f82c4,6456,8.042076,0.361893,0.045000
z_0006_485.023923.png,#96d4ba,2781,3.464221,0.155890,0.045000
z_0006_485.023923.png,#a8329d,1177,1.466159,0.065977,0.045000
z_0006_485.023923.png,#a9ebc4,44,0.054810,0.002466,0.045000
z_0006_485.023923.png,#aeeff2,2417,3.010796,0.135486,0.045000
z_0006_485.023923.png,#b54136,261,0.325121,0.014630,0.045000
z_0006_485.023923.png,#b5748e,597,0.743668,0.033465,0.045000
z_0006_485.023923.png,#b57a36,2877,3.583806,0.161271,0.045000
