slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_363.000000.png,#008080,54,0.049587,0.001983,0.040000
z_0001_363.000000.png,#00fa9a,1735,1.593205,0.063728,0.040000
z_0001_363.000000.png,#3cb44b,3157,2.898990,0.115960,0.040000
z_0001_363.000000.png,#40e0d0,2335,2.144169,0.085767,0.040000
z_0001_363.000000.png,#6a5acd,4122,3.785124,0.151405,0.040000
z_0001_363.000000.png,#8000ff,13443,12.344353,0.493774,0.040000
z_0001_363.000000.png,#911eb4,959,0.880624,0.035225,0.040000
z_0001_363.000000.png,#9acd32,115,0.105601,0.004224,0.040000
z_0001_363.000000.png,#a52a2a,249,0.228650,0.009146,0.040000
z_0001_363.000000.png,#dc143c,1188,1.090909,0.043636,0.040000
z_0001_363.000000.png,#e6194b,280,0.257117,0.010285,0.040000
z_0001_363.000000.png,#ff0080,7306,6.708907,0.268356,0.040000
z_0001_363.000000.png,#ff8080,3278,3.010101,0.120404,0.040000
z_0002_364.000000.png,#008080,83,0.076217,0.003049,0.040000
z_0002_364.000000.png,#00fa9a,1796,1.649219,0.065969,0.040000
z_0002_364.000000.png,#3cb44b,3278,3.010101,0.120404,0.040000
z_0002_364.000000.png,#40e0d0,2468,2.266299,0.090652,0.040000
z_0002_364.000000.png,#6a5acd,4497,4.129477,0.165179,0.040000
z_0002_364.000000.png,#8000ff,13640,12.525253,0.501010,0.040000
z_0002_364.000000.png,#911eb4,1085,0.996327,0.039853,0.040000
z_0002_364.000000.png,#9acd32,174,0.159780,0.006391,0.040000
z_0002_364.000000.png,#a52a2a,228,0.209366,0.008375,0.040000
z_0002_364.000000.png,#dc143c,1279,1.174472,0.046979,0.040000
z_0002_364.000000.png,#e6194b,368,0.337925,0.013517,0.040000
z_0002_364.000000.png,#ff0080,7455,6.845730,0.273829,0.040000
z_0002_364.000000.png,#ff8080,3364,3.089073,0.123563,0.040000
z_0003_365.000000.png,#008080,123,0.112948,0.004518,0.040000
z_0003_365.000000.png,#00fa9a,1784,1.638200,0.065528,0.040000
z_0003_365.000000.png,#3cb44b,3389,3.112029,0.124481,0.040000
z_0003_365.000000.png,#40e0d0,2633,2.417815,0.096713,0.040000
z_0003_365.000000.png,#6a5acd,4923,4.520661,0.180826,0.040000
z_0003_365.000000.png,#8000ff,13479,12.377410,0.495096,0.040000
