slice_file,color_hex,blob_count,perimeter_px,perimeter_um,slice_area_um2,slice_thickness_um
z_0001_449.000000.png,#0e6251,1,211.722871,5.428792,0.244296,0.045000
z_0001_449.000000.png,#1b4f72,1,37.455844,0.960406,0.043218,0.045000
z_0001_449.000000.png,#2ecc71,2,362.936075,9.306053,0.418772,0.045000
z_0001_449.000000.png,#4a235a,3,297.178716,7.619967,0.342899,0.045000
z_0001_449.000000.png,#512e5f,2,170.852814,4.380841,0.197138,0.045000
z_0001_449.000000.png,#52be80,3,356.433550,9.139322,0.411269,0.045000
z_0001_449.000000.png,#5499c7,1,117.254834,3.006534,0.135294,0.045000
z_0001_449.000000.png,#7b241c,1,228.551299,5.860290,0.263713,0.045000
z_0001_449.000000.png,#82e0aa,2,125.639610,3.221528,0.144969,0.045000
z_0001_449.000000.png,#9a7d0a,1,183.823376,4.713420,0.212104,0.045000
z_0001_449.000000.png,#a3e4d7,1,77.698485,1.992269,0.089652,0.045000
z_0001_449.000000.png,#bb8fce,1,272.936075,6.998361,0.314926,0.045000
z_0001_449.000000.png,#d2b4de,3,133.882251,3.432878,0.154480,0.045000
z_0001_449.000000.png,#e59866,3,265.462987,6.806743,0.306303,0.045000
z_0001_449.000000.png,#f1948a,1,72.769553,1.865886,0.083965,0.045000
z_0001_449.000000.png,#f7dc6f,2,148.367532,3.804296,0.171193,0.045000
z_0001_449.000000.png,#f8c471,1,73.112698,1.874685,0.084361,0.045000
z_0001_449.000000.png,#fad7a0,2,207.237590,5.313784,0.239120,0.045000
z_0002_450.011583.png,#0e6251,1,208.752309,5.352623,0.240868,0.045000
z_0002_450.011583.png,#1b4f72,1,35.798990,0.917923,0.041307,0.045000
z_0002_450.011583.png,#2ecc71,2,359.279221,9.212288,0.414553,0.045000
z_0002_450.011583.png,#4a235a,4,281.279221,7.212288,0.324553,0.045000
z_0002_450.011583.png,#512e5f,2,167.095454,4.284499,0.192802,0.045000
z_0002_450.011583.png,#52be80,3,380.918831,9.767150,0.439522,0.045000
z_0002_450.011583.png,#5499c7,1,121.254834,3.109098,0.139909,0.045000
z_0002_450.011583.png,#7b241c,1,226.793939,5.815229,0.261685,0.045000
z_0002_450.011583.png,#82e0aa,2,124.225397,3.185267,0.143337,0.045000
z_0002_450.011583.png,#9a7d0a,1,196.308658,5.033555,0.226510,0.045000
z_0002_450.011583.png,#a3e4d7,1,82.870058,2.124873,0.095619,0.045000
z_0002_450.011583.png,#a9cce3,1,2.828427,0.072524,0.003264,0.045000
z_0002_450.011583.png,#bb8fce,2,275.764502,7.070885,0.318190,0.045000
z_0002_450.011583.png,#d2b4de,3,149.296465,3.828114,0.172265,0.045000
z_0002_450.011583.png,#e59866,3,270.634560,6.939348,0.312271,0.045000
z_0002_450.011583.png,#f1948a,1,83.840620,2.149759,0.096739,0.045000
z_0002_450.011583.png,#f7dc6f,2,168.267027,4.314539,0.194154,0.045000
z_0002_450.011583.png,#f8c471,1,70.870058,1.817181,0.081773,0.045000
z_0002_450.011583.png,#fad7a0,2,206.066017,5.283744,0.237768,0.045000
z_0003_451.023166.png,#0e6251,1,203.580736,5.220019,0.234901,0.045000
z_0003_451.023166.png,#1b4f72,1,37.213203,0.954185,0.042938,0.045000
z_0003_451.023166.png,#2ecc71,2,349.036580,8.949656,0.402735,0.045000
z_0003_451.023166.png,#4a235a,3,250.409163,6.420748,0.288934,0.045000
z_0003_451.023166.png,#512e5f,3,202.994949,5.204999,0.234225,0.045000
z_0003_451.023166.png,#52be80,2,374.818326,9.610726,0.432483,0.045000
z_0003_451.023166.png,#5499c7,1,125.012193,3.205441,0.144245,0.045000
z_0003_451.023166.png,#7b241c,1,226.208153,5.800209,0.261009,0.045000
z_0003_451.023166.png,#82e0aa,3,127.053824,3.257790,0.146601,0.045000
z_0003_451.023166.png,#9a7d0a,1,200.308658,5.136119,0.231125,0.045000
z_0003_451.023166.png,#a3e4d7,1,88.041631,2.257478,0.101586,0.045000
z_0003_451.023166.png,#bb8fce,1,272.007143,6.974542,0.313854,0.045000
z_0003_451.023166.png,#d2b4de,3,144.468037,3.704309,0.166694,0.045000
z_0003_451.023166.png,#e59866,3,259.906638,6.664273,0.299892,0.045000
z_0003_451.023166.png,#f1948a,1,91.840620,2.354888,0.105970,0.045000
z_0003_451.023166.png,#f7dc6f,2,187.237590,4.800964,0.216043,0.045000
z_0003_451.023166.png,#f8c471,1,71.112698,1.823403,0.082053,0.045000
z_0003_451.023166.png,#fad7a0,2,202.752309,5.198777,0.233945,0.045000
z_0004_452.034749.png,#0e6251,1,202.166522,5.183757,0.233269,0.045000
z_0004_452.034749.png,#1b4f72,1,36.627417,0.939165,0.042262,0.045000
z_0004_452.034749.png,#2ecc71,2,362.977705,9.307121,0.418820,0.045000
z_0004_452.034749.png,#4a235a,3,247.137085,6.336848,0.285158,0.045000
z_0004_452.034749.png,#512e5f,3,214.308658,5.495094,0.247279,0.045000
z_0004_452.034749.png,#52be80,2,374.475180,9.601928,0.432087,0.045000
z_0004_452.034749.png,#5499c7,1,126.911688,3.254146,0.146437,0.045000
z_0004_452.034749.png,#7b241c,1,226.208153,5.800209,0.261009,0.045000
z_0004_452.034749.png,#82e0aa,2,123.154329,3.157803,0.142101,0.045000
z_0004_452.034749.png,#9a7d0a,1,200.066017,5.129898,0.230845,0.045000
z_0004_452.034749.png,#a3e4d7,1,80.284271,2.058571,0.092636,0.045000
z_0004_452.034749.png,#bb8fce,1,276.735065,7.095771,0.319310,0.045000
z_0004_452.034749.png,#d2b4de,2,146.953319,3.768034,0.169562,0.045000
z_0004_452.034749.png,#e59866,3,253.663997,6.504205,0.292689,0.045000
z_0004_452.034749.png,#f1948a,1,103.154329,2.644983,0.119024,0.045000
z_0004_452.034749.png,#f7dc6f,3,156.024387,4.000625,0.180028,0.045000
z_0004_452.034749.png,#f8c471,1,68.526912,1.757100,0.079070,0.045000
z_0004_452.034749.png,#fad7a0,2,206.651804,5.298764,0.238444,0.045000
z_0005_453.046332.png,#0e6251,1,202.409163,5.189979,0.233549,0.045000
z_0005_453.046332.png,#1b4f72,1,36.627417,0.939165,0.042262,0.045000
z_0005_453.046332.png,#2ecc71,2,363.663997,9.324718,0.419612,0.045000
z_0005_453.046332.png,#4a235a,2,187.923882,4.818561,0.216835,0.045000
z_0005_453.046332.png,#512e5f,3,225.379726,5.778967,0.260054,0.045000
z_0005_453.046332.png,#52be80,2,377.203102,9.671874,0.435234,0.045000
z_0005_453.046332.png,#5499c7,1,131.497475,3.371730,0.151728,0.045000
z_0005_453.046332.png,#7b241c,1,222.208153,5.697645,0.256394,0.045000
z_0005_453.046332.png,#82e0aa,1,118.911688,3.049018,0.137206,0.045000
z_0005_453.046332.png,#9a7d0a,1,200.994949,5.153717,0.231917,0.045000
z_0005_453.046332.png,#a3e4d7,1,74.970563,1.922322,0.086504,0.045000
z_0005_453.046332.png,#bb8fce,1,283.563492,7.270859,0.327189,0.045000
z_0005_453.046332.png,#d2b4de,2,148.610173,3.810517,0.171473,0.045000
z_0005_453.046332.png,#e59866,3,263.421356,6.754394,0.303948,0.045000
z_0005_453.046332.png,#f1948a,1,108.811183,2.790030,0.125551,0.045000
z_0005_453.046332.png,#f7dc6f,3,96.325902,2.469895,0.111145,0.045000
z_0005_453.046332.png,#f8c471,1,66.870058,1.714617,0.077158,0.045000
z_0005_453.046332.png,#fad7a0,3,182.852814,4.688534,0.210984,0.045000
z_0006_454.057915.png,#0e6251,1,197.338095,5.059951,0.227698,0.045000
z_0006_454.057915.png,#1b4f72,1,32.142136,0.824157,0.037087,0.045000
