slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-09-09 01-28-05-008.png,z_0001_345.000000.png,345.000000
2,bandicam 2026-09-09 01-28-05-973.png,z_0002_346.000000.png,346.000000
3,bandicam 2026-09-09 01-28-06-998.png,z_0003_347.000000.png,347.000000
4,bandicam 2026-09-09 01-28-07-927.png,z_0004_348.000000.png,348.000000
5,bandicam 2026-09-09 01-28-08-760.png,z_0005_349.000000.png,349.000000
6,bandicam 2026-09-09 01-28-09-595.png,z_0006_350.000000.png,350.000000
7,bandicam 2026-09-09 01-28-12-527.png,z_0007_351.000000.png,351.000000
8,bandicam 2026-09-09 01-28-13-354.png,z_0008_352.000000.png,352.000000
9,bandicam 2026-09-09 01-28-14-225.png,z_0009_353.000000.png,353.000000
10,bandicam 2026-09-09 01-28-15-056.png,z_0010_354.000000.png,354.000000
11,bandicam 2026-09-09 01-28-16-318.png,z_0011_355.000000.png,355.000000
12,bandicam 2026-09-09 01-28-17-029.png,z_0012_356.000000.png,356.000000
13,bandicam 2026-09-09 01-28-17-376.png,z_0013_357.000000.png,357.000000
14,bandicam 2026-09-09 01-28-18-312.png,z_0014_358.000000.png,358.000000
15,bandicam 2026-09-09 01-28-19-153.png,z_0015_359.000000.png,359.000000
16,bandicam 2026-09-09 01-28-20-033.png,z_0016_360.000000.png,360.000000
17,bandicam 2026-09-09 01-28-20-900.png,z_0017_361.000000.png,361.000000
18,bandicam 2026-09-09 01-28-21-747.png,z_0018_362.000000.png,362.000000
19,bandicam 2026-09-09 01-28-22-641.png,z_0019_363.000000.png,363.000000
20,bandicam 2026-09-09 01-28-23-527.png,z_0020_364.000000.png,364.000000
21,bandicam 2026-09-09 01-28-24-358.png,z_0021_365.000000.png,365.000000
22,bandicam 2026-09-09 01-28-25-430.png,z_0022_366.000000.png,366.000000
23,bandicam 2026-09-09 01-28-26-342.png,z_0023_367.000000.png,367.000000
24,bandicam 2026-09-09 01-28-27-164.png,z_0024_368.000000.png,368.000000
25,bandicam 2026-09-09 01-28-28-040.png,z_0025_369.000000.png,369.000000
26,bandicam 2026-09-09 01-28-28-891.png,z_0026_370.000000.png,370.000000
27,bandicam 2026-09-09 01-28-29-831.png,z_0027_371.000000.png,371.000000
28,bandicam 2026-09-09 01-28-30-704.png,z_0028_372.000000.png,372.000000
29,bandicam 2026-09-09 01-28-31-611.png,z_0029_373.000000.png,373.000000
30,bandicam 2026-09-09 01-28-32-534.png,z_0030_374.000000.png,374.000000
31,bandicam 2026-09-09 01-28-33-356.png,z_0031_375.000000.png,375.000000
32,bandicam 2026-09-09 01-28-34-202.png,z_0032_376.000000.png,376.000000
33,bandicam 2026-09-09 01-28-35-159.png,z_0033_377.000000.png,377.000000
34,bandicam 2026-09-09 01-28-35-990.png,z_0034_378.000000.png,378.000000
35,bandicam 2026-09-09 01-28-36-830.png,z_0035_379.000000.png,379.000000
36,bandicam 2026-09-09 01-28-37-793.png,z_0036_380.000000.png,380.000000
37,bandicam 2026-09-09 01-28-38-728.png,z_0037_381.000000.png,381.000000
38,bandicam 2026-09-09 01-28-39-705.png,z_0038_382.000000.png,382.000000
39,bandicam 2026-09-09 01-28-40-720.png,z_0039_383.000000.png,383.000000
40,bandicam 2026-09-09 01-28-41-654.png,z_0040_384.000000.png,384.000000
41,bandicam 2026-09-09 01-28-42-622.png,z_0041_385.000000.png,385.000000
42,bandicam 2026-09-09 01-28-43-553.png,z_0042_386.000000.png,386.000000
43,bandicam 2026-09-09 01-28-44-489.png,z_0043_387.000000.png,387.000000
