slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-09-04 05-56-26-762.png,z_0001_360.000000.png,360.000000
2,bandicam 2026-09-04 05-56-27-925.png,z_0002_361.003636.png,361.003636
3,bandicam 2026-09-04 05-56-29-041.png,z_0003_362.007273.png,362.007273
4,bandicam 2026-09-04 05-56-30-107.png,z_0004_363.010909.png,363.010909
5,bandicam 2026-09-04 05-56-31-081.png,z_0005_364.014545.png,364.014545
6,bandicam 2026-09-04 05-56-44-248.png,z_0006_365.018182.png,365.018182
7,bandicam 2026-09-04 05-56-45-680.png,z_0007_366.021818.png,366.021818
8,bandicam 2026-09-04 05-56-46-847.png,z_0008_367.025455.png,367.025455
9,bandicam 2026-09-04 05-56-47-937.png,z_0009_368.029091.png,368.029091
10,bandicam 2026-09-04 05-56-49-171.png,z_0010_369.032727.png,369.032727
11,bandicam 2026-09-04 05-56-50-279.png,z_0011_370.036364.png,370.036364
12,bandicam 2026-09-04 05-56-51-433.png,z_0012_371.040000.png,371.040000
13,bandicam 2026-09-04 05-56-52-530.png,z_0013_372.043636.png,372.043636
14,bandicam 2026-09-04 05-56-53-541.png,z_0014_373.047273.png,373.047273
15,bandicam 2026-09-04 05-56-54-603.png,z_0015_374.050909.png,374.050909
16,bandicam 2026-09-04 05-56-55-698.png,z_0016_375.054545.png,375.054545
17,bandicam 2026-09-04 05-56-56-771.png,z_0017_376.058182.png,376.058182
18,bandicam 2026-09-04 05-56-57-829.png,z_0018_377.061818.png,377.061818
19,bandicam 2026-09-04 05-56-58-971.png,z_0019_378.065455.png,378.065455
20,bandicam 2026-09-04 05-57-00-049.png,z_0020_379.069091.png,379.069091
21,bandicam 2026-09-04 05-57-01-181.png,z_0021_380.072727.png,380.072727
22,bandicam 2026-09-04 05-57-02-255.png,z_0022_381.076364.png,381.076364
23,bandicam 2026-09-04 05-57-03-307.png,z_0023_382.080000.png,382.080000
24,bandicam 2026-09-04 05-57-08-178.png,z_0024_383.083636.png,383.083636
25,bandicam 2026-09-04 05-57-09-171.png,z_0025_384.087273.png,384.087273
26,bandicam 2026-09-04 05-57-10-274.png,z_0026_385.090909.png,385.090909
27,bandicam 2026-09-04 05-57-11-658.png,z_0027_386.094545.png,386.094545
28,bandicam 2026-09-04 05-57-12-923.png,z_0028_387.098182.png,387.098182
29,bandicam 2026-09-04 05-57-14-051.png,z_0029_388.101818.png,388.101818
30,bandicam 2026-09-04 05-57-15-120.png,z_0030_389.105455.png,389.105455
31,bandicam 2026-09-04 05-57-16-251.png,z_0031_390.109091.png,390.109091
32,bandicam 2026-09-04 05-58-01-059.png,z_0032_391.112727.png,391.112727
33,bandicam 2026-09-04 05-58-02-211.png,z_0033_392.116364.png,392.116364
34,bandicam 2026-09-04 05-58-03-665.png,z_0034_393.120000.png,393.120000
35,bandicam 2026-09-04 05-58-04-884.png,z_0035_394.123636.png,394.123636
36,bandicam 2026-09-04 05-58-05-898.png,z_0036_395.127273.png,395.127273
37,bandicam 2026-09-04 05-58-06-995.png,z_0037_396.130909.png,396.130909
38,bandicam 2026-09-04 05-58-08-159.png,z_0038_397.134545.png,397.134545
39,bandicam 2026-09-04 05-58-09-245.png,z_0039_398.138182.png,398.138182
40,bandicam 2026-09-04 05-58-10-413.png,z_0040_399.141818.png,399.141818
41,bandicam 2026-09-04 05-58-11-500.png,z_0041_400.145455.png,400.145455
42,bandicam 2026-09-04 05-58-12-702.png,z_0042_401.149091.png,401.149091
43,bandicam 2026-09-04 05-58-13-802.png,z_0043_402.152727.png,402.152727
44,bandicam 2026-09-04 05-58-14-838.png,z_0044_403.156364.png,403.156364
45,bandicam 2026-09-04 05-58-15-923.png,z_0045_404.160000.png,404.160000
46,bandicam 2026-09-04 05-58-16-952.png,z_0046_405.163636.png,405.163636
47,bandicam 2026-09-04 05-58-18-110.png,z_0047_406.167273.png,406.167273
48,bandicam 2026-09-04 05-58-24-291.png,z_0048_407.170909.png,407.170909
49,bandicam 2026-09-04 05-58-26-019.png,z_0049_408.174545.png,408.174545
50,bandicam 2026-09-04 05-58-27-170.png,z_0050_409.178182.png,409.178182
51,bandicam 2026-09-04 05-58-28-346.png,z_0051_410.181818.png,410.181818
52,bandicam 2026-09-04 05-58-29-595.png,z_0052_411.185455.png,411.185455
53,bandicam 2026-09-04 05-58-30-616.png,z_0053_412.189091.png,412.189091
54,bandicam 2026-09-04 05-58-32-086.png,z_0054_413.192727.png,413.192727
55,bandicam 2026-09-04 05-58-33-342.png,z_0055_414.196364.png,414.196364
56,bandicam 2026-09-04 05-58-34-474.png,z_0056_415.200000.png,415.200000
57,bandicam 2026-09-04 05-58-35-710.png,z_0057_416.203636.png,416.203636
58,bandicam 2026-09-04 05-58-36-896.png,z_0058_417.207273.png,417.207273
59,bandicam 2026-09-04 05-58-38-153.png,z_0059_418.210909.png,418.210909
60,bandicam 2026-09-04 05-58-39-439.png,z_0060_419.214545.png,419.214545
61,bandicam 2026-09-04 05-58-40-715.png,z_0061_420.218182.png,420.218182
62,bandicam 2026-09-04 05-58-41-972.png,z_0062_421.221818.png,421.221818
63,bandicam 2026-09-04 05-58-43-019.png,z_0063_422.225455.png,422.225455
64,bandicam 2026-09-04 05-58-44-428.png,z_0064_423.229091.png,423.229091
65,bandicam 2026-09-04 05-58-45-728.png,z_0065_424.232727.png,424.232727
66,bandicam 2026-09-04 05-58-47-056.png,z_0066_425.236364.png,425.236364
67,bandicam 2026-09-04 05-58-48-332.png,z_0067_426.240000.png,426.240000
68,bandicam 2026-09-04 05-58-49-596.png,z_0068_427.243636.png,427.243636
69,bandicam 2026-09-04 05-58-50-792.png,z_0069_428.247273.png,428.247273
70,bandicam 2026-09-04 05-58-51-862.png,z_0070_429.250909.png,429.250909
71,bandicam 2026-09-04 05-58-53-080.png,z_0071_430.254545.png,430.254545
72,bandicam 2026-09-04 05-58-54-209.png,z_0072_431.258182.png,431.258182
73,bandicam 2026-09-04 05-58-55-314.png,z_0073_432.261818.png,432.261818
74,bandicam 2026-09-04 05-58-56-387.png,z_0074_433.265455.png,433.265455
75,bandicam 2026-09-04 05-58-57-636.png,z_0075_434.269091.png,434.269091
76,bandicam 2026-09-04 05-58-58-729.png,z_0076_435.272727.png,435.272727
77,bandicam 2026-09-04 05-58-59-810.png,z_0077_436.276364.png,436.276364
78,bandicam 2026-09-04 05-59-01-059.png,z_0078_437.280000.png,437.280000
79,bandicam 2026-09-04 05-59-02-319.png,z_0079_438.283636.png,438.283636
80,bandicam 2026-09-04 05-59-03-462.png,z_0080_439.287273.png,439.287273
