slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-08-02 20-05-36-883.png,z_0001_223.000000.png,223.000000
2,bandicam 2026-08-02 20-05-42-403.png,z_0002_223.333333.png,223.333333
3,bandicam 2026-08-02 20-05-45-358.png,z_0003_223.666667.png,223.666667
4,bandicam 2026-08-02 20-05-46-866.png,z_0004_224.000000.png,224.000000
5,bandicam 2026-08-02 20-05-48-378.png,z_0005_224.333333.png,224.333333
6,bandicam 2026-08-02 20-05-50-375.png,z_0006_224.666667.png,224.666667
7,bandicam 2026-08-02 20-05-52-609.png,z_0007_225.000000.png,225.000000
8,bandicam 2026-08-02 20-05-54-391.png,z_0008_225.333333.png,225.333333
9,bandicam 2026-08-02 20-05-56-167.png,z_0009_225.666667.png,225.666667
10,bandicam 2026-08-02 20-05-57-759.png,z_0010_226.000000.png,226.000000
11,bandicam 2026-08-02 20-05-59-475.png,z_0011_226.333333.png,226.333333
12,bandicam 2026-08-02 20-06-01-302.png,z_0012_226.666667.png,226.666667
13,bandicam 2026-08-02 20-06-03-111.png,z_0013_227.000000.png,227.000000
14,bandicam 2026-08-02 20-06-04-761.png,z_0014_227.333333.png,227.333333
15,bandicam 2026-08-02 20-06-06-424.png,z_0015_227.666667.png,227.666667
16,bandicam 2026-08-02 20-06-08-154.png,z_0016_228.000000.png,228.000000
17,bandicam 2026-08-02 20-06-10-082.png,z_0017_228.333333.png,228.333333
18,bandicam 2026-08-02 20-06-11-749.png,z_0018_228.666667.png,228.666667
19,bandicam 2026-08-02 20-06-13-344.png,z_0019_229.000000.png,229.000000
20,bandicam 2026-08-02 20-06-14-793.png,z_0020_229.333333.png,229.333333
21,bandicam 2026-08-02 20-06-16-292.png,z_0021_229.666667.png,229.666667
22,bandicam 2026-08-02 20-06-17-569.png,z_0022_230.000000.png,230.000000
23,bandicam 2026-08-02 20-06-18-910.png,z_0023_230.333333.png,230.333333
24,bandicam 2026-08-02 20-06-20-659.png,z_0024_230.666667.png,230.666667
25,bandicam 2026-08-02 20-06-22-055.png,z_0025_231.000000.png,231.000000
26,bandicam 2026-08-02 20-06-23-539.png,z_0026_231.333333.png,231.333333
27,bandicam 2026-08-02 20-06-24-953.png,z_0027_231.666667.png,231.666667
28,bandicam 2026-08-02 20-06-26-336.png,z_0028_232.000000.png,232.000000
29,bandicam 2026-08-02 20-06-27-771.png,z_0029_232.333333.png,232.333333
30,bandicam 2026-08-02 20-06-29-521.png,z_0030_232.666667.png,232.666667
31,bandicam 2026-08-02 20-06-30-752.png,z_0031_233.000000.png,233.000000
32,bandicam 2026-08-02 20-06-32-147.png,z_0032_233.333333.png,233.333333
33,bandicam 2026-08-02 20-06-33-613.png,z_0033_233.666667.png,233.666667
34,bandicam 2026-08-02 20-06-34-859.png,z_0034_234.000000.png,234.000000
35,bandicam 2026-08-02 20-06-38-726.png,z_0035_234.333333.png,234.333333
36,bandicam 2026-08-02 20-06-41-033.png,z_0036_234.666667.png,234.666667
37,bandicam 2026-08-02 20-06-43-074.png,z_0037_235.000000.png,235.000000
38,bandicam 2026-08-02 20-06-45-395.png,z_0038_235.333333.png,235.333333
39,bandicam 2026-08-02 20-06-47-538.png,z_0039_235.666667.png,235.666667
40,bandicam 2026-08-02 20-06-49-462.png,z_0040_236.000000.png,236.000000
41,bandicam 2026-08-02 20-06-51-686.png,z_0041_236.333333.png,236.333333
42,bandicam 2026-08-02 20-06-54-390.png,z_0042_236.666667.png,236.666667
43,bandicam 2026-08-02 20-06-56-970.png,z_0043_237.000000.png,237.000000
44,bandicam 2026-08-02 20-06-58-960.png,z_0044_237.333333.png,237.333333
45,bandicam 2026-08-02 20-07-01-453.png,z_0045_237.666667.png,237.666667
46,bandicam 2026-08-02 20-07-03-970.png,z_0046_238.000000.png,238.000000
47,bandicam 2026-08-02 20-07-06-603.png,z_0047_238.333333.png,238.333333
48,bandicam 2026-08-02 20-07-09-527.png,z_0048_238.666667.png,238.666667
49,bandicam 2026-08-02 20-07-12-176.png,z_0049_239.000000.png,239.000000
50,bandicam 2026-08-02 20-07-14-860.png,z_0050_239.333333.png,239.333333
51,bandicam 2026-08-02 20-07-17-209.png,z_0051_239.666667.png,239.666667
52,bandicam 2026-08-02 20-07-19-520.png,z_0052_240.000000.png,240.000000
53,bandicam 2026-08-02 20-07-21-950.png,z_0053_240.333333.png,240.333333
54,bandicam 2026-08-02 20-07-24-248.png,z_0054_240.666667.png,240.666667
55,bandicam 2026-08-02 20-07-26-419.png,z_0055_241.000000.png,241.000000
