slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_363.000000.png,#00ffff,99,0.094697,0.003788,0.040000
z_0001_363.000000.png,#822072,137,0.131045,0.005242,0.040000
z_0001_363.000000.png,#f58231,997,0.953661,0.038146,0.040000
z_0001_363.000000.png,#ff00ff,2807,2.684982,0.107399,0.040000
z_0002_364.000000.png,#00ffff,139,0.132958,0.005318,0.040000
z_0002_364.000000.png,#822072,1281,1.225316,0.049013,0.040000
z_0002_364.000000.png,#f58231,1059,1.012966,0.040519,0.040000
z_0002_364.000000.png,#ff00ff,3034,2.902115,0.116085,0.040000
z_0003_365.000000.png,#00ffff,159,0.152088,0.006084,0.040000
z_0003_365.000000.png,#822072,1412,1.350622,0.054025,0.040000
z_0003_365.000000.png,#8a2be2,15,0.014348,0.000574,0.040000
z_0003_365.000000.png,#f58231,1121,1.072271,0.042891,0.040000
z_0003_365.000000.png,#ff00ff,3278,3.135509,0.125420,0.040000
z_0004_366.000000.png,#00ffff,164,0.156871,0.006275,0.040000
z_0004_366.000000.png,#822072,1432,1.369752,0.054790,0.040000
z_0004_366.000000.png,#8a2be2,17,0.016261,0.000650,0.040000
z_0004_366.000000.png,#f58231,1125,1.076097,0.043044,0.040000
z_0004_366.000000.png,#ff00ff,3290,3.146987,0.125879,0.040000
z_0005_367.000000.png,#00ffff,257,0.245828,0.009833,0.040000
z_0005_367.000000.png,#32cd32,28,0.026783,0.001071,0.040000
z_0005_367.000000.png,#822072,3411,3.262727,0.130509,0.040000
z_0005_367.000000.png,#8a2be2,96,0.091827,0.003673,0.040000
z_0005_367.000000.png,#f58231,1198,1.145924,0.045837,0.040000
z_0005_367.000000.png,#ff00ff,3658,3.498990,0.139960,0.040000
z_0006_368.000000.png,#00ffff,317,0.303220,0.012129,0.040000
z_0006_368.000000.png,#32cd32,83,0.079392,0.003176,0.040000
z_0006_368.000000.png,#822072,3208,3.068551,0.122742,0.040000
z_0006_368.000000.png,#8a2be2,129,0.123392,0.004936,0.040000
z_0006_368.000000.png,#f58231,1240,1.186098,0.047444,0.040000
z_0006_368.000000.png,#ff00ff,3768,3.604209,0.144168,0.040000
z_0007_369.000000.png,#00ffff,362,0.346264,0.013851,0.040000
z_0007_369.000000.png,#32cd32,206,0.197045,0.007882,0.040000
