slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_271.000000.png,#15c1d4,1267,2.199653,0.087986,0.040000
z_0001_271.000000.png,#2b8f76,405,0.703125,0.028125,0.040000
z_0001_271.000000.png,#60bccc,109,0.189236,0.007569,0.040000
z_0001_271.000000.png,#74ff8a,794,1.378472,0.055139,0.040000
z_0001_271.000000.png,#780dd6,223,0.387153,0.015486,0.040000
z_0001_271.000000.png,#806a16,1806,3.135417,0.125417,0.040000
z_0001_271.000000.png,#8695bd,733,1.272569,0.050903,0.040000
z_0001_271.000000.png,#961a3f,191,0.331597,0.013264,0.040000
z_0001_271.000000.png,#a3afd4,487,0.845486,0.033819,0.040000
z_0001_271.000000.png,#c4b897,81,0.140625,0.005625,0.040000
z_0001_271.000000.png,#c9a236,434,0.753472,0.030139,0.040000
z_0001_271.000000.png,#e8a9bc,856,1.486111,0.059444,0.040000
z_0001_271.000000.png,#f79d79,253,0.439236,0.017569,0.040000
z_0001_271.000000.png,#ffb0ba,1393,2.418403,0.096736,0.040000
z_0002_272.000000.png,#15c1d4,1284,2.229167,0.089167,0.040000
z_0002_272.000000.png,#2b8f76,410,0.711806,0.028472,0.040000
z_0002_272.000000.png,#60bccc,102,0.177083,0.007083,0.040000
z_0002_272.000000.png,#74ff8a,733,1.272569,0.050903,0.040000
z_0002_272.000000.png,#780dd6,223,0.387153,0.015486,0.040000
z_0002_272.000000.png,#806a16,2046,3.552083,0.142083,0.040000
z_0002_272.000000.png,#8695bd,735,1.276042,0.051042,0.040000
z_0002_272.000000.png,#961a3f,184,0.319444,0.012778,0.040000
z_0002_272.000000.png,#a3afd4,501,0.869792,0.034792,0.040000
z_0002_272.000000.png,#c4b897,85,0.147569,0.005903,0.040000
z_0002_272.000000.png,#c9a236,502,0.871528,0.034861,0.040000
z_0002_272.000000.png,#e8a9bc,831,1.442708,0.057708,0.040000
z_0002_272.000000.png,#f79d79,273,0.473958,0.018958,0.040000
z_0002_272.000000.png,#ffb0ba,1411,2.449653,0.097986,0.040000
z_0003_273.000000.png,#15c1d4,1253,2.175347,0.087014,0.040000
z_0003_273.000000.png,#2b8f76,436,0.756944,0.030278,0.040000
