slice_index,original_filename,processed_filename,z_coordinate
1,bandicam 2026-09-03 13-10-01-119.png,z_0001_402.000000.png,402.000000
2,bandicam 2026-09-03 13-10-03-404.png,z_0002_403.002967.png,403.002967
3,bandicam 2026-09-03 13-10-04-855.png,z_0003_404.005935.png,404.005935
4,bandicam 2026-09-03 13-10-06-245.png,z_0004_405.008902.png,405.008902
5,bandicam 2026-09-03 13-10-07-519.png,z_0005_406.011869.png,406.011869
6,bandicam 2026-09-03 13-10-08-885.png,z_0006_407.014837.png,407.014837
7,bandicam 2026-09-03 13-10-10-124.png,z_0007_408.017804.png,408.017804
8,bandicam 2026-09-03 13-10-11-415.png,z_0008_409.020772.png,409.020772
9,bandicam 2026-09-03 13-10-12-647.png,z_0009_410.023739.png,410.023739
10,bandicam 2026-09-03 13-10-13-912.png,z_0010_411.026706.png,411.026706
11,bandicam 2026-09-03 13-10-15-170.png,z_0011_412.029674.png,412.029674
12,bandicam 2026-09-03 13-10-16-437.png,z_0012_413.032641.png,413.032641
13,bandicam 2026-09-03 13-10-17-773.png,z_0013_414.035608.png,414.035608
14,bandicam 2026-09-03 13-10-19-126.png,z_0014_415.038576.png,415.038576
15,bandicam 2026-09-03 13-10-20-517.png,z_0015_416.041543.png,416.041543
16,bandicam 2026-09-03 13-10-21-801.png,z_0016_417.044510.png,417.044510
17,bandicam 2026-09-03 13-10-23-261.png,z_0017_418.047478.png,418.047478
18,bandicam 2026-09-03 13-10-24-680.png,z_0018_419.050445.png,419.050445
19,bandicam 2026-09-03 13-10-26-086.png,z_0019_420.053412.png,420.053412
20,bandicam 2026-09-03 13-10-27-384.png,z_0020_421.056380.png,421.056380
21,bandicam 2026-09-03 13-10-28-589.png,z_0021_422.059347.png,422.059347
22,bandicam 2026-09-03 13-10-29-915.png,z_0022_423.062315.png,423.062315
23,bandicam 2026-09-03 13-10-31-276.png,z_0023_424.065282.png,424.065282
24,bandicam 2026-09-03 13-10-32-596.png,z_0024_425.068249.png,425.068249
25,bandicam 2026-09-03 13-10-34-017.png,z_0025_426.071217.png,426.071217
26,bandicam 2026-09-03 13-10-35-341.png,z_0026_427.074184.png,427.074184
27,bandicam 2026-09-03 13-10-36-592.png,z_0027_428.077151.png,428.077151
28,bandicam 2026-09-03 13-10-37-956.png,z_0028_429.080119.png,429.080119
29,bandicam 2026-09-03 13-10-39-344.png,z_0029_430.083086.png,430.083086
30,bandicam 2026-09-03 13-10-40-938.png,z_0030_431.086053.png,431.086053
31,bandicam 2026-09-03 13-10-42-203.png,z_0031_432.089021.png,432.089021
32,bandicam 2026-09-03 13-10-45-033.png,z_0032_433.091988.png,433.091988
33,bandicam 2026-09-03 13-10-46-656.png,z_0033_434.094955.png,434.094955
34,bandicam 2026-09-03 13-10-48-476.png,z_0034_435.097923.png,435.097923
35,bandicam 2026-09-03 13-10-50-059.png,z_0035_436.100890.png,436.100890
36,bandicam 2026-09-03 13-10-51-893.png,z_0036_437.103858.png,437.103858
37,bandicam 2026-09-03 13-10-53-550.png,z_0037_438.106825.png,438.106825
38,bandicam 2026-09-03 13-10-55-068.png,z_0038_439.109792.png,439.109792
39,bandicam 2026-09-03 13-10-56-541.png,z_0039_440.112760.png,440.112760
40,bandicam 2026-09-03 13-10-57-977.png,z_0040_441.115727.png,441.115727
41,bandicam 2026-09-03 13-10-59-750.png,z_0041_442.118694.png,442.118694
42,bandicam 2026-09-03 13-11-01-314.png,z_0042_443.121662.png,443.121662
43,bandicam 2026-09-03 13-11-03-015.png,z_0043_444.124629.png,444.124629
44,bandicam 2026-09-03 13-11-04-801.png,z_0044_445.127596.png,445.127596
45,bandicam 2026-09-03 13-11-06-354.png,z_0045_446.130564.png,446.130564
46,bandicam 2026-09-03 13-11-08-075.png,z_0046_447.133531.png,447.133531
47,bandicam 2026-09-03 13-11-09-919.png,z_0047_448.136499.png,448.136499
48,bandicam 2026-09-03 13-11-11-900.png,z_0048_449.139466.png,449.139466
49,bandicam 2026-09-03 13-11-13-695.png,z_0049_450.142433.png,450.142433
50,bandicam 2026-09-03 13-11-15-408.png,z_0050_451.145401.png,451.145401
51,bandicam 2026-09-03 13-11-17-000.png,z_0051_452.148368.png,452.148368
52,bandicam 2026-09-03 13-11-18-620.png,z_0052_453.151335.png,453.151335
53,bandicam 2026-09-03 13-11-20-301.png,z_0053_454.154303.png,454.154303
54,bandicam 2026-09-03 13-11-22-081.png,z_0054_455.157270.png,455.157270
55,bandicam 2026-09-03 13-11-24-110.png,z_0055_456.160237.png,456.160237
56,bandicam 2026-09-03 13-11-26-283.png,z_0056_457.163205.png,457.163205
57,bandicam 2026-09-03 13-11-28-206.png,z_0057_458.166172.png,458.166172
58,bandicam 2026-09-03 13-11-30-261.png,z_0058_459.169139.png,459.169139
59,bandicam 2026-09-03 13-11-32-058.png,z_0059_460.172107.png,460.172107
60,bandicam 2026-09-03 13-11-33-985.png,z_0060_461.175074.png,461.175074
61,bandicam 2026-09-03 13-11-35-952.png,z_0061_462.178042.png,462.178042
62,bandicam 2026-09-03 13-11-37-906.png,z_0062_463.181009.png,463.181009
63,bandicam 2026-09-03 13-11-40-020.png,z_0063_464.183976.png,464.183976
64,bandicam 2026-09-03 13-11-42-039.png,z_0064_465.186944.png,465.186944
65,bandicam 2026-09-03 13-11-44-002.png,z_0065_466.189911.png,466.189911
66,bandicam 2026-09-03 13-11-45-850.png,z_0066_467.192878.png,467.192878
67,bandicam 2026-09-03 13-11-47-748.png,z_0067_468.195846.png,468.195846
68,bandicam 2026-09-03 13-11-49-565.png,z_0068_469.198813.png,469.198813
69,bandicam 2026-09-03 13-11-51-430.png,z_0069_470.201780.png,470.201780
70,bandicam 2026-09-03 13-11-53-437.png,z_0070_471.204748.png,471.204748
71,bandicam 2026-09-03 13-11-55-533.png,z_0071_472.207715.png,472.207715
72,bandicam 2026-09-03 13-11-57-154.png,z_0072_473.210682.png,473.210682
73,bandicam 2026-09-03 13-11-59-191.png,z_0073_474.213650.png,474.213650
74,bandicam 2026-09-03 13-12-01-048.png,z_0074_475.216617.png,475.216617
75,bandicam 2026-09-03 13-12-02-725.png,z_0075_476.219585.png,476.219585
76,bandicam 2026-09-03 13-12-04-650.png,z_0076_477.222552.png,477.222552
77,bandicam 2026-09-03 13-12-06-273.png,z_0077_478.225519.png,478.225519
78,bandicam 2026-09-03 13-12-07-930.png,z_0078_479.228487.png,479.228487
79,bandicam 2026-09-03 13-12-09-468.png,z_0079_480.231454.png,480.231454
80,bandicam 2026-09-03 13-12-11-265.png,z_0080_481.234421.png,481.234421
81,bandicam 2026-09-03 13-12-13-195.png,z_0081_482.237389.png,482.237389
82,bandicam 2026-09-03 13-12-14-950.png,z_0082_483.240356.png,483.240356
83,bandicam 2026-09-03 13-12-17-192.png,z_0083_484.243323.png,484.243323
84,bandicam 2026-09-03 13-12-19-280.png,z_0084_485.246291.png,485.246291
85,bandicam 2026-09-03 13-12-22-009.png,z_0085_486.249258.png,486.249258
86,bandicam 2026-09-03 13-12-23-407.png,z_0086_487.252226.png,487.252226
87,bandicam 2026-09-03 13-12-24-957.png,z_0087_488.255193.png,488.255193
88,bandicam 2026-09-03 13-12-26-903.png,z_0088_489.258160.png,489.258160
89,bandicam 2026-09-03 13-12-29-069.png,z_0089_490.261128.png,490.261128
90,bandicam 2026-09-03 13-12-31-003.png,z_0090_491.264095.png,491.264095
91,bandicam 2026-09-03 13-12-32-849.png,z_0091_492.267062.png,492.267062
92,bandicam 2026-09-03 13-12-36-830.png,z_0092_493.270030.png,493.270030
93,bandicam 2026-09-03 13-12-38-887.png,z_0093_494.272997.png,494.272997
94,bandicam 2026-09-03 13-12-41-028.png,z_0094_495.275964.png,495.275964
95,bandicam 2026-09-03 13-12-42-656.png,z_0095_496.278932.png,496.278932
96,bandicam 2026-09-03 13-12-44-900.png,z_0096_497.281899.png,497.281899
97,bandicam 2026-09-03 13-12-46-552.png,z_0097_498.284866.png,498.284866
98,bandicam 2026-09-03 13-12-49-418.png,z_0098_499.287834.png,499.287834
99,bandicam 2026-09-03 13-12-53-820.png,z_0099_500.290801.png,500.290801
100,bandicam 2026-09-03 13-12-55-193.png,z_0100_501.293769.png,501.293769
101,bandicam 2026-09-03 13-12-56-724.png,z_0101_502.296736.png,502.296736
102,bandicam 2026-09-03 13-12-58-348.png,z_0102_503.299703.png,503.299703
103,bandicam 2026-09-03 13-12-59-945.png,z_0103_504.302671.png,504.302671
104,bandicam 2026-09-03 13-13-01-534.png,z_0104_505.305638.png,505.305638
105,bandicam 2026-09-03 13-13-03-079.png,z_0105_506.308605.png,506.308605
106,bandicam 2026-09-03 13-13-04-674.png,z_0106_507.311573.png,507.311573
107,bandicam 2026-09-03 13-13-09-555.png,z_0107_508.314540.png,508.314540
108,bandicam 2026-09-03 13-13-11-192.png,z_0108_509.317507.png,509.317507
109,bandicam 2026-09-03 13-13-12-645.png,z_0109_510.320475.png,510.320475
110,bandicam 2026-09-03 13-13-14-593.png,z_0110_511.323442.png,511.323442
111,bandicam 2026-09-03 13-13-16-967.png,z_0111_512.326409.png,512.326409
112,bandicam 2026-09-03 13-13-18-662.png,z_0112_513.329377.png,513.329377
113,bandicam 2026-09-03 13-13-20-391.png,z_0113_514.332344.png,514.332344
114,bandicam 2026-09-03 13-13-22-158.png,z_0114_515.335312.png,515.335312
115,bandicam 2026-09-03 13-13-23-859.png,z_0115_516.338279.png,516.338279
116,bandicam 2026-09-03 13-13-25-634.png,z_0116_517.341246.png,517.341246
117,bandicam 2026-09-03 13-13-27-470.png,z_0117_518.344214.png,518.344214
118,bandicam 2026-09-03 13-13-29-392.png,z_0118_519.347181.png,519.347181
119,bandicam 2026-09-03 13-13-31-219.png,z_0119_520.350148.png,520.350148
120,bandicam 2026-09-03 13-13-33-046.png,z_0120_521.353116.png,521.353116
121,bandicam 2026-09-03 13-13-34-779.png,z_0121_522.356083.png,522.356083
122,bandicam 2026-09-03 13-13-36-361.png,z_0122_523.359050.png,523.359050
123,bandicam 2026-09-03 13-13-39-627.png,z_0123_524.362018.png,524.362018
124,bandicam 2026-09-03 13-13-41-698.png,z_0124_525.364985.png,525.364985
125,bandicam 2026-09-03 13-13-43-655.png,z_0125_526.367953.png,526.367953
126,bandicam 2026-09-03 13-13-45-501.png,z_0126_527.370920.png,527.370920
127,bandicam 2026-09-03 13-13-47-602.png,z_0127_528.373887.png,528.373887
128,bandicam 2026-09-03 13-13-49-769.png,z_0128_529.376855.png,529.376855
129,bandicam 2026-09-03 13-13-51-992.png,z_0129_530.379822.png,530.379822
130,bandicam 2026-09-03 13-13-53-800.png,z_0130_531.382789.png,531.382789
131,bandicam 2026-09-03 13-13-55-609.png,z_0131_532.385757.png,532.385757
132,bandicam 2026-09-03 13-13-57-256.png,z_0132_533.388724.png,533.388724
133,bandicam 2026-09-03 13-13-59-176.png,z_0133_534.391691.png,534.391691
134,bandicam 2026-09-03 13-14-01-351.png,z_0134_535.394659.png,535.394659
135,bandicam 2026-09-03 13-14-03-150.png,z_0135_536.397626.png,536.397626
136,bandicam 2026-09-03 13-14-04-933.png,z_0136_537.400593.png,537.400593
137,bandicam 2026-09-03 13-14-07-025.png,z_0137_538.403561.png,538.403561
138,bandicam 2026-09-03 13-14-09-067.png,z_0138_539.406528.png,539.406528
139,bandicam 2026-09-03 13-14-11-402.png,z_0139_540.409496.png,540.409496
140,bandicam 2026-09-03 13-14-13-603.png,z_0140_541.412463.png,541.412463
141,bandicam 2026-09-03 13-14-15-536.png,z_0141_542.415430.png,542.415430
142,bandicam 2026-09-03 13-14-17-452.png,z_0142_543.418398.png,543.418398
143,bandicam 2026-09-03 13-14-19-309.png,z_0143_544.421365.png,544.421365
144,bandicam 2026-09-03 13-14-21-024.png,z_0144_545.424332.png,545.424332
145,bandicam 2026-09-03 13-14-22-904.png,z_0145_546.427300.png,546.427300
146,bandicam 2026-09-03 13-14-24-375.png,z_0146_547.430267.png,547.430267
147,bandicam 2026-09-03 13-14-25-942.png,z_0147_548.433234.png,548.433234
148,bandicam 2026-09-03 13-14-27-437.png,z_0148_549.436202.png,549.436202
149,bandicam 2026-09-03 13-14-29-260.png,z_0149_550.439169.png,550.439169
150,bandicam 2026-09-03 13-14-31-087.png,z_0150_551.442136.png,551.442136
151,bandicam 2026-09-03 13-14-32-878.png,z_0151_552.445104.png,552.445104
152,bandicam 2026-09-03 13-14-34-668.png,z_0152_553.448071.png,553.448071
153,bandicam 2026-09-03 13-14-36-610.png,z_0153_554.451039.png,554.451039
154,bandicam 2026-09-03 15-54-18-734.png,z_0154_555.454006.png,555.454006
155,bandicam 2026-09-03 15-54-24-373.png,z_0155_556.456973.png,556.456973
156,bandicam 2026-09-03 15-54-25-617.png,z_0156_557.459941.png,557.459941
157,bandicam 2026-09-03 15-54-27-788.png,z_0157_558.462908.png,558.462908
158,bandicam 2026-09-03 15-54-29-338.png,z_0158_559.465875.png,559.465875
159,bandicam 2026-09-03 15-54-30-960.png,z_0159_560.468843.png,560.468843
160,bandicam 2026-09-03 15-54-32-490.png,z_0160_561.471810.png,561.471810
161,bandicam 2026-09-03 15-54-33-927.png,z_0161_562.474777.png,562.474777
162,bandicam 2026-09-03 15-54-35-326.png,z_0162_563.477745.png,563.477745
163,bandicam 2026-09-03 15-54-36-690.png,z_0163_564.480712.png,564.480712
164,bandicam 2026-09-03 15-54-38-061.png,z_0164_565.483680.png,565.483680
165,bandicam 2026-09-03 15-54-39-404.png,z_0165_566.486647.png,566.486647
166,bandicam 2026-09-03 15-54-40-797.png,z_0166_567.489614.png,567.489614
167,bandicam 2026-09-03 15-54-42-195.png,z_0167_568.492582.png,568.492582
168,bandicam 2026-09-03 15-54-43-686.png,z_0168_569.495549.png,569.495549
169,bandicam 2026-09-03 15-54-45-081.png,z_0169_570.498516.png,570.498516
170,bandicam 2026-09-03 15-54-46-629.png,z_0170_571.501484.png,571.501484
171,bandicam 2026-09-03 15-54-48-034.png,z_0171_572.504451.png,572.504451
172,bandicam 2026-09-03 15-54-49-520.png,z_0172_573.507418.png,573.507418
173,bandicam 2026-09-03 15-54-50-917.png,z_0173_574.510386.png,574.510386
174,bandicam 2026-09-03 15-54-52-295.png,z_0174_575.513353.png,575.513353
175,bandicam 2026-09-03 15-54-53-746.png,z_0175_576.516320.png,576.516320
176,bandicam 2026-09-03 15-54-55-176.png,z_0176_577.519288.png,577.519288
177,bandicam 2026-09-03 15-54-56-610.png,z_0177_578.522255.png,578.522255
178,bandicam 2026-09-03 15-54-58-136.png,z_0178_579.525223.png,579.525223
179,bandicam 2026-09-03 15-55-09-156.png,z_0179_580.528190.png,580.528190
180,bandicam 2026-09-03 15-55-10-500.png,z_0180_581.531157.png,581.531157
181,bandicam 2026-09-03 15-55-11-812.png,z_0181_582.534125.png,582.534125
182,bandicam 2026-09-03 15-55-13-172.png,z_0182_583.537092.png,583.537092
183,bandicam 2026-09-03 15-55-14-501.png,z_0183_584.540059.png,584.540059
184,bandicam 2026-09-03 15-55-15-798.png,z_0184_585.543027.png,585.543027
185,bandicam 2026-09-03 15-55-17-096.png,z_0185_586.545994.png,586.545994
186,bandicam 2026-09-03 15-55-18-475.png,z_0186_587.548961.png,587.548961
187,bandicam 2026-09-03 15-55-19-784.png,z_0187_588.551929.png,588.551929
188,bandicam 2026-09-03 15-55-21-089.png,z_0188_589.554896.png,589.554896
189,bandicam 2026-09-03 15-55-22-475.png,z_0189_590.557864.png,590.557864
190,bandicam 2026-09-03 15-55-23-778.png,z_0190_591.560831.png,591.560831
191,bandicam 2026-09-03 15-55-25-100.png,z_0191_592.563798.png,592.563798
192,bandicam 2026-09-03 15-55-26-366.png,z_0192_593.566766.png,593.566766
193,bandicam 2026-09-03 15-55-27-803.png,z_0193_594.569733.png,594.569733
194,bandicam 2026-09-03 15-55-29-209.png,z_0194_595.572700.png,595.572700
195,bandicam 2026-09-03 15-55-30-856.png,z_0195_596.575668.png,596.575668
196,bandicam 2026-09-03 15-55-32-285.png,z_0196_597.578635.png,597.578635
197,bandicam 2026-09-03 15-56-32-460.png,z_0197_598.581602.png,598.581602
198,bandicam 2026-09-03 15-56-33-423.png,z_0198_599.584570.png,599.584570
199,bandicam 2026-09-03 15-56-34-606.png,z_0199_600.587537.png,600.587537
200,bandicam 2026-09-03 15-56-35-750.png,z_0200_601.590504.png,601.590504
201,bandicam 2026-09-03 15-56-36-836.png,z_0201_602.593472.png,602.593472
202,bandicam 2026-09-03 15-56-43-350.png,z_0202_603.596439.png,603.596439
203,bandicam 2026-09-03 15-56-44-703.png,z_0203_604.599407.png,604.599407
204,bandicam 2026-09-03 15-56-45-784.png,z_0204_605.602374.png,605.602374
205,bandicam 2026-09-03 15-56-47-103.png,z_0205_606.605341.png,606.605341
206,bandicam 2026-09-03 15-56-48-137.png,z_0206_607.608309.png,607.608309
207,bandicam 2026-09-03 15-56-49-218.png,z_0207_608.611276.png,608.611276
208,bandicam 2026-09-03 15-56-50-442.png,z_0208_609.614243.png,609.614243
209,bandicam 2026-09-03 15-56-57-042.png,z_0209_610.617211.png,610.617211
210,bandicam 2026-09-03 15-56-58-364.png,z_0210_611.620178.png,611.620178
211,bandicam 2026-09-03 15-56-59-456.png,z_0211_612.623145.png,612.623145
212,bandicam 2026-09-03 15-57-00-484.png,z_0212_613.626113.png,613.626113
213,bandicam 2026-09-03 15-57-01-626.png,z_0213_614.629080.png,614.629080
214,bandicam 2026-09-03 15-57-02-761.png,z_0214_615.632047.png,615.632047
215,bandicam 2026-09-03 15-57-03-925.png,z_0215_616.635015.png,616.635015
216,bandicam 2026-09-03 15-57-05-232.png,z_0216_617.637982.png,617.637982
217,bandicam 2026-09-03 15-57-06-491.png,z_0217_618.640950.png,618.640950
218,bandicam 2026-09-03 15-57-07-669.png,z_0218_619.643917.png,619.643917
219,bandicam 2026-09-03 15-57-08-930.png,z_0219_620.646884.png,620.646884
220,bandicam 2026-09-03 15-57-10-022.png,z_0220_621.649852.png,621.649852
221,bandicam 2026-09-03 15-57-11-061.png,z_0221_622.652819.png,622.652819
222,bandicam 2026-09-03 15-57-12-026.png,z_0222_623.655786.png,623.655786
223,bandicam 2026-09-03 15-57-13-013.png,z_0223_624.658754.png,624.658754
224,bandicam 2026-09-03 15-57-14-016.png,z_0224_625.661721.png,625.661721
225,bandicam 2026-09-03 15-57-14-976.png,z_0225_626.664688.png,626.664688
226,bandicam 2026-09-03 15-57-16-029.png,z_0226_627.667656.png,627.667656
227,bandicam 2026-09-03 15-57-17-053.png,z_0227_628.670623.png,628.670623
228,bandicam 2026-09-03 15-57-18-061.png,z_0228_629.673591.png,629.673591
229,bandicam 2026-09-03 15-57-19-328.png,z_0229_630.676558.png,630.676558
230,bandicam 2026-09-03 15-57-21-081.png,z_0230_631.679525.png,631.679525
231,bandicam 2026-09-03 15-57-23-369.png,z_0231_632.682493.png,632.682493
232,bandicam 2026-09-03 15-57-25-159.png,z_0232_633.685460.png,633.685460
233,bandicam 2026-09-03 15-57-26-709.png,z_0233_634.688427.png,634.688427
234,bandicam 2026-09-03 15-57-33-396.png,z_0234_635.691395.png,635.691395
235,bandicam 2026-09-03 15-57-34-474.png,z_0235_636.694362.png,636.694362
236,bandicam 2026-09-03 15-57-35-561.png,z_0236_637.697329.png,637.697329
237,bandicam 2026-09-03 15-57-36-839.png,z_0237_638.700297.png,638.700297
238,bandicam 2026-09-03 15-57-38-262.png,z_0238_639.703264.png,639.703264
239,bandicam 2026-09-03 15-57-42-277.png,z_0239_640.706231.png,640.706231
240,bandicam 2026-09-03 15-57-43-938.png,z_0240_641.709199.png,641.709199
241,bandicam 2026-09-03 15-57-45-467.png,z_0241_642.712166.png,642.712166
