slice_file,color_hex,area_px,cross_section_area_um2,slice_volume_um3,slice_thickness_um
z_0001_402.000000.png,#374a29,674,0.492330,0.022155,0.045000
z_0001_402.000000.png,#45818e,109,0.079620,0.003583,0.045000
z_0001_402.000000.png,#47964c,415,0.303141,0.013641,0.045000
z_0001_402.000000.png,#630024,509,0.371804,0.016731,0.045000
z_0001_402.000000.png,#93a0c7,536,0.391527,0.017619,0.045000
z_0001_402.000000.png,#a85e32,891,0.650840,0.029288,0.045000
z_0001_402.000000.png,#b1d415,6981,5.099343,0.229470,0.045000
z_0001_402.000000.png,#c9fa5f,1342,0.980278,0.044112,0.045000
z_0001_402.000000.png,#ed755c,3637,2.656684,0.119551,0.045000
z_0001_402.000000.png,#fcba03,1531,1.118335,0.050325,0.045000
z_0001_402.000000.png,#fcbf79,768,0.560993,0.025245,0.045000
z_0002_403.002967.png,#374a29,705,0.514974,0.023174,0.045000
z_0002_403.002967.png,#45818e,127,0.092768,0.004175,0.045000
z_0002_403.002967.png,#47964c,432,0.315559,0.014200,0.045000
z_0002_403.002967.png,#630024,510,0.372535,0.016764,0.045000
z_0002_403.002967.png,#93a0c7,602,0.439737,0.019788,0.045000
z_0002_403.002967.png,#a85e32,886,0.647188,0.029123,0.045000
z_0002_403.002967.png,#b1d415,6582,4.807889,0.216355,0.045000
z_0002_403.002967.png,#c9fa5f,1431,1.045289,0.047038,0.045000
z_0002_403.002967.png,#ed755c,8196,5.986852,0.269408,0.045000
z_0002_403.002967.png,#fcba03,1558,1.138057,0.051213,0.045000
z_0002_403.002967.png,#fcbf79,726,0.530314,0.023864,0.045000
z_0003_404.005935.png,#374a29,758,0.553689,0.024916,0.045000
z_0003_404.005935.png,#45818e,156,0.113952,0.005128,0.045000
z_0003_404.005935.png,#47964c,389,0.284149,0.012787,0.045000
z_0003_404.005935.png,#630024,477,0.348430,0.015679,0.045000
z_0003_404.005935.png,#93a0c7,677,0.494522,0.022253,0.045000
z_0003_404.005935.png,#a85e32,839,0.612856,0.027579,0.045000
z_0003_404.005935.png,#b1d415,6232,4.552228,0.204850,0.045000
z_0003_404.005935.png,#c9fa5f,1451,1.059898,0.047695,0.045000
z_0003_404.005935.png,#ed755c,7484,5.466764,0.246004,0.045000
z_0003_404.005935.png,#fcba03,1465,1.070124,0.048156,0.045000
z_0003_404.005935.png,#fcbf79,690,0.504018,0.022681,0.045000
z_0004_405.008902.png,#374a29,837,0.611395,0.027513,0.045000
z_0004_405.008902.png,#45818e,196,0.143170,0.006443,0.045000
z_0004_405.008902.png,#47964c,372,0.271731,0.012228,0.045000
z_0004_405.008902.png,#630024,473,0.345508,0.015548,0.045000
z_0004_405.008902.png,#93a0c7,740,0.540541,0.024324,0.045000
z_0004_405.008902.png,#a85e32,819,0.598247,0.026921,0.045000
z_0004_405.008902.png,#b1d415,6050,4.419284,0.198868,0.045000
z_0004_405.008902.png,#c9fa5f,1460,1.066472,0.047991,0.045000
z_0004_405.008902.png,#ed755c,6998,5.111760,0.230029,0.045000
z_0004_405.008902.png,#fcba03,1489,1.087655,0.048944,0.045000
z_0004_405.008902.png,#fcbf79,596,0.435354,0.019591,0.045000
z_0005_406.011869.png,#374a29,910,0.664719,0.029912,0.045000
z_0005_406.011869.png,#45818e,233,0.170197,0.007659,0.045000
z_0005_406.011869.png,#47964c,456,0.333090,0.014989,0.045000
z_0005_406.011869.png,#630024,441,0.322133,0.014496,0.045000
z_0005_406.011869.png,#93a0c7,849,0.620161,0.027907,0.045000
z_0005_406.011869.png,#a85e32,792,0.578524,0.026034,0.045000
z_0005_406.011869.png,#b1d415,5929,4.330898,0.194890,0.045000
z_0005_406.011869.png,#c9fa5f,1436,1.048941,0.047202,0.045000
z_0005_406.011869.png,#ed755c,6755,4.934259,0.222042,0.045000
z_0005_406.011869.png,#fcba03,1498,1.094229,0.049240,0.045000
z_0005_406.011869.png,#fcbf79,500,0.365230,0.016435,0.045000
z_0006_407.014837.png,#374a29,960,0.701242,0.031556,0.045000
z_0006_407.014837.png,#45818e,234,0.170928,0.007692,0.045000
z_0006_407.014837.png,#47964c,507,0.370343,0.016665,0.045000
z_0006_407.014837.png,#630024,411,0.300219,0.013510,0.045000
z_0006_407.014837.png,#93a0c7,1022,0.746530,0.033594,0.045000
z_0006_407.014837.png,#a85e32,791,0.577794,0.026001,0.045000
z_0006_407.014837.png,#b1d415,5889,4.301680,0.193576,0.045000
z_0006_407.014837.png,#c9fa5f,1378,1.006574,0.045296,0.045000
z_0006_407.014837.png,#ed755c,6298,4.600438,0.207020,0.045000
z_0006_407.014837.png,#fcba03,1521,1.111030,0.049996,0.045000
z_0006_407.014837.png,#fcbf79,329,0.240321,0.010814,0.045000
z_0007_408.017804.png,#374a29,920,0.672023,0.030241,0.045000
z_0007_408.017804.png,#45818e,195,0.142440,0.006410,0.045000
z_0007_408.017804.png,#47964c,295,0.215486,0.009697,0.045000
z_0007_408.017804.png,#630024,389,0.284149,0.012787,0.045000
z_0007_408.017804.png,#93a0c7,1171,0.855369,0.038492,0.045000
z_0007_408.017804.png,#a85e32,810,0.591673,0.026625,0.045000
z_0007_408.017804.png,#b1d415,5711,4.171658,0.187725,0.045000
z_0007_408.017804.png,#c9fa5f,1381,1.008766,0.045394,0.045000
z_0007_408.017804.png,#ed755c,6005,4.386413,0.197389,0.045000
z_0007_408.017804.png,#fcba03,1553,1.134405,0.051048,0.045000
z_0007_408.017804.png,#fcbf79,261,0.190650,0.008579,0.045000
z_0008_409.020772.png,#374a29,911,0.665449,0.029945,0.045000
z_0008_409.020772.png,#45818e,131,0.095690,0.004306,0.045000
z_0008_409.020772.png,#47964c,329,0.240321,0.010814,0.045000
z_0008_409.020772.png,#630024,361,0.263696,0.011866,0.045000
z_0008_409.020772.png,#93a0c7,1277,0.932798,0.041976,0.045000
z_0008_409.020772.png,#a85e32,858,0.626735,0.028203,0.045000
z_0008_409.020772.png,#b1d415,5406,3.948868,0.177699,0.045000
z_0008_409.020772.png,#c9fa5f,1318,0.962747,0.043324,0.045000
z_0008_409.020772.png,#ed755c,5567,4.066472,0.182991,0.045000
z_0008_409.020772.png,#fcba03,1544,1.127831,0.050752,0.045000
z_0008_409.020772.png,#fcbf79,192,0.140248,0.006311,0.045000
z_0009_410.023739.png,#374a29,880,0.642805,0.028926,0.045000
z_0009_410.023739.png,#45818e,103,0.075237,0.003386,0.045000
z_0009_410.023739.png,#47964c,326,0.238130,0.010716,0.045000
z_0009_410.023739.png,#630024,332,0.242513,0.010913,0.045000
z_0009_410.023739.png,#93a0c7,1380,1.008035,0.045362,0.045000
z_0009_410.023739.png,#a85e32,954,0.696859,0.031359,0.045000
z_0009_410.023739.png,#b1d415,5148,3.760409,0.169218,0.045000
z_0009_410.023739.png,#c9fa5f,1317,0.962016,0.043291,0.045000
z_0009_410.023739.png,#ed755c,5184,3.786706,0.170402,0.045000
z_0009_410.023739.png,#fcba03,1477,1.078890,0.048550,0.045000
z_0009_410.023739.png,#fcbf79,125,0.091308,0.004109,0.045000
z_0010_411.026706.png,#374a29,850,0.620891,0.027940,0.045000
